N	2gram	Bakhtin_Fr_4	Myshleni
1	точки зрения	4	26
2	таким образом	20	26
3	в том	7	24
4	и в	29	23
5	том что	3	21
6	с точки	2	18
7	того чтобы	3	17
8	то что	4	17
9	в этом	11	17
10	так же	7	16
11	не только	10	16
12	того что	3	15
13	для того	3	15
14	может быть	2	14
15	но и	9	14
16	как и	12	14
17	в его	8	14
18	с помощью	4	13
19	не может	2	12
20	как бы	8	11
21	сказать что	5	11
22	с другой	4	10
23	прежде всего	8	10
24	в качестве	3	9
25	одной стороны	2	9
26	другой стороны	3	9
27	и не	16	9
28	и с	9	9
29	самого начала	3	8
30	с самого	3	8
31	с одной	2	8
32	и на	11	8
33	в основе	2	8
34	то же	10	8
35	в этой	13	7
36	в то	10	7
37	так как	7	7
38	что он	4	7
39	все время	3	6
40	все это	4	6
41	именно в	2	6
42	о том	2	6
43	в сущности	6	6
44	и его	8	6
45	мы можем	3	6
46	тем что	4	6
47	в себе	3	6
48	только в	2	6
49	учения о	2	6
50	перед нами	4	5
51	то время	2	5
52	и как	3	5
53	в своих	2	5
54	и все	13	5
55	но в	12	5
56	а затем	3	5
57	по своей	3	5
58	он не	3	5
59	так и	11	5
60	как мы	10	5
61	связан с	4	5
62	из этого	2	5
63	но не	2	4
64	при этом	3	4
65	в котором	2	4
66	о природе	2	4
67	все эти	9	4
68	все остальные	3	4
69	не столько	2	4
70	в результате	4	4
71	их в	2	4
72	с его	4	4
73	к этому	2	4
74	и к	2	4
75	в чем	3	4
76	к тому	2	4
77	в своей	5	4
78	как в	2	4
79	как раз	2	4
80	мы видим	3	4
81	ни в	2	4
82	как на	2	4
83	только для	4	3
84	уже в	2	3
85	что это	5	3
86	в своем	3	3
87	что они	2	3
88	и мы	2	3
89	образом и	3	3
90	в их	2	3
91	и других	3	3
92	от всех	2	3
93	вовсе не	9	3
94	в одной	2	3
95	как он	2	3
96	в новом	2	3
97	превращается в	3	3
98	такой же	3	3
99	как известно	2	3
100	с таким	2	3
101	все же	3	3
102	и то	2	3
103	связи с	2	3
104	и это	2	3
105	в которой	4	3
106	связана с	4	2
107	в основу	2	2
108	в частности	3	2
109	никогда не	2	2
110	в нашем	4	2
111	что у	3	2
112	в конце	9	2
113	на этом	2	2
114	же время	8	2
115	о чем	2	2
116	хотя и	2	2
117	один из	4	2
118	мы видели	7	2
119	жизни и	4	2
120	и до	5	2
121	той же	3	2
122	и вот	3	2
123	в слове	2	2
124	и наконец	2	2
125	и даже	3	2
126	в словах	2	2
127	но этот	2	2
128	в этих	2	2
129	всех этих	3	2
130	на их	2	2
131	в них	7	2
132	поэтому в	2	2
133	на первый	2	2
134	в ее	3	2
135	в один	2	2
136	том же	2	2
137	в известной	3	2
138	в ту	2	2
139	уже не	2	2
140	между ними	2	2
141	и при	2	2
142	которое не	2	2
143	этого рода	2	2
144	дело в	2	2
145	там где	3	2
