N	2gram	Ircho_Kome_3	Myslijsy
1	потому что	10	33
2	то что	4	29
3	может быть	6	26
4	таким образом	12	24
5	в том	12	23
6	и в	22	23
7	в этом	8	23
8	и не	21	18
9	что в	5	17
10	при этом	7	15
11	как и	3	14
12	в себе	4	14
13	то же	7	14
14	так как	11	14
15	если бы	8	13
16	том что	13	12
17	не было	2	12
18	а не	4	12
19	но и	4	11
20	не в	4	11
21	не может	3	11
22	что мы	2	10
23	по отношению	5	10
24	не только	5	10
25	тем что	5	10
26	мы можем	3	10
27	между тем	2	9
28	в своем	8	8
29	было бы	3	8
30	то это	5	8
31	отношению к	3	8
32	мы не	2	8
33	о том	8	8
34	но в	5	8
35	с тем	4	7
36	это не	2	7
37	на то	3	7
38	в нем	3	7
39	что и	8	7
40	в силу	2	7
41	и что	6	7
42	вовсе не	4	7
43	и т	4	7
44	как в	2	7
45	с этим	3	7
46	до тех	3	6
47	и к	3	6
48	тех пор	3	6
49	для того	6	6
50	вместе с	9	6
51	что не	3	6
52	в которой	3	6
53	так и	4	6
54	уже в	2	5
55	так что	6	5
56	и мы	3	5
57	хотя и	5	5
58	в его	8	5
59	как бы	3	5
60	к нему	5	5
61	этом случае	2	5
62	все это	5	5
63	не менее	5	5
64	а в	7	5
65	с ним	5	5
66	во всяком	3	5
67	тем более	4	5
68	говорить о	3	5
69	не имеет	3	5
70	на вопрос	2	4
71	и все	2	4
72	что он	8	4
73	тем не	3	4
74	до сих	9	4
75	только как	2	4
76	в одном	2	4
77	и о	2	4
78	от того	2	4
79	в котором	2	4
80	между ними	2	4
81	сих пор	9	4
82	на основании	2	4
83	того чтобы	6	4
84	хотя бы	4	4
85	так же	4	4
86	с другими	2	4
87	в таком	2	4
88	точки зрения	4	4
89	т п	4	4
90	в то	6	4
91	видно что	2	4
92	же самое	3	4
93	если же	2	4
94	его в	8	4
95	и с	4	4
96	до того	2	3
97	себе в	3	3
98	никогда не	3	3
99	связи с	5	3
100	пор не	2	3
101	в них	3	3
102	человека и	2	3
103	не будет	2	3
104	же время	5	3
105	еще не	6	3
106	и если	2	3
107	к тому	6	3
108	на его	2	3
109	в самом	9	3
110	известной степени	2	3
111	в виду	2	3
112	всяком случае	3	3
113	нет ничего	2	3
114	со стороны	11	3
115	только что	7	3
116	бы не	2	3
117	до этого	2	3
118	все равно	3	3
119	самом деле	6	3
120	и хотя	2	3
121	более чем	5	3
122	и на	2	3
123	я говорю	2	3
124	в которых	5	3
125	их в	3	3
126	с точки	3	3
127	и тот	3	3
128	только для	2	2
129	во время	6	2
130	не могут	2	2
131	самого начала	4	2
132	состоит в	2	2
133	в двух	3	2
134	из себя	3	2
135	и без	2	2
136	тому что	2	2
137	все что	3	2
138	по тому	2	2
139	столь же	3	2
140	с другой	4	2
141	не как	2	2
142	в образе	2	2
143	и я	2	2
144	а как	2	2
145	для понимания	2	2
146	отношение к	5	2
147	и здесь	4	2
148	в ее	3	2
149	такое же	2	2
150	из этого	2	2
151	об этом	7	2
152	чем в	3	2
153	по своему	3	2
154	равно как	2	2
155	в свою	7	2
156	она не	2	2
157	тот же	2	2
158	в сущности	2	2
159	за ним	2	2
160	к ним	3	2
161	в ней	4	2
162	он не	5	2
163	что происходит	2	2
164	так или	2	2
165	один из	3	2
166	не с	2	2
167	и мысли	3	2
168	и это	2	2
169	в мире	2	2
170	судя по	3	2
171	конечно не	3	2
172	что она	4	2
173	даже не	3	2
174	и для	4	2
175	если мы	2	2
176	в течение	3	2
177	дело не	2	2
178	что его	5	2
179	человека в	2	2
180	как мы	2	2
181	из которых	2	2
182	это обстоятельство	3	2
183	на этот	3	2
184	и даже	3	2
185	не так	3	2
186	друг друга	4	2
187	и его	6	2
188	в других	3	2
189	можно было	2	2
190	или иначе	2	2
191	в глазах	8	2
192	в своих	2	2
193	к ней	8	2
194	бы в	4	2
195	сама она	2	2
196	в области	2	2
