N	2gram	Propp_Russ_1	KulturaY
1	и т	10	39
2	потому что	10	25
3	и в	36	23
4	т е	17	22
5	не только	22	20
6	в том	17	19
7	в этом	12	18
8	и не	6	16
9	так как	15	15
10	может быть	8	15
11	т д	9	14
12	точки зрения	3	14
13	у нас	8	12
14	все эти	2	12
15	том что	19	11
16	в области	3	11
17	но в	2	11
18	в русском	4	10
19	что в	19	10
20	а не	2	10
21	то что	6	9
22	не может	4	9
23	в качестве	3	8
24	уже не	6	8
25	и что	4	8
26	и пр	2	8
27	с точки	3	8
28	что это	3	7
29	не менее	3	7
30	в нашем	2	7
31	в силу	2	7
32	все же	5	7
33	но и	16	7
34	и с	2	7
35	слова в	3	6
36	это не	10	6
37	но не	2	6
38	тем не	3	6
39	то же	3	6
40	этот вопрос	2	6
41	между тем	7	6
42	и на	10	6
43	об этом	9	5
44	по существу	4	5
45	еще не	4	5
46	несмотря на	3	5
47	в его	2	5
48	этого слова	3	5
49	один из	8	5
50	вместе с	10	5
51	приводит к	3	5
52	все это	6	5
53	таким образом	6	5
54	там где	2	5
55	как это	8	5
56	и здесь	2	5
57	только в	4	5
58	мы имеем	4	5
59	отнюдь не	2	4
60	в них	6	4
61	к этому	4	4
62	к тому	4	4
63	что на	4	4
64	для нас	6	4
65	но все	3	4
66	своего рода	3	4
67	или в	2	4
68	хотя и	2	4
69	как бы	5	4
70	в нем	2	4
71	на этой	2	4
72	так же	3	4
73	в связи	4	4
74	не было	2	4
75	не имеет	6	4
76	могут быть	2	4
77	в особенности	2	4
78	ничего не	3	4
79	так и	7	4
80	чем в	2	3
81	на этом	3	3
82	у него	2	3
83	всех этих	2	3
84	для этого	2	3
85	именно с	2	3
86	главным образом	2	3
87	а также	3	3
88	п в	13	3
89	но это	4	3
90	до конца	2	3
91	в первый	4	3
92	связи с	4	3
93	в ней	2	3
94	что и	7	3
95	как не	2	3
96	что она	2	3
97	как в	5	3
98	так в	4	3
99	с этим	2	3
100	как мы	10	3
101	того что	4	3
102	и по	8	3
103	а в	9	3
104	к вопросу	2	3
105	тем что	4	3
106	только для	2	2
107	и более	2	2
108	с тем	8	2
109	в частности	2	2
110	состоит в	8	2
111	но даже	2	2
112	в память	2	2
113	что у	2	2
114	и до	2	2
115	не просто	2	2
116	на все	2	2
117	связанные с	3	2
118	как можно	2	2
119	их не	2	2
120	его к	2	2
121	что они	7	2
122	этом случае	5	2
123	всякого рода	3	2
124	и потому	2	2
125	свою очередь	2	2
126	в день	6	2
127	но что	2	2
128	в свою	3	2
129	как будто	5	2
130	после того	2	2
131	она не	2	2
132	при этом	6	2
133	но есть	2	2
134	в целях	3	2
135	к слову	2	2
136	между прочим	2	2
137	таким же	3	2
138	в их	4	2
139	для обозначения	2	2
140	за счет	2	2
141	в своем	3	2
142	не на	2	2
143	того как	5	2
144	и для	2	2
145	на самом	2	2
146	как и	10	2
147	в году	2	2
148	стоит в	2	2
149	можно говорить	2	2
150	и у	5	2
151	на этот	3	2
152	с ними	5	2
153	в которых	5	2
154	в своих	2	2
155	мы должны	2	2
156	будто бы	6	2
157	большинстве случаев	2	2
