N	2gram	Losev_Prob_2	Dialekti
1	не есть	33	40
2	и не	37	30
3	и есть	4	19
4	а не	10	18
5	может быть	18	17
6	и т	6	17
7	ничего не	10	17
8	то что	38	16
9	и в	35	15
10	т д	6	15
11	как бы	4	14
12	не имеет	7	14
13	так как	7	14
14	точки зрения	2	14
15	того что	12	13
16	по себе	8	13
17	прежде всего	11	11
18	в том	12	11
19	не может	13	11
20	говорить о	10	11
21	ясно что	8	11
22	и все	5	11
23	в этом	17	11
24	в основе	3	10
25	потому что	13	10
26	том что	19	10
27	было бы	8	9
28	в виду	8	9
29	все это	4	9
30	мы не	7	9
31	и что	13	9
32	это и	3	9
33	есть ни	3	9
34	то же	5	9
35	уже не	8	9
36	значит что	4	9
37	ни в	6	8
38	не в	2	8
39	это значит	4	8
40	что иное	3	8
41	иное как	3	8
42	не что	3	8
43	в себе	5	8
44	и о	4	8
45	не только	24	8
46	и ее	2	8
47	и это	5	8
48	что в	11	7
49	крайней мере	6	7
50	и мы	2	7
51	что оно	2	7
52	не просто	11	7
53	что мы	14	7
54	по крайней	6	7
55	что он	4	7
56	как и	5	7
57	или в	2	7
58	и вообще	16	7
59	только в	14	7
60	перед нами	2	6
61	так что	11	6
62	хотя и	3	6
63	и тем	4	6
64	а именно	6	6
65	и даже	11	6
66	есть просто	2	6
67	в результате	4	6
68	сказать что	24	6
69	вовсе не	37	6
70	если бы	4	6
71	тем более	10	6
72	в то	6	6
73	что и	2	6
74	нет ничего	2	6
75	как только	3	5
76	сама по	4	5
77	так и	7	5
78	в своем	4	5
79	есть то	5	5
80	на то	6	5
81	же это	5	5
82	можно сказать	6	5
83	как таковой	4	5
84	и можно	3	5
85	как же	4	5
86	того чтобы	2	5
87	в ней	2	5
88	но если	4	5
89	другими словами	6	5
90	что она	4	5
91	но только	4	5
92	в свете	3	5
93	таким образом	4	5
94	и на	5	5
95	о том	18	5
96	тогда когда	3	5
97	есть не	6	5
98	учение о	2	5
99	только тогда	3	5
100	если мы	9	5
101	для того	3	5
102	что такое	18	5
103	и для	6	5
104	той же	2	5
105	в каком	4	5
106	оказывается что	3	4
107	что все	6	4
108	и как	4	4
109	но это	6	4
110	в этой	9	4
111	что они	3	4
112	есть в	4	4
113	один из	3	4
114	ни с	2	4
115	но и	16	4
116	тех или	3	4
117	на свете	4	4
118	так же	5	4
119	само по	2	4
120	или не	2	4
121	также и	12	4
122	и с	10	4
123	не о	6	4
124	той или	5	4
125	мы должны	3	4
126	уже о	4	4
127	с тем	3	4
128	отнюдь не	5	4
129	этом смысле	5	4
130	то ни	3	4
131	ничего общего	3	4
132	или по	4	4
133	она не	3	4
134	еще не	10	4
135	как раз	8	4
136	бы в	3	4
137	хотя бы	12	4
138	тому как	3	4
139	в его	7	4
140	подобно тому	2	4
141	идет речь	2	4
142	или иное	2	3
143	что если	4	3
144	смысла и	2	3
145	есть прежде	4	3
146	имеется в	3	3
147	тем самым	7	3
148	и если	3	3
149	и той	4	3
150	для всех	2	3
151	и следовательно	4	3
152	совершенно не	2	3
153	более не	2	3
154	и тут	4	3
155	говоря уже	4	3
156	ни о	4	3
157	не говоря	4	3
158	в их	3	3
159	все эти	7	3
160	можно только	2	3
161	есть только	8	3
162	все на	3	3
163	без того	2	3
164	и наконец	3	3
165	с этим	5	3
166	даже и	18	3
167	в истории	3	3
168	об его	2	3
169	если угодно	2	3
170	то на	2	3
171	ни просто	2	3
172	это будет	3	3
173	но в	6	3
174	сознания и	2	3
175	только не	3	3
176	или других	3	3
177	возможно только	2	3
178	же именно	4	3
179	та или	2	3
180	об этом	2	3
181	у нас	18	3
182	только о	8	3
183	мы уже	3	3
184	общего с	2	3
185	иной раз	3	3
186	или вообще	4	3
187	при помощи	8	3
188	быть и	2	3
189	от всего	3	3
190	бы и	7	3
191	одной и	2	3
192	что не	5	3
193	из которых	2	3
194	и притом	3	3
195	то или	3	3
196	или другой	5	3
197	в данном	10	3
198	и то	10	3
199	мы можем	6	3
200	в виде	6	3
201	едва ли	9	3
202	в области	6	3
203	тотчас же	2	3
204	не менее	13	2
205	не могут	4	2
206	или иная	2	2
207	время и	2	2
208	она должна	2	2
209	в частности	5	2
210	мы еще	3	2
211	и без	5	2
212	имеет ничего	2	2
213	или что	3	2
214	в отношении	4	2
215	говорить об	3	2
216	из этих	3	2
217	точно так	3	2
218	представление о	5	2
219	вопрос о	3	2
220	что на	4	2
221	и само	2	2
222	без всякого	4	2
223	да и	10	2
224	но все	2	2
225	же о	3	2
226	заключается в	4	2
227	на нем	2	2
228	как о	3	2
229	что с	2	2
230	кроме того	5	2
231	в нашей	3	2
232	при этом	3	2
233	случае не	4	2
234	в самом	5	2
235	себе и	2	2
236	которые мы	3	2
237	только его	3	2
238	совпадает с	2	2
239	был бы	6	2
240	себе что	2	2
241	но мы	3	2
242	и их	3	2
243	есть нечто	7	2
244	и ничего	2	2
245	другой стороны	5	2
246	то и	4	2
247	для этого	3	2
248	и только	4	2
249	не было	3	2
250	лишь в	3	2
251	и по	3	2
252	просто как	3	2
253	должно быть	2	2
254	между собою	4	2
255	же и	2	2
256	но как	6	2
257	ведь и	2	2
258	того или	7	2
259	будет иметь	3	2
260	есть тоже	3	2
261	и ни	3	2
262	тоже не	7	2
263	есть по	2	2
264	нашего исследования	3	2
265	при таком	2	2
266	в них	2	2
267	от чего	2	2
268	или другого	2	2
269	имеет никакого	2	2
270	только мы	2	2
271	при условии	6	2
272	тут тоже	4	2
273	все же	8	2
274	не будет	11	2
275	в качестве	2	2
