N	2gram	Vygotskiy__2	Myshleni
1	в этом	13	29
2	точки зрения	17	28
3	и в	32	26
4	не только	12	24
5	то что	21	24
6	таким образом	21	23
7	с точки	10	21
8	того чтобы	14	19
9	в том	37	18
10	и не	10	18
11	для того	13	18
12	том что	21	17
13	потому что	21	16
14	как и	10	15
15	того что	8	14
16	так же	18	14
17	так как	12	14
18	что в	20	12
19	вместе с	2	12
20	и его	7	12
21	в которой	2	11
22	но и	10	11
23	не может	17	11
24	что они	7	10
25	по своему	3	9
26	тому что	4	9
27	в самом	12	9
28	по сравнению	2	9
29	в сущности	7	9
30	тем что	9	9
31	в себе	2	9
32	же как	4	8
33	то же	13	8
34	что она	16	8
35	сказать что	7	8
36	сравнению с	2	8
37	что он	13	8
38	той же	8	8
39	только в	7	8
40	к тому	7	7
41	представление о	3	7
42	может быть	18	7
43	и к	3	7
44	мы не	3	7
45	и то	3	7
46	речи с	2	7
47	в какой	2	6
48	в смысле	3	6
49	и тем	4	6
50	заключается в	12	6
51	как на	5	6
52	мы должны	3	6
53	как бы	6	6
54	в ее	2	6
55	все что	2	6
56	и что	22	6
57	было бы	11	6
58	во всех	3	6
59	все эти	7	6
60	все же	4	6
61	самом деле	16	6
62	а не	7	6
63	в сознании	4	6
64	что это	8	6
65	слова в	2	5
66	на вопрос	2	5
67	с этой	4	5
68	что ребенок	2	5
69	как она	4	5
70	что с	3	5
71	до конца	3	5
72	если бы	6	5
73	и следовательно	2	5
74	в виду	3	5
75	в целом	4	5
76	и их	3	5
77	данном случае	4	5
78	оба эти	2	5
79	никак не	4	5
80	и с	4	5
81	же самое	6	5
82	могли бы	2	5
83	как это	4	5
84	с тем	11	5
85	тогда когда	3	5
86	из всех	2	5
87	она не	2	5
88	как говорит	3	5
89	в процессе	2	5
90	если мы	12	5
91	и для	4	5
92	что этот	2	5
93	в данном	4	5
94	не менее	8	4
95	не могут	3	4
96	никогда не	9	4
97	что у	5	4
98	с другой	3	4
99	и от	2	4
100	в конце	3	4
101	на то	11	4
102	так что	3	4
103	которые мы	4	4
104	если в	2	4
105	в свете	2	4
106	целый ряд	6	4
107	этой точки	2	4
108	в его	2	4
109	о том	6	4
110	но в	3	4
111	еще не	2	4
112	как в	9	4
113	что оно	2	4
114	должны быть	3	4
115	не в	8	4
116	и только	2	4
117	показать что	5	4
118	едва ли	4	4
119	учения о	2	4
120	и другое	2	3
121	для этого	3	3
122	все это	5	3
123	это не	2	3
124	том и	2	3
125	тем не	4	3
126	в новой	2	3
127	но это	2	3
128	такой же	7	3
129	очевидно что	2	3
130	в ней	5	3
131	в основе	11	3
132	его с	2	3
133	как к	3	3
134	этом отношении	5	3
135	мы находим	2	3
136	но только	4	3
137	в самой	2	3
138	и по	4	3
139	это делается	2	3
140	он не	6	3
141	как совершенно	2	3
142	состоит в	3	3
143	были бы	3	3
144	представить себе	3	3
145	по себе	12	3
146	есть не	4	3
147	переходе от	2	3
148	и заключается	3	3
149	об этом	3	3
150	во всем	3	3
151	в то	5	3
152	но не	2	3
153	и другой	3	3
154	до сих	5	3
155	мы в	3	3
156	для нее	2	3
157	что и	17	3
158	в своей	3	3
159	сих пор	5	3
160	так и	3	3
161	только на	5	3
162	как раз	5	3
163	на самом	5	3
164	из того	2	3
165	только потому	2	3
166	к нему	2	3
167	отличается от	2	3
168	мы видим	4	3
169	с другими	2	3
170	мы можем	3	3
171	в этой	6	3
172	же точно	10	3
173	в чем	4	3
174	что если	6	2
175	казалось бы	2	2
176	к действительности	2	2
177	в этих	2	2
178	столь же	4	2
179	она является	2	2
180	само собой	3	2
181	точно так	3	2
182	что все	9	2
183	в уме	2	2
184	то время	3	2
185	показывает что	3	2
186	что при	9	2
187	что на	4	2
188	мы знаем	7	2
189	для нас	2	2
190	ни в	2	2
191	его от	2	2
192	что его	5	2
193	образом все	2	2
194	которой мы	2	2
195	вывод что	2	2
196	свою очередь	2	2
197	в свою	3	2
198	в действительности	4	2
199	на его	2	2
200	несмотря на	4	2
201	и той	4	2
202	в конечном	3	2
203	все те	2	2
204	становится совершенно	2	2
205	один из	3	2
206	в нем	4	2
207	есть только	5	2
208	с ее	3	2
209	отношение к	2	2
210	то как	3	2
211	значение в	2	2
212	в их	3	2
213	того и	2	2
214	показывают что	2	2
215	которых мы	3	2
216	и других	3	2
217	форм и	2	2
218	сущности говоря	4	2
219	образом в	3	2
220	время как	3	2
221	не имеет	4	2
222	а в	4	2
223	что для	7	2
224	самое что	2	2
225	в своих	9	2
226	также и	2	2
227	в которых	3	2
228	но он	3	2
229	что по	2	2
230	поэзии и	7	2
231	и которые	2	2
232	для психологии	2	2
233	конечном счете	3	2
234	с этим	4	2
235	и другого	3	2
236	этих двух	2	2
237	вовсе не	2	2
238	значение и	2	2
239	но эта	2	2
240	и здесь	2	2
241	и при	2	2
242	бы с	2	2
243	совершенно не	4	2
244	наряду с	4	2
245	убедиться что	2	2
246	том же	2	2
247	относится к	3	2
248	и до	4	2
249	из этого	4	2
250	что же	3	2
251	в отношении	3	2
252	которого мы	3	2
253	того как	4	2
254	не до	2	2
255	одной и	4	2
256	говорит что	7	2
257	что не	3	2
258	из которых	2	2
259	и он	3	2
260	можно было	7	2
261	во всяком	2	2
262	в психологии	7	2
263	могут быть	4	2
264	на деле	8	2
265	моментов в	2	2
266	и ее	3	2
267	ту же	4	2
268	если же	4	2
269	которые в	4	2
270	ответ на	2	2
271	отличие от	2	2
272	ничего не	4	2
