N	2gram	Vygotskiy__1	KulturaY
1	в том	24	30
2	и в	23	24
3	потому что	6	23
4	том что	21	21
5	что в	14	17
6	того чтобы	17	17
7	для того	15	16
8	и пр	2	15
9	было бы	4	15
10	в этом	17	14
11	точки зрения	26	14
12	может быть	14	13
13	все же	3	12
14	таким образом	26	12
15	в его	14	12
16	и не	9	12
17	не в	4	11
18	только в	6	11
19	вовсе не	3	10
20	в силу	6	10
21	в самом	7	10
22	не только	16	10
23	хотя бы	4	10
24	если бы	5	9
25	то что	17	9
26	прежде всего	10	9
27	отношению к	7	9
28	самом деле	3	9
29	того что	15	9
30	с точки	18	9
31	о том	6	9
32	так как	7	9
33	том чтобы	3	8
34	по отношению	7	8
35	то же	8	8
36	уже не	2	8
37	а не	3	8
38	как раз	4	8
39	тем что	6	8
40	в них	2	7
41	с другой	10	7
42	связи с	3	7
43	в качестве	9	7
44	как бы	11	7
45	вместе с	9	7
46	не может	12	7
47	с помощью	13	7
48	бы в	5	7
49	в области	3	7
50	так и	5	7
51	в какой	5	6
52	тогда когда	3	6
53	именно в	6	6
54	что он	7	6
55	зависимости от	2	6
56	при этом	4	6
57	но и	14	6
58	все это	6	6
59	другой стороны	9	6
60	можно было	3	6
61	все эти	4	6
62	в которых	3	6
63	этого рода	2	6
64	в которой	3	6
65	с тем	7	5
66	что это	3	5
67	в зависимости	2	5
68	к тому	4	5
69	но не	4	5
70	всяком случае	3	5
71	и что	5	5
72	целый ряд	4	5
73	этом отношении	4	5
74	а в	2	5
75	и его	6	5
76	в результате	4	5
77	во всяком	3	5
78	между тем	9	5
79	речи и	28	5
80	и с	9	5
81	учение о	3	4
82	с его	4	4
83	в частности	2	4
84	в этих	2	4
85	и потому	2	4
86	что эти	2	4
87	на то	5	4
88	по существу	4	4
89	что они	3	4
90	в первую	3	4
91	речи в	14	4
92	один из	2	4
93	должен быть	4	4
94	в целом	20	4
95	сих пор	4	4
96	до сих	4	4
97	как в	4	4
98	с этим	6	4
99	того как	2	4
100	тем самым	5	4
101	речь в	2	4
102	так же	16	4
103	и на	8	4
104	в данном	2	4
105	из этих	3	4
106	слова и	5	4
107	там где	2	4
108	значение слова	5	3
109	под влиянием	2	3
110	уже в	3	3
111	как на	4	3
112	если не	3	3
113	смысле этого	3	3
114	для этого	5	3
115	ясно что	2	3
116	представление о	2	3
117	можно сказать	5	3
118	в первом	2	3
119	только тогда	2	3
120	в этой	7	3
121	свою очередь	3	3
122	письменной речи	2	3
123	в свою	4	3
124	обе эти	3	3
125	связано с	2	3
126	в общем	3	3
127	и если	3	3
128	в сущности	6	3
129	этого слова	4	3
130	слова как	2	3
131	и эти	2	3
132	в котором	4	3
133	по мере	4	3
134	даже в	2	3
135	не с	2	3
136	когда он	2	3
137	что она	4	3
138	тому что	5	3
139	в своем	3	3
140	а с	4	3
141	что оно	3	3
142	в их	3	3
143	и даже	2	3
144	несмотря на	2	3
145	должно быть	2	3
146	той же	2	3
147	и то	3	3
148	хотя и	2	3
149	в речи	2	3
150	нуждается в	2	3
151	в себе	6	3
152	как это	2	3
153	в одном	4	3
154	я не	3	2
155	и более	5	2
156	о чем	2	2
157	никогда не	2	2
158	превращается в	3	2
159	в стороне	2	2
160	с этой	6	2
161	не является	9	2
162	и все	5	2
163	что все	4	2
164	вопрос о	7	2
165	по себе	5	2
166	в собственном	5	2
167	идет о	2	2
168	если мы	2	2
169	в смысле	2	2
170	в то	7	2
171	что его	2	2
172	как и	14	2
173	и как	5	2
174	но все	2	2
175	и при	2	2
176	что если	2	2
177	же время	2	2
178	что с	2	2
179	первую очередь	3	2
180	тех случаях	2	2
181	и мы	3	2
182	общения и	3	2
183	в своей	4	2
184	том же	2	2
185	как таковой	2	2
186	себе и	2	2
187	речь идет	2	2
188	тем более	5	2
189	был бы	2	2
190	в состоянии	2	2
191	и тем	6	2
192	и мысли	2	2
193	ее в	2	2
194	ни в	4	2
195	в современной	2	2
196	бы и	2	2
197	сейчас не	3	2
198	то и	3	2
199	он не	5	2
200	иначе говоря	2	2
201	в слове	2	2
202	целом и	5	2
203	лишь в	6	2
204	на этот	3	2
205	между ними	2	2
206	не имеет	2	2
207	действия и	2	2
208	не столько	4	2
209	от этого	2	2
210	одно из	2	2
211	в каком	3	2
212	но звук	2	2
213	о котором	2	2
214	могли бы	6	2
215	заключается в	8	2
216	на примере	2	2
217	ничего не	3	2
218	но в	5	2
