N	2gram	Vygotskiy__5	Istorich
1	что он	17	24
2	и т	7	19
3	не только	16	18
4	т д	3	18
5	может быть	11	17
6	никогда не	9	15
7	и в	30	15
8	мы имеем	8	15
9	но и	6	14
10	так как	9	14
11	так же	13	13
12	что в	24	12
13	знаем что	2	12
14	а в	4	12
15	то что	37	12
16	об этом	3	11
17	в этих	3	11
18	мы знаем	2	11
19	и не	6	11
20	в этом	14	11
21	что они	5	10
22	то же	7	10
23	с тем	8	9
24	еще не	5	9
25	все же	7	9
26	и здесь	6	9
27	в другом	3	9
28	потому что	23	9
29	связи с	2	8
30	мы увидим	9	8
31	один из	5	8
32	он не	3	8
33	мы видим	8	8
34	мы можем	7	8
35	том что	21	7
36	в нем	7	7
37	вместе с	12	7
38	сих пор	5	7
39	таким образом	20	7
40	не в	8	7
41	ничего не	2	7
42	так что	3	6
43	до сих	5	6
44	мы уже	6	6
45	что это	8	6
46	в его	4	6
47	как бы	19	6
48	то это	4	6
49	что и	3	6
50	и что	23	6
51	в том	27	6
52	только в	5	6
53	но в	5	6
54	что герой	3	5
55	и есть	5	5
56	с этим	2	5
57	прежде всего	4	5
58	в одном	2	5
59	этом случае	2	5
60	к тому	8	5
61	видим что	3	5
62	но все	2	5
63	как в	3	5
64	было бы	5	5
65	же как	2	5
66	в котором	2	5
67	так и	3	5
68	что она	6	5
69	что при	3	5
70	не может	9	5
71	а не	8	5
72	и наконец	3	5
73	можно было	3	5
74	с одной	12	4
75	и другие	3	4
76	вопрос о	3	4
77	показывает что	3	4
78	у него	3	4
79	для нас	3	4
80	в этой	5	4
81	в одной	2	4
82	при этом	8	4
83	или на	2	4
84	но он	3	4
85	в ней	4	4
86	что эти	2	4
87	того как	2	4
88	и с	2	4
89	тем что	6	4
90	и на	3	4
91	в себе	5	4
92	что здесь	3	4
93	мы должны	3	4
94	все эти	2	4
95	как она	4	4
96	должен был	4	3
97	в качестве	2	3
98	в состоянии	3	3
99	и его	6	3
100	из этих	3	3
101	на то	17	3
102	он был	2	3
103	как это	7	3
104	предположить что	2	3
105	одной стороны	12	3
106	говорит что	6	3
107	когда она	3	3
108	мог бы	2	3
109	и почему	2	3
110	о том	10	3
111	когда он	5	3
112	в их	3	3
113	все это	2	3
114	по отношению	2	3
115	так в	3	3
116	в себя	2	3
117	того что	8	3
118	увидим что	9	3
119	мы не	3	3
120	он в	2	3
121	как будто	6	3
122	что мы	11	3
123	представляют собой	2	3
124	как он	2	3
125	и это	8	3
126	он является	2	2
127	уже в	6	2
128	самого начала	3	2
129	могут быть	8	2
130	он должен	8	2
131	себя и	2	2
132	перед нами	2	2
133	с другой	9	2
134	мы могли	4	2
135	это не	3	2
136	и так	2	2
137	на самом	2	2
138	с которой	2	2
139	и говорит	3	2
140	не знает	2	2
141	что у	3	2
142	ни в	3	2
143	а затем	2	2
144	именно в	6	2
145	по существу	2	2
146	как и	6	2
147	в нее	2	2
148	в силу	3	2
149	одна из	3	2
150	но не	7	2
151	он видит	2	2
152	ни один	2	2
153	не что	2	2
154	в нашей	2	2
155	того чтобы	20	2
156	и если	6	2
157	на его	3	2
158	и для	6	2
159	в сущности	12	2
160	что весь	2	2
161	и когда	9	2
162	был бы	5	2
163	хотя бы	3	2
164	из них	2	2
165	во всех	2	2
166	и именно	4	2
167	приводит к	2	2
168	но его	2	2
169	дает ему	2	2
170	и только	3	2
171	показать что	12	2
172	другой стороны	5	2
173	той же	3	2
174	а с	5	2
175	с самого	3	2
176	человека в	3	2
177	когда мы	6	2
178	совершенно ясно	7	2
179	самом деле	8	2
180	и герой	2	2
181	или в	6	2
182	действующие лица	4	2
183	и то	9	2
184	в которых	2	2
185	сказать что	9	2
186	он дает	2	2
187	находится в	2	2
188	состоит в	3	2
189	что иное	2	2
190	это только	3	2
191	его на	2	2
192	перейдем к	2	2
193	что эта	4	2
194	иметь в	3	2
195	в которой	3	2
196	в него	4	2
197	иное как	2	2
198	в виду	4	2
