N	2gram	Voloshinov_1	Myslijsy
1	и в	19	24
2	может быть	26	23
3	в сознании	2	23
4	то что	8	20
5	и не	26	19
6	а не	7	18
7	в том	6	18
8	что в	4	16
9	по себе	4	15
10	не только	8	15
11	того же	6	14
12	при этом	8	13
13	было бы	4	13
14	не в	5	13
15	в слове	10	13
16	не может	24	12
17	то же	7	12
18	мы можем	2	12
19	если бы	2	11
20	что и	2	11
21	мы не	6	11
22	только в	9	11
23	таким образом	17	11
24	для него	9	10
25	в себе	2	10
26	как в	4	10
27	так как	2	10
28	независимо от	2	9
29	вовсе не	5	9
30	в нем	10	9
31	как бы	15	9
32	но и	8	9
33	а в	4	8
34	том что	3	8
35	и на	4	8
36	в этом	16	8
37	могут быть	2	8
38	не могут	3	7
39	прежде всего	13	7
40	во всяком	5	7
41	всяком случае	2	7
42	зрения и	2	7
43	во всех	7	7
44	как и	12	7
45	того что	3	7
46	тем что	2	7
47	с этим	4	7
48	в чем	2	7
49	связи с	11	6
50	с другой	5	6
51	не есть	3	6
52	и того	6	6
53	и как	3	6
54	свою очередь	2	6
55	в свою	2	6
56	тем не	2	6
57	не было	3	6
58	не имеет	3	6
59	между тем	3	6
60	между двумя	3	6
61	одного и	5	6
62	в то	3	6
63	этого слова	2	6
64	и только	2	6
65	не менее	4	5
66	по мере	2	5
67	тот же	4	5
68	что не	2	5
69	о том	2	5
70	и их	2	5
71	так и	11	5
72	от того	4	5
73	для того	4	5
74	все остальные	2	5
75	с другими	3	5
76	из них	3	5
77	все же	8	5
78	в которой	3	5
79	место в	3	4
80	никогда не	2	4
81	от их	2	4
82	из этих	2	4
83	что он	2	4
84	одна из	2	4
85	до сих	8	4
86	еще не	4	4
87	должны быть	3	4
88	в самом	10	4
89	в котором	3	4
90	сих пор	8	4
91	к языку	2	4
92	к другому	3	4
93	в таком	2	4
94	от него	2	4
95	одним словом	2	4
96	как он	2	4
97	там где	2	4
98	так сказать	6	4
99	но в	7	4
100	самое это	2	3
101	смысле этого	3	3
102	не как	2	3
103	и от	3	3
104	и все	5	3
105	что само	2	3
106	ни было	10	3
107	и при	3	3
108	мог бы	2	3
109	в ней	4	3
110	и во	2	3
111	его в	3	3
112	слова и	3	3
113	языка и	13	3
114	в языке	4	3
115	те же	5	3
116	человека в	2	3
117	если мы	11	3
118	и для	11	3
119	той же	2	3
120	рядом с	5	3
121	от одного	3	3
122	в каком	3	3
123	и вообще	2	3
124	могла бы	2	3
125	далеко не	4	3
126	мысли в	2	3
127	и той	2	2
128	в каждом	7	2
129	самого начала	4	2
130	таком случае	2	2
131	этом смысле	2	2
132	и есть	3	2
133	в нашем	2	2
134	и его	19	2
135	что во	2	2
136	в какой	3	2
137	хотя бы	5	2
138	что слово	4	2
139	не столько	4	2
140	и это	3	2
141	одной и	2	2
142	что все	2	2
143	между ними	4	2
144	к этому	5	2
145	вопрос о	4	2
146	зависит от	2	2
147	не дает	3	2
148	слова но	2	2
149	мы знаем	5	2
150	что язык	2	2
151	бы в	2	2
152	у нас	2	2
153	за пределы	5	2
154	но все	3	2
155	все эти	7	2
156	для одного	2	2
157	так же	7	2
158	же время	3	2
159	для говорящего	3	2
160	и тот	4	2
161	в действительности	2	2
162	общего с	3	2
163	в организме	6	2
164	имеет место	2	2
165	сама по	2	2
166	и следовательно	3	2
167	но если	2	2
168	в его	6	2
169	и потому	5	2
170	не все	2	2
171	не имеют	3	2
172	слово как	4	2
173	все это	3	2
174	допустим что	2	2
175	другой стороны	6	2
176	в связи	7	2
177	точке зрения	2	2
178	и других	2	2
179	на самом	3	2
180	самом деле	10	2
181	с самого	4	2
182	того чтобы	5	2
183	к другой	3	2
184	что такое	2	2
185	должно быть	2	2
186	друг друга	8	2
187	или в	2	2
188	по отношению	3	2
189	и здесь	6	2
190	сказать что	4	2
191	тому что	2	2
192	то мы	2	2
193	различие в	2	2
194	мы тем	2	2
195	в другом	2	2
196	во все	2	2
197	мы должны	3	2
198	может стать	5	2
199	отношении к	4	2
200	как оно	2	2
201	оно может	4	2
