N	2gram	Propp_Isto_2	Problema
1	и не	11	28
2	не только	18	24
3	только в	6	23
4	в том	6	20
5	и в	15	20
6	ни в	2	17
7	не просто	2	16
8	все эти	4	16
9	то что	12	15
10	потому что	9	15
11	было бы	5	14
12	но и	14	14
13	перед нами	2	13
14	не в	7	13
15	в себе	4	12
16	том что	7	12
17	прежде всего	5	11
18	как будто	3	11
19	в качестве	3	10
20	так и	5	10
21	и его	3	10
22	при помощи	2	10
23	может быть	17	9
24	все это	3	9
25	в этом	11	9
26	что он	24	8
27	таким образом	7	8
28	но в	6	8
29	с другой	2	7
30	это не	2	7
31	еще не	9	7
32	мы не	3	7
33	то же	10	7
34	именно в	2	7
35	а не	5	7
36	сказать что	2	7
37	и с	4	7
38	в ней	4	7
39	здесь не	2	7
40	хотя бы	2	7
41	об этом	11	6
42	всех этих	3	6
43	так что	6	6
44	а также	2	6
45	для нас	4	6
46	как и	2	6
47	но это	4	6
48	что здесь	4	6
49	при этом	4	6
50	но если	3	6
51	в виду	2	6
52	другой стороны	2	6
53	мы имеем	15	6
54	но не	2	5
55	на самом	2	5
56	в нем	7	5
57	здесь в	2	5
58	да и	2	5
59	и если	2	5
60	вместе с	7	5
61	как в	5	5
62	так же	13	5
63	не может	5	5
64	так как	14	5
65	и вполне	2	5
66	когда мы	2	5
67	или в	2	5
68	в этих	11	5
69	о том	3	5
70	уже в	2	4
71	с тем	9	4
72	и есть	5	4
73	и для	2	4
74	в одном	5	4
75	и ее	2	4
76	в этой	4	4
77	тем самым	2	4
78	кроме того	2	4
79	одной из	4	4
80	что она	5	4
81	как бы	6	4
82	и т	19	4
83	во всех	2	4
84	и только	2	4
85	с этим	5	4
86	в разных	2	4
87	а в	12	4
88	и наконец	5	4
89	можно было	5	4
90	в связи	5	3
91	человека в	2	3
92	к тому	5	3
93	и более	2	3
94	в мифе	2	3
95	точно так	6	3
96	в жизни	2	3
97	он был	3	3
98	здесь мы	3	3
99	но все	5	3
100	связи с	8	3
101	между прочим	3	3
102	же и	3	3
103	в его	6	3
104	здесь нет	2	3
105	то это	6	3
106	что и	6	3
107	что в	12	3
108	другими словами	4	3
109	дело не	4	3
110	т д	18	3
111	не было	2	3
112	самом деле	2	3
113	что мы	3	3
114	к нему	5	3
115	с другими	2	3
116	тут же	2	3
117	и на	4	3
118	тем что	4	3
119	из них	2	3
120	имеем в	5	3
121	в другом	9	3
122	мы должны	4	3
123	нет ничего	2	3
124	как это	3	3
125	мы можем	8	3
126	этого не	5	2
127	но они	4	2
128	и говорит	2	2
129	тому же	2	2
130	является не	2	2
131	что они	10	2
132	не что	2	2
133	говорит что	3	2
134	и может	2	2
135	здесь на	2	2
136	одном случае	2	2
137	что это	6	2
138	на его	2	2
139	он не	8	2
140	к ней	2	2
141	в котором	5	2
142	все же	9	2
143	с ее	2	2
144	на этой	2	2
145	не будем	4	2
146	а именно	3	2
147	не сам	2	2
148	совершенно ясно	2	2
149	и что	6	2
150	ясно и	2	2
151	мы здесь	6	2
152	того чтобы	2	2
153	и по	2	2
154	в других	3	2
155	с ними	2	2
156	а то	2	2
157	то мы	2	2
158	и когда	2	2
159	что иное	2	2
160	и то	2	2
161	будто бы	2	2
162	его в	10	2
163	и это	3	2
164	очень много	8	2
165	в которой	2	2
166	иное как	2	2
167	но по	3	2
