N	2gram	Vygotskiy__2	KulturaY
1	и т	10	33
2	в том	37	30
3	и в	32	24
4	потому что	21	23
5	том что	21	21
6	т п	8	18
7	что в	20	17
8	того чтобы	14	17
9	для того	13	16
10	было бы	11	15
11	т д	2	14
12	в этом	13	14
13	точки зрения	17	14
14	может быть	18	13
15	все же	4	12
16	таким образом	21	12
17	в его	2	12
18	и не	10	12
19	не в	8	11
20	только в	7	11
21	вовсе не	2	10
22	в самом	12	10
23	не только	12	10
24	хотя бы	3	10
25	если бы	6	9
26	то что	21	9
27	самом деле	16	9
28	того что	8	9
29	с точки	10	9
30	о том	6	9
31	так как	12	9
32	а только	3	8
33	том чтобы	3	8
34	в языке	4	8
35	то же	13	8
36	а не	7	8
37	как раз	5	8
38	тем что	9	8
39	не менее	8	7
40	в них	2	7
41	с другой	3	7
42	как бы	6	7
43	вместе с	2	7
44	не может	17	7
45	это не	2	7
46	так и	3	7
47	однако не	2	6
48	в какой	2	6
49	тогда когда	3	6
50	что он	13	6
51	при этом	13	6
52	только потому	2	6
53	в ней	5	6
54	но и	10	6
55	что же	3	6
56	все это	5	6
57	другой стороны	2	6
58	можно было	7	6
59	все эти	7	6
60	в которых	3	6
61	мы имеем	4	6
62	в которой	2	6
63	с тем	11	5
64	что это	8	5
65	к тому	7	5
66	но не	2	5
67	еще не	2	5
68	что не	3	5
69	например в	3	5
70	всяком случае	2	5
71	и что	22	5
72	целый ряд	6	5
73	этом отношении	5	5
74	в виду	3	5
75	а потому	2	5
76	не потому	2	5
77	а в	4	5
78	и его	7	5
79	во всяком	2	5
80	между тем	4	5
81	и с	4	5
82	с его	2	4
83	в частности	3	4
84	в этих	2	4
85	на то	11	4
86	в нем	4	4
87	по существу	3	4
88	что они	7	4
89	того же	2	4
90	из них	4	4
91	один из	3	4
92	что и	17	4
93	тем не	4	4
94	в целом	4	4
95	сих пор	5	4
96	до сих	5	4
97	как в	9	4
98	не на	2	4
99	с этим	4	4
100	того как	4	4
101	в самой	2	4
102	так что	3	4
103	так же	18	4
104	роль в	2	4
105	и на	5	4
106	в данном	4	4
107	в русском	2	4
108	того или	3	4
109	там где	2	4
110	как на	5	3
111	казалось бы	2	3
112	состоит в	3	3
113	для этого	3	3
114	ясно что	7	3
115	представление о	3	3
116	была бы	2	3
117	или иного	2	3
118	то это	3	3
119	сводится к	2	3
120	в этой	6	3
121	свою очередь	2	3
122	очевидно что	2	3
123	в свою	3	3
124	в общем	3	3
125	в сущности	7	3
126	не имеют	2	3
127	на том	2	3
128	и эти	2	3
129	оно не	2	3
130	на его	2	3
131	когда он	10	3
132	что она	16	3
133	тому что	4	3
134	в особенности	2	3
135	а с	2	3
136	не было	2	3
137	что оно	2	3
138	в их	3	3
139	и даже	5	3
140	и он	3	3
141	в таком	2	3
142	несмотря на	4	3
143	той же	8	3
144	и здесь	2	3
145	и то	3	3
146	в себе	2	3
147	это только	3	3
148	как это	4	3
149	в одном	2	3
150	к которому	2	3
151	том как	2	3
152	том и	2	2
153	даже для	2	2
154	и более	4	2
155	никогда не	9	2
156	с этой	4	2
157	одного и	2	2
158	и все	4	2
159	что все	9	2
160	в каждом	2	2
161	на самом	5	2
162	и говорит	2	2
163	значение и	2	2
164	не могут	3	2
165	по себе	12	2
166	если мы	12	2
167	в смысле	3	2
168	к своему	2	2
169	в то	5	2
170	для нас	2	2
171	что его	5	2
172	как и	10	2
173	и как	7	2
174	как история	2	2
175	и при	2	2
176	что если	6	2
177	а на	4	2
178	формы в	3	2
179	же время	2	2
180	что с	3	2
181	ли это	2	2
182	тот же	6	2
183	и мы	6	2
184	в своей	3	2
185	том же	2	2
186	никак не	4	2
187	в свое	2	2
188	относится к	3	2
189	все те	2	2
190	себе и	2	2
191	если в	2	2
192	тем более	2	2
193	в состоянии	2	2
194	и тем	4	2
195	ни в	2	2
196	меньше всего	2	2
197	были бы	3	2
198	убедиться что	2	2
199	бы и	3	2
200	справедливо указывает	2	2
201	смысл и	2	2
202	он не	6	2
203	и для	4	2
204	иначе говоря	4	2
205	должны быть	3	2
206	на этот	2	2
207	не имеет	4	2
208	действия и	2	2
209	увидим что	2	2
210	когда мы	2	2
211	также и	2	2
212	в каком	3	2
213	этой точки	2	2
214	может служить	3	2
215	могли бы	2	2
216	заключается в	12	2
217	на примере	2	2
218	до конца	3	2
219	ничего не	4	2
220	но в	3	2
221	это было	3	2
