N	3gram	Vygotskiy__7	KulturaY
1	в том что	13	10
2	с точки зрения	21	8
3	для того чтобы	18	8
4	в самом деле	4	7
5	только потому что	3	6
6	тем не менее	3	5
7	не может быть	4	4
8	в этом отношении	3	3
9	в лучшем случае	2	3
10	точно так же	2	3
11	можно сказать что	3	2
12	на то что	4	2
13	в отличие от	2	2
14	именно в силу	2	2
15	так же как	7	2
16	с этой точки	4	2
17	в свою очередь	2	2
18	этой точки зрения	4	2
19	в конечном счете	2	2
20	вместе с тем	4	2
21	на самом деле	2	2
22	в этом случае	14	2
23	потому что он	2	2
