N	2gram	Propp_Isto_3	FransuaR
1	и в	22	45
2	и не	12	15
3	не только	14	14
4	в этом	17	14
5	но в	10	14
6	в его	3	13
7	и его	4	13
8	во время	6	12
9	что в	15	12
10	в своем	2	11
11	то же	6	11
12	в то	2	11
13	прежде всего	3	10
14	в том	9	10
15	в нем	9	10
16	но и	12	10
17	как и	3	10
18	и с	4	10
19	вовсе не	2	8
20	как мы	8	8
21	с миром	2	8
22	в ней	2	8
23	и др	2	8
24	жизни и	2	8
25	таким образом	10	8
26	так же	3	8
27	том что	8	7
28	не в	4	7
29	что и	9	7
30	мы видели	13	7
31	потому что	3	7
32	и все	3	7
33	всех этих	2	6
34	что он	9	6
35	в этой	5	6
36	он не	5	6
37	здесь не	3	6
38	так и	2	6
39	связи с	6	6
40	так как	7	6
41	в них	6	6
42	есть и	5	5
43	здесь и	2	5
44	и к	3	5
45	мы видим	8	5
46	но это	3	5
47	на этом	4	5
48	например в	2	5
49	одним из	4	5
50	хотя и	2	5
51	не может	4	5
52	в связи	3	5
53	все эти	4	5
54	на самом	2	5
55	и у	3	5
56	и как	3	5
57	и на	4	5
58	его в	3	5
59	же как	2	4
60	и от	3	4
61	очень часто	3	4
62	у него	3	4
63	и здесь	7	4
64	тому же	2	4
65	такой же	2	4
66	но не	7	4
67	ничего не	6	4
68	и о	2	4
69	мы уже	6	4
70	а также	2	4
71	не мог	2	4
72	а не	6	4
73	и даже	2	4
74	его не	3	4
75	а в	6	4
76	той же	2	4
77	сказать что	3	4
78	в доме	12	4
79	с этим	8	4
80	точки зрения	2	4
81	только в	4	4
82	о том	3	4
83	и это	2	4
84	как это	4	4
85	не менее	5	3
86	связанных с	2	3
87	и другие	4	3
88	характерно для	2	3
89	как в	2	3
90	это не	6	3
91	но они	2	3
92	в одной	3	3
93	из этих	3	3
94	в одном	2	3
95	что на	4	3
96	ни в	2	3
97	об этой	2	3
98	то время	2	3
99	до сих	5	3
100	вместе с	9	3
101	но она	2	3
102	сих пор	5	3
103	что она	5	3
104	связь с	6	3
105	не было	2	3
106	в течение	6	3
107	и вот	2	3
108	того что	5	3
109	и он	2	3
110	не имеет	2	3
111	и для	2	3
112	в которых	2	3
113	но он	4	3
114	он и	3	3
115	в другом	2	3
116	но этот	2	3
117	там где	7	3
118	с тем	2	2
119	независимо от	2	2
120	и там	4	2
121	и есть	2	2
122	в сторону	2	2
123	мы еще	3	2
124	превращается в	3	2
125	относится к	2	2
126	на все	2	2
127	к этому	7	2
128	смерть и	2	2
129	можно сказать	2	2
130	к тому	3	2
131	видим что	4	2
132	то что	7	2
133	и она	3	2
134	во все	2	2
135	в пределах	4	2
136	они и	3	2
137	в качестве	2	2
138	для них	3	2
139	у нее	2	2
140	было бы	3	2
141	к ней	4	2
142	может быть	11	2
143	вступают в	2	2
144	на столе	2	2
145	в этот	2	2
146	даже в	2	2
147	один из	5	2
148	все же	5	2
149	в целом	3	2
150	на том	3	2
151	не будем	3	2
152	данном случае	3	2
153	а именно	4	2
154	в свете	5	2
155	так в	6	2
156	происходит в	2	2
157	в особенности	2	2
158	при этом	2	2
159	и что	2	2
160	к нему	5	2
161	роль в	2	2
162	в данном	4	2
163	между тем	2	2
164	мы можем	6	2
165	ту же	2	2
166	большинстве случаев	2	2
167	в чем	3	2
168	говорит и	2	2
