N	2gram	Propp_Isto_3	StatiiOP
1	и в	22	44
2	в том	9	36
3	и т	16	30
4	что в	15	30
5	том что	8	29
6	т д	15	21
7	в этом	17	21
8	вовсе не	2	19
9	то что	7	18
10	не только	14	18
11	было бы	3	17
12	а в	6	17
13	о том	3	17
14	и не	12	16
15	а не	6	16
16	т е	16	15
17	может быть	11	15
18	в данном	4	14
19	как в	2	13
20	не в	4	12
21	у нас	4	11
22	в этой	5	11
23	точки зрения	2	11
24	что он	9	10
25	но и	12	10
26	но в	10	10
27	только в	4	10
28	с другой	7	9
29	если бы	6	9
30	в то	2	9
31	как и	3	9
32	того что	5	9
33	так и	2	9
34	в его	3	9
35	например в	2	8
36	все же	5	8
37	из них	7	8
38	не может	4	8
39	и его	4	8
40	это не	6	8
41	я не	3	7
42	прежде всего	3	7
43	для нас	4	7
44	сих пор	5	7
45	до сих	5	7
46	другой стороны	7	7
47	таким образом	10	7
48	сказать что	3	7
49	что они	8	7
50	потому что	3	6
51	из этих	3	6
52	так что	5	6
53	но это	3	6
54	что и	9	6
55	данном случае	3	6
56	со стороны	3	6
57	на самом	2	6
58	во всяком	2	6
59	всяком случае	2	6
60	не менее	5	5
61	никогда не	3	5
62	такой же	2	5
63	так же	3	5
64	совершенно не	2	5
65	в котором	2	5
66	в нем	9	5
67	в целом	3	5
68	жизни и	2	5
69	той же	2	5
70	то же	6	5
71	и даже	2	5
72	в которых	2	5
73	и то	2	5
74	тем что	4	5
75	могут быть	5	5
76	все эти	4	5
77	так как	7	5
78	там где	7	5
79	в частности	5	4
80	можно ли	3	4
81	что она	5	4
82	представление о	3	4
83	вопрос о	2	4
84	но все	2	4
85	и что	2	4
86	в качестве	2	4
87	никто не	2	4
88	даже не	2	4
89	не было	2	4
90	еще более	2	4
91	что у	3	4
92	не имеет	2	4
93	этот вопрос	2	4
94	как будто	2	4
95	как это	4	4
96	случае в	2	4
97	во время	6	3
98	и с	4	3
99	и так	2	3
100	в тех	2	3
101	очень часто	3	3
102	ни в	2	3
103	да и	2	3
104	же как	2	3
105	но не	7	3
106	еще не	10	3
107	что не	2	3
108	и для	2	3
109	в ней	2	3
110	даже в	2	3
111	не все	6	3
112	то это	2	3
113	отношению к	2	3
114	а именно	4	3
115	по отношению	2	3
116	в виде	2	3
117	на полу	2	3
118	с одной	2	3
119	возможно что	6	3
120	в чем	3	3
121	в другом	2	3
122	видно что	2	3
123	во многих	2	3
124	если это	3	3
125	между тем	2	3
126	с этим	8	3
127	всех этих	2	2
128	из которого	2	2
129	в этих	11	2
130	в своем	2	2
131	превращается в	3	2
132	в наших	2	2
133	не всегда	4	2
134	что там	2	2
135	не знаю	8	2
136	нет никаких	2	2
137	что на	4	2
138	этом случае	5	2
139	и более	2	2
140	если не	2	2
141	при этом	2	2
142	быть и	3	2
143	то время	2	2
144	ни один	2	2
145	она не	4	2
146	одной стороны	2	2
147	в сторону	2	2
148	между прочим	3	2
149	должно было	2	2
150	и потому	2	2
151	а также	2	2
152	и уже	2	2
153	тем не	5	2
154	отношение к	4	2
155	уже выше	2	2
156	целый ряд	3	2
157	и и	2	2
158	из того	2	2
159	и у	3	2
160	здесь дело	2	2
161	есть только	2	2
162	в других	4	2
163	ничего не	6	2
164	дело с	2	2
165	можно найти	4	2
166	а то	2	2
167	их в	3	2
168	у него	3	2
169	он не	5	2
170	но он	4	2
171	что здесь	6	2
172	не могла	2	2
173	то не	2	2
174	как правило	2	2
175	и все	3	2
176	его в	3	2
177	при помощи	3	2
178	и это	2	2
179	к нему	5	2
180	должен был	3	2
181	а если	3	2
182	мы имеем	19	2
183	время как	2	2
