N	2gram	Bakhtin_Fr_4	Myshleni
1	в том	7	28
2	и в	29	28
3	то что	4	28
4	в этом	11	27
5	того что	3	24
6	не может	2	19
7	том что	3	19
8	таким образом	20	18
9	что он	4	18
10	только в	2	18
11	не только	10	16
12	так же	7	15
13	может быть	2	13
14	с помощью	4	13
15	сказать что	5	13
16	точки зрения	4	13
17	и не	16	11
18	как бы	8	11
19	к тому	2	10
20	как мы	10	10
21	но и	9	10
22	так как	7	10
23	но не	2	10
24	того чтобы	3	10
25	с точки	2	10
26	мы можем	3	9
27	никогда не	2	8
28	мы видели	7	8
29	еще не	4	8
30	для того	3	8
31	тем что	4	8
32	самого начала	3	7
33	того же	5	7
34	с самого	3	7
35	в нем	5	7
36	в сущности	6	7
37	в своем	3	7
38	и других	3	7
39	мы видим	3	7
40	как известно	2	7
41	он не	3	7
42	то же	10	7
43	между ними	2	7
44	там где	3	7
45	в которой	4	7
46	и к	2	6
47	и как	3	6
48	в то	10	6
49	его в	9	6
50	как и	12	6
51	то время	2	6
52	так и	11	6
53	как раз	2	6
54	в чем	3	6
55	это не	5	5
56	на этой	2	5
57	в разных	3	5
58	и на	11	5
59	и все	13	5
60	но в	12	5
61	то в	3	5
62	том же	2	5
63	в этой	13	5
64	именно в	2	4
65	в частности	3	4
66	в нашем	4	4
67	на этом	2	4
68	они не	2	4
69	друг друга	2	4
70	в одной	2	4
71	в качестве	3	4
72	в той	2	4
73	той же	3	4
74	и то	2	4
75	в себе	3	4
76	в другой	2	3
77	все время	3	3
78	слов и	3	3
79	есть в	2	3
80	до конца	5	3
81	при этом	3	3
82	связи и	2	3
83	на его	2	3
84	хотя и	2	3
85	но мы	2	3
86	в их	2	3
87	как на	2	3
88	и по	5	3
89	в своих	2	3
90	образом в	3	3
91	в основе	2	3
92	и здесь	3	3
93	но как	3	3
94	по своей	3	3
95	в плане	4	3
96	с его	4	3
97	в них	7	3
98	связанные с	4	3
99	раз в	2	3
100	это и	5	3
101	связи с	2	3
102	один из	4	3
103	в его	8	3
104	как в	2	3
105	в себя	2	3
106	и его	8	3
107	и другие	2	2
108	в этих	2	2
109	с другой	4	2
110	в конце	9	2
111	это в	2	2
112	прежде всего	8	2
113	но это	4	2
114	в котором	2	2
115	и др	4	2
116	во второй	2	2
117	из них	6	2
118	все это	4	2
119	где они	2	2
120	другой стороны	3	2
121	о природе	2	2
122	все эти	9	2
123	форм и	2	2
124	но только	2	2
125	и наконец	2	2
126	в других	2	2
127	с ними	3	2
128	но он	6	2
129	что у	3	2
130	с ним	2	2
131	содержащийся в	2	2
132	у него	5	2
133	на котором	2	2
134	по своему	4	2
135	животных и	3	2
136	мы уже	10	2
137	в своей	5	2
138	из этого	2	2
139	все же	3	2
140	не на	2	2
141	у них	3	2
142	что я	2	2
143	к которому	2	2
144	что они	2	2
145	в новом	2	2
