N	2gram	Vygotskiy__2	Myshleni
1	то что	21	26
2	что он	13	25
3	в этом	13	25
4	потому что	21	21
5	таким образом	21	19
6	в том	37	18
7	не может	17	18
8	точки зрения	17	18
9	того чтобы	14	17
10	что в	20	16
11	и в	32	16
12	того что	8	16
13	так как	12	16
14	не только	12	16
15	так же	18	15
16	том что	21	15
17	для того	13	14
18	в сущности	7	13
19	сказать что	7	13
20	в процессе	2	13
21	и не	10	12
22	и что	22	12
23	отношение к	2	11
24	в его	2	11
25	из того	2	11
26	что ребенок	2	11
27	но не	2	10
28	было бы	11	10
29	а не	7	10
30	только в	7	10
31	в отношении	3	9
32	может быть	18	9
33	с точки	10	9
34	точка зрения	2	8
35	о том	6	8
36	как это	4	8
37	в основе	11	8
38	если бы	6	8
39	как и	10	8
40	мы должны	3	8
41	он не	6	8
42	то же	13	8
43	же как	4	7
44	в нем	4	7
45	но он	3	7
46	того же	2	7
47	так и	3	7
48	показали что	2	7
49	по себе	12	7
50	если мы	12	7
51	в какой	2	6
52	что все	9	6
53	не в	8	6
54	в этой	6	6
55	и следовательно	2	6
56	но и	10	6
57	что оно	2	6
58	и на	5	6
59	как он	2	6
60	могли бы	2	6
61	но в	3	6
62	состоит в	3	6
63	к тому	7	6
64	этот вопрос	3	6
65	мы можем	3	6
66	на вопрос	2	5
67	никогда не	9	5
68	тому что	4	5
69	на все	5	5
70	показывает что	3	5
71	что они	7	5
72	что с	3	5
73	как бы	6	5
74	хотя бы	3	5
75	еще более	3	5
76	этом отношении	5	5
77	заключается в	12	5
78	этой теории	2	5
79	в то	5	5
80	тогда когда	3	5
81	сравнению с	2	5
82	по сравнению	2	5
83	тот же	6	5
84	как в	9	5
85	того как	4	5
86	говорит что	7	5
87	можно было	7	5
88	это значит	3	5
89	тем что	9	5
90	в которой	2	5
91	ничего не	4	5
92	значит что	3	5
93	в самых	2	4
94	не могут	3	4
95	зависит от	2	4
96	что если	6	4
97	казалось бы	2	4
98	все эти	7	4
99	с другой	3	4
100	эта теория	2	4
101	это не	2	4
102	с этой	4	4
103	то время	3	4
104	а только	3	4
105	в новой	2	4
106	так что	3	4
107	в свою	3	4
108	при этом	13	4
109	в самом	12	4
110	на этот	2	4
111	в целом	4	4
112	и их	3	4
113	в свете	2	4
114	оба эти	2	4
115	сущности говоря	4	4
116	и другое	2	4
117	не имеет	4	4
118	и по	4	4
119	время как	3	4
120	же самое	6	4
121	к которому	2	4
122	в состоянии	2	4
123	мысль что	2	4
124	мы видим	4	4
125	тем более	2	4
126	еще не	2	4
127	вместе с	2	4
128	той же	8	4
129	тому как	3	4
130	и то	3	4
131	могут быть	4	4
132	такой же	7	4
133	подобно тому	2	4
134	этой точки	2	4
135	не менее	8	3
136	показал что	2	3
137	в частности	3	3
138	одного и	2	3
139	в смысле	3	3
140	мы знаем	7	3
141	и как	7	3
142	но это	2	3
143	самом деле	16	3
144	свою очередь	2	3
145	но как	3	3
146	но что	2	3
147	и тот	2	3
148	до конца	3	3
149	в действительности	4	3
150	к нему	2	3
151	если в	2	3
152	и тем	4	3
153	то как	3	3
154	значение в	2	3
155	от того	4	3
156	в их	3	3
157	как на	5	3
158	а в	4	3
159	и с	4	3
160	и отношений	3	3
161	приходит к	3	3
162	в этих	2	3
163	как она	4	3
164	между тем	4	3
165	мы не	3	3
166	и более	4	3
167	с тем	11	3
168	с этим	4	3
169	в одном	2	3
170	этих двух	2	3
171	все же	4	3
172	по существу	3	3
173	частный случай	2	3
174	по своему	3	3
175	никак не	4	3
176	а потому	2	3
177	с таким	8	3
178	что и	17	3
179	говорит о	2	3
180	сих пор	5	3
181	не на	2	3
182	на примере	2	3
183	показать что	5	3
184	на этом	3	3
185	из которых	2	3
186	и его	7	3
187	он в	3	3
188	допустить что	2	3
189	ответ на	2	3
190	в чем	4	3
191	до сих	5	3
192	мы будем	2	2
193	больше того	2	2
194	что у	5	2
195	столь же	4	2
196	и от	2	2
197	именно потому	2	2
198	к одному	4	2
199	это происходит	2	2
200	ничего другого	2	2
201	очевидно что	2	2
202	на его	2	2
203	не имеют	2	2
204	вслед за	5	2
205	в ней	5	2
206	в виду	3	2
207	совершенно не	4	2
208	в своей	3	2
209	исходит из	5	2
210	из них	4	2
211	речи с	2	2
212	что она	16	2
213	все это	5	2
214	другой стороны	2	2
215	форм и	2	2
216	те же	6	2
217	образом в	3	2
218	но только	4	2
219	совершенно ясно	7	2
220	и даже	5	2
221	что для	7	2
222	самое что	2	2
223	к ним	2	2
224	в своих	9	2
225	говорит он	4	2
226	и здесь	2	2
227	их в	2	2
228	том как	2	2
229	же мы	3	2
230	к которым	3	2
231	в них	2	2
232	не до	2	2
233	в жизни	4	2
234	вовсе не	2	2
235	на который	2	2
236	есть не	4	2
237	точно как	3	2
238	то это	3	2
239	и к	3	2
240	видим что	3	2
241	и эти	2	2
242	отличие от	2	2
243	во всем	3	2
244	все что	2	2
245	указывает на	3	2
246	жизни и	4	2
247	и из	6	2
248	когда он	10	2
249	во внимание	2	2
250	два момента	2	2
251	в свое	2	2
252	во всех	3	2
253	только на	5	2
254	а с	2	2
255	такое же	2	2
256	стоит только	2	2
257	должны быть	3	2
258	во всяком	2	2
259	ни на	3	2
260	само по	3	2
261	при анализе	2	2
262	вывод что	2	2
263	ту же	4	2
264	как будто	7	2
265	же самые	2	2
266	из этого	4	2
267	учения о	2	2
268	которые не	3	2
269	и поэтому	4	2
