N	2gram	Vygotskiy__6	Problemy
1	и в	28	43
2	и не	11	29
3	может быть	13	23
4	как бы	11	22
5	не может	19	18
6	в пределах	5	16
7	но и	10	14
8	как и	6	14
9	точки зрения	13	13
10	в этом	27	13
11	что он	18	13
12	в нем	7	12
13	в одном	2	12
14	в каждом	3	11
15	не в	4	11
16	по себе	3	11
17	не только	16	11
18	прежде всего	2	10
19	и на	5	10
20	но в	5	10
21	в его	3	10
22	как мы	10	10
23	никогда не	8	9
24	еще не	8	9
25	в сущности	7	9
26	он не	7	9
27	для него	6	8
28	то же	7	8
29	слово не	2	8
30	с точки	10	8
31	и его	3	8
32	до сих	3	7
33	в самом	8	7
34	в то	6	7
35	то что	28	7
36	сих пор	3	7
37	а не	3	7
38	в другом	2	7
39	в этих	2	6
40	в том	28	6
41	при этом	3	6
42	в котором	2	6
43	к одному	2	6
44	и наконец	2	6
45	и все	5	6
46	у него	2	6
47	что я	2	6
48	приводит к	6	6
49	на то	4	5
50	так что	6	5
51	хотя и	3	5
52	все это	2	5
53	по отношению	10	5
54	таким образом	18	5
55	все эти	2	5
56	а в	2	5
57	бы в	3	5
58	к другому	4	5
59	на фоне	3	5
60	но не	10	5
61	слов и	3	5
62	было бы	9	5
63	и что	6	5
64	отношению к	10	5
65	в той	4	5
66	самом деле	2	5
67	в себе	4	5
68	я не	4	4
69	не могут	5	4
70	что в	17	4
71	в своем	7	4
72	с другой	2	4
73	к тому	10	4
74	до конца	3	4
75	но это	2	4
76	друг с	5	4
77	себе и	2	4
78	по мере	3	4
79	но он	2	4
80	так как	10	4
81	с его	3	4
82	в них	3	4
83	более того	2	4
84	в своей	2	4
85	том же	5	4
86	во всех	4	4
87	не на	2	4
88	там где	7	4
89	на этот	4	4
90	между ними	7	4
91	мы не	6	4
92	как раз	6	4
93	этот вопрос	3	4
94	речи и	5	4
95	с другом	5	4
96	только в	18	4
97	не менее	2	3
98	что если	2	3
99	в отношении	10	3
100	это не	5	3
101	в одной	4	3
102	он сам	2	3
103	есть в	3	3
104	и следовательно	4	3
105	в их	3	3
106	и только	3	3
107	и здесь	3	3
108	его в	6	3
109	он с	2	3
110	с ним	2	3
111	если бы	7	3
112	не знает	3	3
113	и к	6	3
114	по существу	2	3
115	того же	7	3
116	она не	2	3
117	мы уже	2	3
118	когда он	2	3
119	что и	4	3
120	все же	2	3
121	так и	6	3
122	только на	2	3
123	связи между	6	3
124	в себя	3	3
125	другой стороны	2	3
126	той же	4	3
127	можно было	7	3
128	тем что	8	3
129	могут быть	5	3
130	но на	2	2
131	что у	2	2
132	из этих	3	2
133	в конце	2	2
134	мысли и	2	2
135	была бы	2	2
136	вопрос о	5	2
137	что на	4	2
138	для нас	2	2
139	и как	6	2
140	мы и	4	2
141	к определенному	2	2
142	например в	4	2
143	что такое	3	2
144	и является	2	2
145	ту же	3	2
146	время как	5	2
147	и др	2	2
148	себе что	2	2
149	могут оказаться	2	2
150	в целом	3	2
151	отношение к	7	2
152	на том	2	2
153	является как	3	2
154	целый ряд	4	2
155	отличается от	3	2
156	для этого	2	2
157	отношения к	3	2
158	того что	24	2
159	так же	15	2
160	с ними	2	2
161	опирается на	2	2
162	в своих	3	2
163	в которых	2	2
164	сказать что	13	2
165	известно что	2	2
166	из них	2	2
167	в первом	4	2
168	друг к	3	2
169	между собой	9	2
170	с этим	4	2
171	эти отношения	5	2
172	в такой	2	2
173	лежит в	3	2
174	раз и	2	2
175	этом смысле	2	2
176	у нас	2	2
177	по своему	2	2
178	то время	6	2
179	этого слова	2	2
180	его мысли	3	2
181	отношение между	3	2
182	к другу	4	2
183	в процессе	9	2
184	ее в	2	2
185	как в	3	2
186	всем этим	2	2
187	нами в	2	2
188	если мы	2	2
189	речи как	2	2
190	том что	19	2
191	речь в	2	2
192	значение для	3	2
193	и то	4	2
194	мы можем	9	2
195	первостепенное значение	2	2
196	отношении к	3	2
197	в каждой	4	2
198	того как	5	2
