N	2gram	Vygotskiy__2	FransuaR
1	и в	32	29
2	то есть	21	21
3	таким образом	21	20
4	и не	10	16
5	и все	4	13
6	в этой	6	13
7	как и	10	12
8	но в	3	12
9	так и	3	11
10	и на	5	11
11	в этом	13	11
12	то же	13	10
13	в романе	2	10
14	в то	5	10
15	не только	12	10
16	вовсе не	2	9
17	в конце	3	9
18	но и	10	9
19	все эти	7	9
20	и с	4	9
21	же время	2	8
22	в его	2	8
23	и его	7	8
24	как бы	6	8
25	в них	2	7
26	так же	18	7
27	в том	37	7
28	так как	12	7
29	из них	4	6
30	в сущности	7	6
31	но он	3	6
32	что это	8	5
33	это не	2	5
34	того же	2	5
35	до конца	3	5
36	далеко не	5	5
37	в нем	4	5
38	в своей	3	5
39	и до	4	5
40	и по	4	5
41	сказать что	7	5
42	с его	2	4
43	что он	13	4
44	но это	2	4
45	по своему	3	4
46	еще не	2	4
47	конце концов	3	4
48	один из	3	4
49	то что	21	4
50	жизни и	4	4
51	все это	5	4
52	на самом	5	4
53	с другой	3	4
54	жизнь и	3	4
55	также и	2	4
56	тем что	9	4
57	точки зрения	17	4
58	в которой	2	4
59	в узком	2	3
60	тому как	3	3
61	все время	6	3
62	в частности	3	3
63	и так	3	3
64	с ее	3	3
65	и здесь	2	3
66	что у	5	3
67	в ее	2	3
68	все же	4	3
69	но как	3	3
70	том что	21	3
71	и как	7	3
72	мы видим	4	3
73	такой же	7	3
74	мы можем	3	3
75	и сам	4	3
76	тот же	6	3
77	того что	8	3
78	той же	8	3
79	и их	3	3
80	он не	6	3
81	к нему	2	3
82	начала и	2	3
83	образом и	4	3
84	другой стороны	2	3
85	как к	3	3
86	при этом	13	3
87	и других	3	3
88	и вот	3	3
89	у них	2	3
90	образом в	3	3
91	того чтобы	14	3
92	для того	13	3
93	и даже	5	3
94	роль в	2	3
95	в ней	5	3
96	подобно тому	2	3
97	в себе	2	3
98	там где	2	3
99	в чем	4	3
100	место в	2	2
101	бы не	2	2
102	их с	2	2
103	в этих	2	2
104	что такие	2	2
105	форм и	2	2
106	формы и	6	2
107	в жизни	4	2
108	это в	2	2
109	к тому	7	2
110	и к	3	2
111	но только	4	2
112	ни в	2	2
113	образом все	2	2
114	из этого	4	2
115	и тот	2	2
116	что они	7	2
117	на этом	3	2
118	но не	2	2
119	то время	3	2
120	не может	17	2
121	и мы	6	2
122	на его	2	2
123	может быть	18	2
124	ссылается на	3	2
125	два момента	2	2
126	том же	2	2
127	что каждая	2	2
128	никогда не	9	2
129	в виду	3	2
130	все те	2	2
131	их как	2	2
132	если в	2	2
133	с таким	8	2
134	и для	4	2
135	как в	9	2
136	в их	3	2
137	как раз	5	2
138	не на	2	2
139	в особенности	2	2
140	в других	2	2
141	в игре	2	2
142	и у	2	2
143	с точки	10	2
144	как на	5	2
145	принадлежат к	2	2
146	в своих	9	2
147	и то	3	2
148	их в	2	2
149	и при	2	2
150	в основе	11	2
151	как будто	7	2
152	только в	7	2
153	о том	6	2
154	если же	4	2
155	как он	2	2
156	и это	4	2
157	учения о	2	2
158	к которому	2	2
