N	2gram	Vygotskiy__2	Komedia
1	и в	15	26
2	и не	7	14
3	едва ли	7	14
4	к тому	7	12
5	так и	8	12
6	и его	4	12
7	в том	33	11
8	может быть	9	11
9	но и	10	10
10	на протяжении	2	10
11	в этом	19	10
12	что в	14	9
13	столь же	2	9
14	том что	27	9
15	если бы	8	9
16	вместе с	6	9
17	было бы	10	8
18	из них	3	7
19	не только	15	7
20	что и	2	7
21	в своем	9	6
22	во время	3	6
23	то что	20	6
24	наряду с	2	6
25	того чтобы	12	6
26	потому что	7	6
27	о том	9	6
28	таким образом	14	6
29	с его	4	5
30	независимо от	4	5
31	в которой	4	5
32	к этому	4	5
33	что он	12	5
34	в качестве	4	5
35	ни в	2	5
36	в истории	6	5
37	с этим	3	5
38	для того	10	5
39	и с	4	5
40	больше чем	2	5
41	уже в	5	4
42	в частности	6	4
43	у него	2	4
44	больше того	3	4
45	в этих	2	4
46	в них	4	4
47	что у	3	4
48	прежде всего	4	4
49	из этих	4	4
50	как мы	6	4
51	как и	6	4
52	в целом	10	4
53	с их	2	4
54	одной из	3	4
55	в его	2	4
56	все же	4	4
57	в самом	11	4
58	и для	2	4
59	за то	2	4
60	что для	3	4
61	можно было	5	4
62	точки зрения	26	4
63	с и	4	4
64	в начале	4	4
65	только в	4	4
66	что это	6	4
67	так как	4	4
68	на этот	6	4
69	как это	6	4
70	том числе	3	3
71	можно сомневаться	2	3
72	для всех	4	3
73	с этой	2	3
74	вопрос о	5	3
75	что на	2	3
76	но если	2	3
77	мы знаем	7	3
78	что его	4	3
79	отношению к	5	3
80	но все	2	3
81	связи с	9	3
82	но не	3	3
83	того же	3	3
84	во всех	2	3
85	ли можно	2	3
86	для нас	4	3
87	и сам	3	3
88	по поводу	4	3
89	из которых	3	3
90	в котором	2	3
91	речь идет	2	3
92	не имеет	4	3
93	и особенно	3	3
94	в своей	4	3
95	и их	5	3
96	в их	2	3
97	все это	4	3
98	по отношению	6	3
99	в связи	6	3
100	того как	4	3
101	той же	2	3
102	то же	5	3
103	как в	4	3
104	в самой	3	3
105	друг друга	5	3
106	а в	4	3
107	или в	3	3
108	тем что	2	3
109	не может	9	3
110	как он	6	3
111	в этой	6	3
112	но в	6	3
113	мы можем	10	3
114	реакции на	2	2
115	за собой	2	2
116	все время	3	2
117	в другой	2	2
118	и есть	2	2
119	отнюдь не	2	2
120	бы к	3	2
121	так называемых	2	2
122	с другой	6	2
123	это не	5	2
124	признать что	4	2
125	в одном	2	2
126	представление о	5	2
127	этом смысле	2	2
128	с собой	3	2
129	вовсе не	6	2
130	что именно	3	2
131	в следующем	3	2
132	нет и	2	2
133	и к	6	2
134	в пользу	4	2
135	об этом	3	2
136	идет о	3	2
137	не в	8	2
138	в силу	2	2
139	философии и	3	2
140	тот же	7	2
141	чем в	2	2
142	как известно	6	2
143	когда в	2	2
144	одной стороны	7	2
145	от того	2	2
146	он не	7	2
147	друг с	2	2
148	как бы	7	2
149	всяком случае	6	2
150	чем это	3	2
151	даже в	4	2
152	не является	9	2
153	хотя бы	4	2
154	в развитии	26	2
155	и это	3	2
156	после этого	2	2
157	со стороны	3	2
158	что она	3	2
159	целый ряд	2	2
160	в отличие	3	2
161	с одной	7	2
162	в течение	2	2
163	мы находим	6	2
164	и что	8	2
165	бы и	3	2
166	в других	2	2
167	отличие от	3	2
168	мы не	10	2
169	не следует	2	2
170	во всяком	7	2
171	от этого	2	2
172	теперь в	2	2
173	и ее	3	2
174	к его	2	2
175	говорить о	2	2
176	с другом	2	2
177	в один	2	2
178	и все	3	2
179	мы имеем	3	2
180	в виду	6	2
