N	2gram	Voloshinov_2	Problema
1	то что	4	42
2	вовсе не	11	35
3	то есть	2	33
4	и в	19	32
5	и не	19	31
6	не есть	3	29
7	в этом	15	19
8	не только	13	17
9	по себе	3	15
10	а не	9	15
11	в виде	2	15
12	в себе	4	15
13	как бы	19	14
14	может быть	28	14
15	у нас	3	14
16	но в	7	14
17	и тем	4	13
18	в нем	11	13
19	сказать что	4	13
20	как раз	4	13
21	что в	2	12
22	том что	10	12
23	так и	10	12
24	и даже	2	11
25	о том	3	11
26	так как	3	11
27	если мы	6	11
28	то же	16	10
29	прежде всего	7	10
30	в этой	3	10
31	отнюдь не	8	10
32	ничего не	4	10
33	но не	2	9
34	в том	7	9
35	но и	10	9
36	так же	5	9
37	же самое	6	9
38	еще не	3	9
39	того чтобы	6	9
40	в таком	7	9
41	в данном	5	9
42	и это	3	9
43	на то	4	8
44	не может	18	8
45	все эти	3	8
46	и о	2	8
47	и на	5	8
48	даже и	2	8
49	он и	2	8
50	было бы	4	8
51	в своей	3	8
52	для того	6	8
53	и ее	4	8
54	никогда не	7	7
55	ни в	6	7
56	смысле слова	5	7
57	и является	2	7
58	того что	4	7
59	и все	6	7
60	что он	4	7
61	во всех	6	7
62	как мы	15	7
63	во всяком	3	7
64	тем что	2	7
65	только в	8	7
66	и как	6	6
67	при этом	9	6
68	в самом	6	6
69	таким образом	14	6
70	это не	4	6
71	и здесь	5	6
72	но как	2	6
73	и то	3	6
74	его в	7	6
75	о чем	2	6
76	таком случае	3	6
77	не существует	3	6
78	в то	8	6
79	совершенно не	5	6
80	за пределы	3	6
81	в его	5	6
82	на самом	7	6
83	самом деле	9	6
84	перед нами	3	5
85	в своем	2	5
86	или иной	5	5
87	не имеют	3	5
88	мы уже	6	5
89	той или	4	5
90	в котором	3	5
91	не является	8	5
92	тем более	5	5
93	связи с	13	5
94	далеко не	2	5
95	именно в	2	4
96	тому что	4	4
97	не в	10	4
98	и пр	25	4
99	в их	5	4
100	не было	3	4
101	или в	2	4
102	а в	3	4
103	именно как	2	4
104	в истории	3	4
105	если бы	11	4
106	только на	4	4
107	и для	7	4
108	мы можем	6	4
109	в связи	7	4
110	уже в	2	3
111	что это	2	3
112	что не	2	3
113	в этих	3	3
114	в отношении	4	3
115	с другой	3	3
116	что они	2	3
117	более или	2	3
118	или вернее	2	3
119	но для	2	3
120	всяком случае	2	3
121	хотя бы	6	3
122	другими словами	2	3
123	и его	16	3
124	что оно	3	3
125	с этим	3	3
126	точки зрения	17	3
127	но ведь	3	3
128	и следовательно	6	3
129	однако и	2	3
130	или как	2	3
131	для себя	4	3
132	в жизни	2	3
133	в ее	3	3
134	как и	9	3
135	чтобы понять	2	3
136	учение о	3	3
137	того же	5	3
138	здесь в	2	3
139	до сих	3	3
140	мы увидим	2	3
141	к тому	6	3
142	он не	3	3
143	мы никогда	2	3
144	быть и	6	3
145	сих пор	3	3
146	или менее	2	3
147	да и	3	3
148	свидетельствует о	2	3
149	не на	2	3
150	к нему	5	3
151	с точки	13	3
152	в каком	3	3
153	все время	2	2
154	делает его	2	2
155	она является	3	2
156	одного и	4	2
157	иное как	2	2
158	крайней мере	2	2
159	нас не	2	2
160	следовательно и	2	2
161	является не	5	2
162	ведь если	4	2
163	но что	2	2
164	для него	9	2
165	или может	2	2
166	на этой	5	2
167	и до	3	2
168	не имеет	3	2
169	должно быть	3	2
170	мы вовсе	2	2
171	и с	2	2
172	не как	3	2
173	эти последние	2	2
174	чем же	3	2
175	к его	2	2
176	в конкретном	3	2
177	того или	2	2
178	между тем	6	2
179	с его	8	2
180	сознания и	3	2
181	могут быть	3	2
182	по крайней	2	2
183	направление в	2	2
184	или иного	2	2
185	конечно в	3	2
186	для всего	3	2
187	и того	5	2
188	в качестве	3	2
189	ведь это	2	2
190	в сущности	14	2
191	и потому	2	2
192	и особенно	2	2
193	не будет	3	2
194	вместе с	2	2
195	только что	3	2
196	мы здесь	2	2
197	мы не	2	2
198	с другими	3	2
199	мы возьмем	2	2
200	является в	2	2
201	это было	2	2
