N	2gram	Bakhtin_Pr_1	Istorich
1	и в	23	28
2	может быть	21	25
3	не может	11	15
4	а не	20	15
5	никогда не	5	14
6	для нас	3	13
7	мы должны	2	13
8	что в	8	12
9	то же	10	12
10	не только	13	12
11	мы видим	3	11
12	только в	8	11
13	что он	10	10
14	все же	5	10
15	прежде всего	7	10
16	но и	11	10
17	мы не	2	10
18	что герой	2	9
19	в том	11	9
20	о том	2	9
21	то что	18	9
22	и не	34	9
23	не в	6	9
24	так и	10	9
25	если бы	10	8
26	таким образом	11	8
27	в этом	25	8
28	но в	4	8
29	в этих	2	7
30	это не	10	7
31	том что	9	7
32	здесь мы	2	7
33	еще не	5	7
34	было бы	6	7
35	а в	7	7
36	этот вопрос	2	7
37	так же	6	7
38	и здесь	3	7
39	с другой	2	6
40	ни один	2	6
41	что и	5	6
42	в этой	4	6
43	его в	4	6
44	так как	7	6
45	вместе с	2	6
46	должна быть	2	5
47	в одном	9	5
48	вопрос о	4	5
49	по существу	4	5
50	но не	8	5
51	до сих	2	5
52	например в	3	5
53	что она	2	5
54	сих пор	2	5
55	другой стороны	2	5
56	в своем	8	5
57	можно было	3	5
58	их в	2	5
59	сказать что	5	5
60	героя в	4	5
61	в его	24	5
62	все это	7	4
63	и другие	2	4
64	там где	6	4
65	в пределах	9	4
66	но все	4	4
67	но это	5	4
68	в большинстве	2	4
69	социальной жизни	2	4
70	друг с	3	4
71	даже в	2	4
72	один из	2	4
73	на него	2	4
74	как и	8	4
75	того что	2	4
76	и даже	3	4
77	хотя бы	2	4
78	и для	3	4
79	и с	4	4
80	и на	10	4
81	потому что	12	4
82	в основе	5	4
83	они не	3	4
84	как будто	3	4
85	все эти	8	4
86	большинстве случаев	2	4
87	я не	3	3
88	точку зрения	4	3
89	не как	12	3
90	точно так	2	3
91	перед нами	4	3
92	по себе	7	3
93	в книге	3	3
94	на котором	2	3
95	именно в	6	3
96	при этом	3	3
97	то время	2	3
98	и их	2	3
99	в котором	2	3
100	и по	2	3
101	отношению к	11	3
102	исходит из	3	3
103	из них	2	3
104	ли он	2	3
105	в форме	6	3
106	в их	3	3
107	уже не	8	3
108	и его	13	3
109	как мы	5	3
110	из которых	2	3
111	или даже	2	3
112	по отношению	11	3
113	тем что	3	3
114	в то	10	3
115	с другом	3	3
116	могли бы	3	3
117	раз и	3	3
118	на вопрос	2	2
119	но они	4	2
120	в рамках	2	2
121	не могут	6	2
122	самого начала	3	2
123	всех этих	3	2
124	отличие от	2	2
125	к этому	2	2
126	нисколько не	2	2
127	были бы	4	2
128	поэтому в	2	2
129	то он	3	2
130	и потому	3	2
131	между ними	2	2
132	была бы	2	2
133	вовсе не	8	2
134	у вас	2	2
135	ни было	4	2
136	его как	5	2
137	то ни	3	2
138	с самого	2	2
139	в зависимости	3	2
140	и как	8	2
141	зависимости от	3	2
142	одна из	2	2
143	само по	2	2
144	не дает	3	2
145	для него	15	2
146	тот же	2	2
147	с ним	6	2
148	как бы	28	2
149	по этому	2	2
150	о нем	11	2
151	ни одной	2	2
152	однако не	2	2
153	был бы	5	2
154	точка зрения	7	2
155	и тем	2	2
156	в нем	20	2
157	себя в	3	2
158	бы то	3	2
159	в целом	4	2
160	во всех	5	2
161	со стороны	2	2
162	как в	6	2
163	во всей	2	2
164	у себя	3	2
165	как раз	4	2
166	то и	2	2
167	не на	3	2
168	в отличие	2	2
169	в й	2	2
170	отношения к	2	2
171	он не	4	2
172	и вот	2	2
173	приводит к	3	2
174	именно на	2	2
175	на этот	2	2
176	одним из	8	2
177	непосредственно в	2	2
178	ничего не	6	2
179	между тем	5	2
180	однако в	2	2
181	он в	2	2
182	в основном	2	2
183	в себе	5	2
184	бы в	3	2
185	как он	2	2
186	в свете	3	2
187	тут и	2	2
188	и этим	2	2
189	только с	2	2
190	в области	3	2
