N	2gram	Vygotskiy__7	Istorich
1	и в	26	25
2	что он	8	22
3	вместе с	12	22
4	представление о	7	17
5	может быть	7	17
6	не только	24	13
7	но и	11	13
8	в его	4	12
9	и не	18	11
10	так как	14	11
11	все же	6	10
12	в этом	29	10
13	тем что	9	10
14	с другой	4	9
15	его в	2	9
16	и его	12	9
17	таким образом	23	9
18	с тем	5	8
19	связи с	4	8
20	что в	12	8
21	мы знаем	2	8
22	том что	17	8
23	мы видим	3	8
24	еще не	4	8
25	все эти	6	8
26	и что	6	8
27	в качестве	5	7
28	во время	2	7
29	мы видели	3	7
30	а затем	2	7
31	как и	15	7
32	но это	3	7
33	то что	24	7
34	этом случае	14	7
35	одной стороны	5	7
36	в нем	2	7
37	с одной	5	7
38	потому что	16	7
39	и здесь	2	7
40	представляет собой	19	7
41	только в	8	7
42	о том	4	7
43	в этих	2	6
44	это не	3	6
45	прежде всего	7	6
46	что и	3	6
47	как в	4	6
48	не может	11	6
49	и он	2	6
50	не в	4	6
51	или в	2	6
52	могут быть	2	6
53	в том	18	6
54	что это	6	5
55	с этим	2	5
56	показывает что	2	5
57	как мы	14	5
58	для нас	2	5
59	но не	3	5
60	в ней	3	5
61	так же	14	5
62	входит в	2	5
63	мы не	7	5
64	не менее	4	4
65	что у	4	4
66	что все	2	4
67	и тем	6	4
68	с другими	3	4
69	тем не	3	4
70	в ее	6	4
71	мы уже	3	4
72	наряду с	2	4
73	же как	8	4
74	в основном	3	4
75	все это	3	4
76	то же	8	4
77	это делается	3	4
78	он не	3	4
79	мы должны	6	4
80	в которой	11	4
81	с ним	3	4
82	того как	2	4
83	никогда не	4	3
84	в целом	5	3
85	в свою	2	3
86	что его	2	3
87	в этой	3	3
88	в то	3	3
89	того чтобы	19	3
90	если в	4	3
91	но мы	3	3
92	показывают что	2	3
93	что при	2	3
94	в свете	4	3
95	и она	2	3
96	для того	18	3
97	к нему	3	3
98	друг друга	4	3
99	а в	2	3
100	его к	2	3
101	в которых	2	3
102	в данном	5	3
103	и с	5	3
104	никто не	2	3
105	особенности в	2	2
106	перед нами	2	2
107	уже в	2	2
108	его и	2	2
109	тогда когда	5	2
110	к этому	2	2
111	вовсе не	2	2
112	вопрос о	6	2
113	по себе	3	2
114	и вместе	2	2
115	на то	4	2
116	можно сказать	5	2
117	так что	4	2
118	об этом	3	2
119	о которых	2	2
120	в другую	3	2
121	с этой	5	2
122	мы и	2	2
123	и при	2	2
124	такой же	3	2
125	очевидно что	3	2
126	до сих	3	2
127	она не	5	2
128	несмотря на	2	2
129	друг с	2	2
130	если бы	5	2
131	из которых	2	2
132	одним из	2	2
133	но для	2	2
134	должно было	2	2
135	как бы	6	2
136	и потому	3	2
137	из двух	3	2
138	по мере	7	2
139	даже в	2	2
140	один из	2	2
141	сих пор	3	2
142	в своей	3	2
143	отношению к	5	2
144	во всех	6	2
145	время в	2	2
146	с ней	2	2
147	этого мы	3	2
148	ее в	8	2
149	данном случае	5	2
150	совершенно не	2	2
151	по отношению	6	2
152	и для	5	2
153	и других	2	2
154	находится в	2	2
155	здесь как	2	2
156	эта связь	2	2
157	самом деле	6	2
158	оказывается что	2	2
159	а не	6	2
160	того что	14	2
161	и по	3	2
162	что этот	5	2
163	то в	2	2
164	сказать что	8	2
165	образом в	2	2
166	но он	2	2
167	точки зрения	28	2
168	к его	2	2
169	во всем	3	2
170	ту же	2	2
171	что мы	9	2
172	с другом	2	2
173	ничего не	2	2
174	о чем	4	2
175	мы можем	3	2
