N	2gram	Vygotskiy__2	KulturaY
1	и т	10	39
2	потому что	21	25
3	т п	8	24
4	и в	32	23
5	не только	12	20
6	в том	37	19
7	в этом	13	18
8	и не	10	16
9	было бы	11	15
10	так как	12	15
11	может быть	18	15
12	т д	2	14
13	точки зрения	17	14
14	если бы	6	12
15	в самом	12	12
16	все эти	7	12
17	том что	21	11
18	того чтобы	14	11
19	но в	3	11
20	в русском	2	10
21	что в	20	10
22	по себе	12	10
23	в языке	4	10
24	а не	7	10
25	вовсе не	2	9
26	в сущности	7	9
27	то что	21	9
28	самом деле	16	9
29	для того	13	9
30	хотя бы	3	9
31	можно было	7	9
32	не может	17	9
33	с другой	3	8
34	не в	8	8
35	только потому	2	8
36	и что	22	8
37	с точки	10	8
38	что это	8	7
39	не менее	8	7
40	все же	4	7
41	но и	10	7
42	другой стороны	2	7
43	и с	4	7
44	слова в	2	6
45	это не	2	6
46	в этой	6	6
47	но не	2	6
48	что не	3	6
49	тем не	4	6
50	то же	13	6
51	этот вопрос	3	6
52	между тем	4	6
53	и на	5	6
54	ту же	4	6
55	не могут	3	5
56	что все	9	5
57	ясно что	7	5
58	что он	13	5
59	об этом	3	5
60	по существу	3	5
61	тот же	6	5
62	еще не	2	5
63	несмотря на	4	5
64	в его	2	5
65	всяком случае	2	5
66	один из	3	5
67	и тем	4	5
68	вместе с	2	5
69	что же	3	5
70	все это	5	5
71	таким образом	21	5
72	там где	2	5
73	и вот	3	5
74	целый ряд	6	5
75	как это	4	5
76	и то	3	5
77	во всяком	2	5
78	само по	3	5
79	и здесь	2	5
80	только в	7	5
81	также и	2	5
82	мы имеем	4	5
83	в узком	2	4
84	была бы	2	4
85	отнюдь не	5	4
86	в них	2	4
87	бы и	3	4
88	на то	11	4
89	если мы	12	4
90	к тому	7	4
91	что на	4	4
92	но только	4	4
93	мы знаем	7	4
94	для нас	2	4
95	ни в	2	4
96	в нашей	3	4
97	от того	4	4
98	как бы	6	4
99	однако не	2	4
100	в нем	4	4
101	так же	18	4
102	не было	2	4
103	этой области	2	4
104	не имеет	4	4
105	в данном	4	4
106	сказать что	7	4
107	могут быть	4	4
108	в каком	3	4
109	в то	5	4
110	в конце	3	4
111	в особенности	2	4
112	ничего не	4	4
113	так и	3	4
114	на этом	3	3
115	казалось бы	2	3
116	для этого	3	3
117	точно так	3	3
118	главным образом	3	3
119	же время	2	3
120	что оно	2	3
121	а только	3	3
122	но это	2	3
123	того же	2	3
124	до конца	3	3
125	в первый	2	3
126	совершенно не	4	3
127	никак не	4	3
128	в ней	5	3
129	он не	6	3
130	что и	17	3
131	как не	2	3
132	в процессе	2	3
133	что она	16	3
134	как в	9	3
135	отличается от	2	3
136	как раз	5	3
137	так в	2	3
138	смысл и	2	3
139	с этим	4	3
140	этом отношении	5	3
141	те же	6	3
142	сводится к	2	3
143	того что	8	3
144	из которых	2	3
145	и по	4	3
146	то или	2	3
147	а в	4	3
148	и его	7	3
149	конце концов	3	3
150	тем что	9	3
151	знаем что	4	3
152	на это	3	3
153	и это	4	3
154	в виду	3	3
155	в отношении	3	2
156	том случае	4	2
157	мы будем	2	2
158	и более	4	2
159	же как	4	2
160	с тем	11	2
161	это в	2	2
162	в частности	3	2
163	никогда не	9	2
164	состоит в	3	2
165	но даже	2	2
166	случае если	4	2
167	что у	5	2
168	но так	2	2
169	оно не	2	2
170	с этой	4	2
171	не как	3	2
172	и от	2	2
173	и все	4	2
174	и до	4	2
175	на все	5	2
176	представить себе	3	2
177	как можно	2	2
178	или иного	2	2
179	что они	7	2
180	конечном счете	3	2
181	в самой	2	2
182	утверждать что	4	2
183	что если	6	2
184	свою очередь	2	2
185	очевидно что	2	2
186	в день	2	2
187	а на	4	2
188	с той	4	2
189	но что	2	2
190	в свою	3	2
191	как будто	7	2
192	после того	2	2
193	ли это	2	2
194	она не	2	2
195	на примере	2	2
196	при этом	13	2
197	мы в	3	2
198	может служить	3	2
199	того или	3	2
200	указывает что	4	2
201	в конечном	3	2
202	в свое	2	2
203	и даже	5	2
204	к нему	2	2
205	по сравнению	2	2
206	в своей	3	2
207	на том	2	2
208	данном случае	4	2
209	в их	3	2
210	и следовательно	2	2
211	не на	2	2
212	или же	3	2
213	того как	4	2
214	и для	4	2
215	которых мы	3	2
216	на самом	5	2
217	как и	10	2
218	образом в	3	2
219	этой точки	2	2
220	и сейчас	3	2
221	здесь мы	2	2
222	должны быть	3	2
223	и у	2	2
224	проще всего	2	2
225	на этот	2	2
226	для самого	2	2
227	той же	8	2
228	что для	7	2
229	роль в	2	2
230	материал для	4	2
231	в которых	3	2
232	и далее	2	2
233	в своих	9	2
234	на который	2	2
235	это только	3	2
236	и вообще	2	2
237	ни на	3	2
238	мы должны	3	2
239	речи с	2	2
240	могли бы	2	2
241	заключается в	12	2
242	ответ на	2	2
243	отличие от	2	2
244	только как	3	2
