N	2gram	Vygotskiy__3	Myslijsy
1	то есть	15	34
2	потому что	14	33
3	то что	35	29
4	может быть	19	26
5	таким образом	12	24
6	в том	25	23
7	и в	38	23
8	в этом	13	23
9	и не	10	18
10	что в	20	17
11	при этом	4	15
12	только в	4	15
13	для нас	8	14
14	как и	8	14
15	в себе	4	14
16	то же	10	14
17	того что	4	14
18	так как	6	14
19	если бы	14	13
20	том что	14	12
21	а не	7	12
22	но и	5	11
23	не в	12	11
24	не может	7	11
25	не только	12	10
26	тем что	3	10
27	мы можем	7	10
28	между тем	7	9
29	в своем	5	8
30	было бы	12	8
31	то это	2	8
32	мы не	5	8
33	сказать что	4	8
34	о том	6	8
35	но в	3	8
36	с тем	8	7
37	что это	10	7
38	на то	16	7
39	в нем	4	7
40	что и	4	7
41	в силу	2	7
42	и что	18	7
43	очевидно что	2	7
44	вовсе не	8	7
45	и т	14	7
46	как в	4	7
47	с этим	8	7
48	этого слова	2	7
49	поэзии и	2	7
50	что если	4	6
51	и к	3	6
52	такой степени	3	6
53	для того	8	6
54	вместе с	5	6
55	того как	3	6
56	что не	3	6
57	когда мы	2	6
58	заметить что	2	6
59	в которой	5	6
60	до такой	3	5
61	так что	8	5
62	есть только	2	5
63	не можем	4	5
64	для него	2	5
65	и мы	13	5
66	в его	5	5
67	как бы	14	5
68	что же	2	5
69	все это	3	5
70	внимание на	2	5
71	а в	7	5
72	с ним	2	5
73	во всяком	2	5
74	и то	8	5
75	есть в	2	5
76	так сказать	5	5
77	не имеет	6	5
78	не то	4	5
79	думать что	2	4
80	и более	2	4
81	и та	2	4
82	и все	10	4
83	что все	3	4
84	что он	11	4
85	как же	2	4
86	до сих	6	4
87	и может	2	4
88	в одном	8	4
89	и о	3	4
90	в котором	6	4
91	и тем	3	4
92	сих пор	5	4
93	всех остальных	2	4
94	то и	3	4
95	в истории	2	4
96	в той	5	4
97	того чтобы	9	4
98	хотя бы	2	4
99	так же	2	4
100	что как	3	4
101	в таком	3	4
102	точки зрения	16	4
103	в данном	2	4
104	т п	5	4
105	в то	3	4
106	же самое	10	4
107	могли бы	5	4
108	его в	3	4
109	ее не	3	3
110	при помощи	4	3
111	все более	2	3
112	к которым	5	3
113	никогда не	4	3
114	в этих	2	3
115	в них	3	3
116	о человеке	2	3
117	из одного	3	3
118	и вместе	2	3
119	мысль что	4	3
120	в нее	2	3
121	но это	3	3
122	и если	6	3
123	мы уже	7	3
124	к тому	6	3
125	например в	2	3
126	в самом	25	3
127	и следовательно	2	3
128	мы в	2	3
129	в виду	4	3
130	всяком случае	2	3
131	со стороны	2	3
132	только что	2	3
133	в нас	4	3
134	и только	3	3
135	бы не	3	3
136	образом мы	4	3
137	т д	4	3
138	той же	2	3
139	все эти	4	3
140	что у	7	3
141	на самом	2	3
142	уже не	2	3
143	самом деле	21	3
144	в речи	3	3
145	и по	2	3
146	и на	6	3
147	это есть	2	3
148	я говорю	3	3
149	и значение	3	3
150	в которых	6	3
151	их в	2	3
152	или от	2	3
153	с точки	9	3
154	что эти	4	3
155	там где	6	3
156	что так	2	2
157	только для	3	2
158	признать что	2	2
159	я не	5	2
160	не могут	2	2
161	самого начала	6	2
162	что прежде	2	2
163	с и	6	2
164	состоит в	3	2
165	в двух	9	2
166	и как	8	2
167	из нее	2	2
168	тому что	6	2
169	столь же	2	2
170	с другой	7	2
171	из этих	3	2
172	и я	2	2
173	оно есть	2	2
174	том и	2	2
175	и здесь	6	2
176	в ее	7	2
177	в самой	4	2
178	у нас	2	2
179	такое же	3	2
180	из этого	8	2
181	более и	2	2
182	что даже	2	2
183	мы могли	4	2
184	по своему	4	2
185	действительность и	3	2
186	что чем	2	2
187	но что	2	2
188	в свою	4	2
189	что по	3	2
190	она не	6	2
191	тот же	3	2
192	если так	2	2
193	в сущности	10	2
194	не могу	2	2
195	к ним	3	2
196	в ней	15	2
197	он не	6	2
198	и когда	5	2
199	вместе и	2	2
200	один из	6	2
201	свою мысль	2	2
202	и это	8	2
203	не знаем	2	2
204	можно назвать	2	2
205	конечно не	4	2
206	данном случае	2	2
207	указывает на	6	2
208	что она	16	2
209	мы хотим	3	2
210	развития и	2	2
211	мы видим	12	2
212	быть не	2	2
213	и для	4	2
214	если мы	6	2
215	в течение	4	2
216	дело не	2	2
217	что его	2	2
218	как мы	7	2
219	здесь мы	4	2
220	и другое	4	2
221	из которых	4	2
222	и даже	4	2
223	можем сказать	2	2
224	не так	3	2
225	и его	6	2
226	в своих	4	2
227	и чем	2	2
228	что только	2	2
229	или если	2	2
230	в виде	2	2
231	к ней	2	2
232	он все	2	2
233	том смысле	2	2
234	к его	2	2
235	бы в	3	2
236	но мы	2	2
237	его к	2	2
238	на деле	4	2
239	из него	4	2
