N	2gram	Propp_Isto_6	Problema
1	то что	6	38
2	и не	10	37
3	вовсе не	2	37
4	и в	26	35
5	не есть	2	33
6	сказать что	3	24
7	не только	10	24
8	том что	10	19
9	о том	7	18
10	может быть	11	18
11	у нас	5	18
12	в этом	12	17
13	но и	9	16
14	что мы	2	14
15	только в	5	14
16	и что	5	13
17	потому что	13	13
18	во всяком	2	13
19	не может	6	13
20	в том	12	12
21	того что	2	12
22	что в	12	11
23	прежде всего	4	11
24	так что	3	11
25	не будет	5	11
26	всяком случае	2	10
27	и с	6	10
28	еще не	9	10
29	а не	2	10
30	в данном	3	10
31	и то	3	10
32	ничего не	2	10
33	для нас	2	9
34	в этой	2	9
35	что же	2	9
36	уже не	7	8
37	было бы	2	8
38	все же	8	8
39	при помощи	3	8
40	этом случае	6	7
41	все эти	8	7
42	не имеет	2	7
43	в его	5	7
44	так и	5	7
45	так как	18	7
46	тем самым	2	7
47	мы не	6	7
48	с другой	10	6
49	другими словами	3	6
50	можно сказать	2	6
51	ни в	2	6
52	но это	4	6
53	о чем	2	6
54	и т	10	6
55	а именно	9	6
56	т д	8	6
57	но как	4	6
58	в то	5	6
59	когда мы	2	6
60	на то	2	6
61	относится к	2	6
62	мы можем	7	6
63	в виде	6	6
64	но в	7	6
65	как будто	3	6
66	в частности	3	5
67	это то	2	5
68	представление о	9	5
69	кроме того	3	5
70	данном случае	3	5
71	с этим	2	5
72	с одной	7	5
73	так же	2	5
74	и на	12	5
75	уже давно	2	5
76	как и	5	5
77	то же	5	5
78	как мы	4	5
79	одной стороны	7	5
80	что не	2	5
81	другой стороны	8	5
82	можно было	2	5
83	или другой	2	5
84	в себе	3	5
85	и это	8	5
86	в этих	2	4
87	в своем	2	4
88	и как	2	4
89	как бы	4	4
90	не вполне	2	4
91	и тем	4	4
92	что она	3	4
93	и только	3	4
94	таким образом	12	4
95	а в	3	4
96	вообще не	3	4
97	их в	3	4
98	тем что	5	4
99	если бы	3	4
100	что он	9	4
101	стороны и	2	4
102	на первый	3	4
103	самое время	2	4
104	но не	2	4
105	что при	2	4
106	до сих	4	4
107	или вообще	2	4
108	не будем	2	4
109	сих пор	4	4
110	то и	2	4
111	далеко не	3	4
112	значит что	2	4
113	как только	3	3
114	и от	3	3
115	из этих	4	3
116	точно так	2	3
117	первый план	2	3
118	вопрос о	3	3
119	к тому	2	3
120	что они	2	3
121	мы уже	6	3
122	никто не	2	3
123	один из	3	3
124	но мы	2	3
125	то это	5	3
126	только то	2	3
127	не было	3	3
128	при этом	3	3
129	здесь мы	4	3
130	и наконец	3	3
131	и по	4	3
132	в своих	3	3
133	что иное	2	3
134	о котором	2	3
135	мы должны	2	3
136	его в	5	3
137	с тем	4	3
138	одна из	2	3
139	все что	4	3
140	она не	3	3
141	на том	8	3
142	пока не	2	3
143	должны были	2	3
144	имеется в	3	3
145	то или	2	3
146	быть только	2	3
147	большей частью	2	3
148	я могу	2	3
149	перед нами	2	2
150	или иное	3	2
151	и конечно	2	2
152	нами как	2	2
153	не в	3	2
154	но все	2	2
155	независимо от	3	2
156	и сам	2	2
157	из которых	3	2
158	в него	3	2
159	и др	2	2
160	нам кажется	2	2
161	на этой	2	2
162	сводится к	2	2
163	отличается от	2	2
164	что оно	4	2
165	даже в	2	2
166	в одно	2	2
167	эта связь	6	2
168	и хотя	2	2
169	не так	2	2
170	или в	3	2
171	как на	3	2
172	или как	2	2
173	может иметь	2	2
174	в ней	5	2
175	себе в	4	2
176	имеем в	4	2
177	самого себя	2	2
178	и действительно	3	2
179	же мы	5	2
180	в них	3	2
181	но при	2	2
182	утверждать что	2	2
183	на тот	2	2
184	представляет собой	2	2
185	зависимости от	2	2
186	в тех	3	2
187	в качестве	3	2
188	он не	2	2
189	что из	2	2
190	но вот	2	2
191	а также	4	2
192	еще в	3	2
193	что и	4	2
194	вместе с	8	2
195	на него	2	2
196	и свои	2	2
197	и ее	3	2
198	которые в	2	2
199	из этого	3	2
200	пор мы	2	2
201	здесь не	2	2
