N	2gram	Vygotskiy__1	FransuaR
1	и в	23	40
2	и его	6	17
3	прежде всего	10	16
4	в этом	17	15
5	не только	16	13
6	и не	9	13
7	в его	14	13
8	что в	14	12
9	вовсе не	3	12
10	как и	14	11
11	но и	14	11
12	таким образом	26	10
13	как мы	5	10
14	в них	2	9
15	и все	5	9
16	в сущности	6	9
17	может быть	14	9
18	он не	5	9
19	в том	24	8
20	и до	2	8
21	все эти	4	8
22	и с	9	8
23	той же	2	8
24	и на	8	8
25	но в	5	8
26	в своем	3	7
27	в одном	4	7
28	в ту	2	7
29	то же	8	7
30	в этих	2	6
31	к этому	4	6
32	же время	2	6
33	в самом	7	6
34	во всех	3	6
35	в своей	4	6
36	и других	3	6
37	связи с	3	6
38	в то	7	6
39	мы видим	4	5
40	со всеми	2	5
41	как раз	4	5
42	то что	17	5
43	а не	3	5
44	в основе	8	5
45	в своих	5	5
46	для него	2	5
47	в нашем	2	4
48	том что	21	4
49	смысле слова	3	4
50	до сих	4	4
51	было бы	4	4
52	и потому	2	4
53	даже в	2	4
54	ни в	4	4
55	один из	2	4
56	жизни и	2	4
57	сих пор	4	4
58	в их	3	4
59	все это	6	4
60	о том	6	4
61	в данном	2	4
62	того чтобы	17	4
63	и даже	2	4
64	из всех	2	4
65	так как	7	4
66	в области	3	4
67	только для	3	3
68	с его	4	3
69	всех этих	2	3
70	если бы	5	3
71	в частности	2	3
72	и от	3	3
73	и к	4	3
74	об этом	3	3
75	в ее	2	3
76	мы видели	2	3
77	в этой	7	3
78	для этого	5	3
79	и следовательно	3	3
80	как бы	11	3
81	и наконец	2	3
82	и мысли	2	3
83	вместе с	9	3
84	так и	5	3
85	как в	4	3
86	во всей	4	3
87	по отношению	7	3
88	не может	12	3
89	а в	2	3
90	начиная с	2	3
91	всей системы	2	3
92	там где	2	3
93	мы находим	3	3
94	самом деле	3	3
95	в значительной	2	3
96	для того	15	3
97	ко всем	3	3
98	между ними	2	3
99	и как	5	3
100	но все	2	3
101	можно было	3	3
102	связь между	6	3
103	связан с	5	3
104	сказать что	11	3
105	между тем	9	3
106	тем что	6	3
107	при этом	4	3
108	одно из	2	3
109	нуждается в	2	3
110	в себе	6	3
111	в другом	7	3
112	во всем	3	3
113	только в	6	3
114	в конце	2	3
115	в свете	4	3
116	их в	4	3
117	связана с	2	2
118	уже в	3	2
119	представление о	2	2
120	о чем	2	2
121	на их	2	2
122	поэтому в	2	2
123	сравнению с	5	2
124	в состоянии	2	2
125	чем он	2	2
126	хотя бы	4	2
127	в течение	2	2
128	с другой	10	2
129	из этих	3	2
130	одного из	3	2
131	что он	7	2
132	и вот	2	2
133	можно сказать	5	2
134	все же	3	2
135	на этом	2	2
136	но не	4	2
137	как известно	3	2
138	из важнейших	2	2
139	и если	3	2
140	речи так	2	2
141	значительной степени	2	2
142	и той	2	2
143	из этого	5	2
144	том же	2	2
145	и понимания	2	2
146	в котором	4	2
147	слова и	5	2
148	отношению к	7	2
149	дело в	2	2
150	в целом	20	2
151	не к	2	2
152	данном случае	2	2
153	который в	3	2
154	этом отношении	4	2
155	именно в	6	2
156	одной и	2	2
157	с помощью	13	2
158	из этой	2	2
159	лишь в	6	2
160	что для	5	2
161	со всем	2	2
162	потому что	6	2
163	говорит он	15	2
164	он в	3	2
165	с этим	6	2
166	точки зрения	26	2
167	и ее	7	2
168	по сравнению	6	2
169	в один	2	2
170	целом в	2	2
171	этого слова	4	2
172	как он	3	2
173	и это	3	2
174	одном из	2	2
175	в которой	3	2
176	мы не	7	2
