N	2gram	Losev_Prob_1	Myshleni
1	в этом	19	29
2	точки зрения	3	28
3	и в	32	26
4	не только	17	24
5	для себя	3	24
6	то что	42	24
7	таким образом	6	23
8	с точки	3	21
9	того чтобы	9	19
10	в том	9	18
11	и не	31	18
12	для того	8	18
13	том что	12	17
14	потому что	16	16
15	как и	3	15
16	этом случае	2	14
17	того что	7	14
18	так же	9	14
19	так как	11	14
20	как мы	7	14
21	что в	12	12
22	вместе с	2	12
23	и его	3	12
24	в которой	2	11
25	но и	9	11
26	только не	3	11
27	не может	8	11
28	что они	3	10
29	по своему	9	9
30	тому что	4	9
31	в самом	6	9
32	мышления и	4	9
33	что мы	13	9
34	в сущности	2	9
35	тем что	7	9
36	в себе	15	9
37	же как	2	8
38	то же	10	8
39	что она	5	8
40	сказать что	13	8
41	что он	7	8
42	ее в	2	8
43	тем самым	4	8
44	только в	7	8
45	к тому	3	7
46	прежде всего	10	7
47	может быть	14	7
48	мы не	2	7
49	и то	6	7
50	и тем	13	6
51	именно в	4	6
52	мы должны	5	6
53	как бы	14	6
54	в ее	3	6
55	и что	9	6
56	было бы	8	6
57	во всех	7	6
58	все эти	8	6
59	самом деле	6	6
60	а не	15	6
61	в сознании	5	6
62	что это	3	6
63	можно сказать	5	5
64	если бы	4	5
65	и следовательно	3	5
66	в виду	6	5
67	данном случае	8	5
68	никак не	4	5
69	и с	2	5
70	одно из	2	5
71	же самое	9	5
72	как это	6	5
73	нашего исследования	2	5
74	с тем	5	5
75	в качестве	2	5
76	она не	2	5
77	только что	2	5
78	если мы	11	5
79	и для	4	5
80	что этот	2	5
81	в данном	9	5
82	является в	2	5
83	не менее	19	4
84	не могут	2	4
85	никогда не	7	4
86	перейти к	4	4
87	с другой	3	4
88	в конце	6	4
89	не можем	2	4
90	на то	8	4
91	так что	6	4
92	в котором	5	4
93	то и	6	4
94	и во	3	4
95	в его	6	4
96	о том	11	4
97	но в	14	4
98	о чем	6	4
99	по этому	3	4
100	связи с	5	4
101	еще не	9	4
102	гораздо более	2	4
103	не есть	29	4
104	как в	4	4
105	что оно	3	4
106	не в	4	4
107	это есть	9	4
108	и только	4	4
109	едва ли	2	4
110	в области	2	4
111	учения о	2	4
112	учение о	3	3
113	содержит в	7	3
114	и другое	2	3
115	друг другу	2	3
116	для этого	3	3
117	все это	7	3
118	это не	6	3
119	из этих	2	3
120	тем не	18	3
121	но это	8	3
122	есть в	5	3
123	момент в	2	3
124	для него	2	3
125	и является	7	3
126	не является	5	3
127	только и	3	3
128	мы находим	2	3
129	но только	2	3
130	в самой	3	3
131	он не	3	3
132	мы уже	5	3
133	в первом	2	3
134	с ним	3	3
135	с собой	2	3
136	по себе	15	3
137	есть не	6	3
138	и заключается	2	3
139	об этом	10	3
140	о его	2	3
141	в то	6	3
142	но не	9	3
143	до сих	3	3
144	мы в	3	3
145	и о	8	3
146	и потому	2	3
147	нет и	2	3
148	в своей	8	3
149	сих пор	3	3
150	так и	12	3
151	только на	4	3
152	как раз	13	3
153	этому поводу	3	3
154	на самом	6	3
155	только потому	3	3
156	естественно что	2	3
157	к нему	3	3
158	мы видим	2	3
159	с другими	2	3
160	мы можем	4	3
161	в этой	10	3
162	в чем	3	3
163	перед нами	5	2
164	уже в	3	2
165	и весь	4	2
166	прежде чем	3	2
167	что если	2	2
168	казалось бы	4	2
169	внешняя сторона	5	2
170	можно ли	5	2
171	в этих	3	2
172	она является	2	2
173	нам о	2	2
174	само собой	2	2
175	говорили выше	2	2
176	точно так	4	2
177	что все	3	2
178	в математике	2	2
179	подобного рода	5	2
180	входит в	4	2
181	для нас	5	2
182	ни в	7	2
183	его от	3	2
184	что его	3	2
185	мы и	4	2
186	является не	2	2
187	случае не	3	2
188	в действительности	3	2
189	на его	2	2
190	несмотря на	3	2
191	или в	4	2
192	но для	3	2
193	но если	2	2
194	один из	4	2
195	в нем	13	2
196	есть только	8	2
197	в их	4	2
198	которых мы	2	2
199	это мы	2	2
200	этого термина	4	2
201	действительности в	3	2
202	не имеет	2	2
203	как такового	2	2
204	который мы	2	2
205	должно быть	2	2
206	а в	4	2
207	что для	2	2
208	также и	11	2
209	в которых	3	2
210	но он	3	2
211	и ничего	2	2
212	к его	2	2
213	и есть	6	2
214	его в	6	2
215	с которыми	4	2
216	сказать только	2	2
217	и которые	5	2
218	с этим	3	2
219	в случае	3	2
220	вовсе не	35	2
221	и здесь	6	2
222	у нас	14	2
223	то в	5	2
224	и при	2	2
225	ведь это	2	2
226	но именно	3	2
227	со всеми	2	2
228	о своем	2	2
229	совершенно не	6	2
230	чем перейти	2	2
231	мы говорили	4	2
232	как для	2	2
233	гораздо больше	2	2
234	и делает	3	2
235	о которых	3	2
236	и до	2	2
237	что же	9	2
238	оказывается что	2	2
239	во всей	3	2
240	в отношении	3	2
241	этого понятия	2	2
242	даже если	4	2
243	того как	3	2
244	что не	3	2
245	можно было	3	2
246	нас в	2	2
247	во всяком	7	2
248	могут быть	2	2
249	вещи и	12	2
250	и ее	8	2
251	вопроса о	2	2
252	которые в	2	2
253	мы говорим	3	2
254	ничего не	10	2
255	может и	3	2
