N	2gram	Vygotskiy__2	Istorich
1	и в	32	26
2	так как	12	18
3	мы имеем	4	14
4	никогда не	9	13
5	потому что	21	13
6	что в	20	12
7	таким образом	21	12
8	в том	37	12
9	и на	5	12
10	в этом	13	12
11	может быть	18	11
12	с другой	3	10
13	том что	21	10
14	и т	10	10
15	и не	10	10
16	не только	12	10
17	представление о	3	9
18	что он	13	9
19	еще не	2	9
20	но и	10	9
21	в нем	4	8
22	все же	4	8
23	на том	2	8
24	вместе с	2	8
25	другой стороны	2	8
26	т д	2	8
27	все эти	7	8
28	и это	4	8
29	мы можем	3	7
30	например в	3	7
31	и его	7	7
32	о том	6	7
33	но в	3	7
34	то что	21	6
35	как в	9	6
36	так в	2	6
37	не может	17	6
38	и с	4	6
39	как он	2	6
40	мы не	3	6
41	же мы	3	5
42	и эти	2	5
43	как и	10	5
44	мы видим	4	5
45	показывают что	2	5
46	в ней	5	5
47	в его	2	5
48	то это	3	5
49	так и	3	5
50	то же	13	5
51	и что	22	5
52	как это	4	5
53	тем что	9	5
54	в то	5	5
55	только в	7	5
56	там где	2	5
57	с тем	11	4
58	это не	2	4
59	имеем в	2	4
60	зависит от	2	4
61	с его	2	4
62	здесь мы	2	4
63	но это	2	4
64	до сих	5	4
65	все что	2	4
66	на его	2	4
67	как бы	6	4
68	и тем	4	4
69	что и	17	4
70	сих пор	5	4
71	что оно	2	4
72	совершенно ясно	7	4
73	и он	3	4
74	и по	4	4
75	в очень	2	4
76	в других	2	4
77	у них	2	4
78	но как	3	4
79	как только	2	3
80	при помощи	10	3
81	и ее	3	3
82	если бы	6	3
83	в частности	3	3
84	могут быть	4	3
85	в них	2	3
86	и от	2	3
87	в одном	2	3
88	так что	3	3
89	не в	8	3
90	такой же	7	3
91	же как	4	3
92	то время	3	3
93	она не	2	3
94	том как	2	3
95	показывает что	3	3
96	наряду с	4	3
97	главным образом	3	3
98	от того	4	3
99	в него	2	3
100	его с	2	3
101	один из	3	3
102	когда он	10	3
103	в своей	3	3
104	во сне	2	3
105	из этого	4	3
106	данном случае	4	3
107	что она	16	3
108	а в	4	3
109	при этом	13	3
110	и других	3	3
111	и вот	3	3
112	к своему	2	3
113	из которых	2	3
114	но так	2	3
115	как на	5	3
116	время как	3	3
117	в своих	9	3
118	в данном	4	3
119	и то	3	3
120	та же	3	3
121	их в	2	3
122	сказать что	7	3
123	и только	2	3
124	приходит к	3	3
125	в себе	2	3
126	не было	2	3
127	как будто	7	3
128	далеко не	5	3
129	не потому	2	3
130	того как	4	3
131	с этой	4	2
132	все время	6	2
133	и как	7	2
134	в этих	2	2
135	что у	5	2
136	но он	3	2
137	того же	2	2
138	отличается от	2	2
139	с этим	4	2
140	вовсе не	2	2
141	утверждать что	4	2
142	на то	11	2
143	к тому	7	2
144	человеком и	3	2
145	сводится к	2	2
146	мы знаем	7	2
147	для нас	2	2
148	что они	7	2
149	но не	2	2
150	так же	18	2
151	что при	9	2
152	после того	2	2
153	было бы	11	2
154	и сам	4	2
155	не так	2	2
156	в свое	2	2
157	относится к	3	2
158	всяком случае	2	2
159	не имеет	4	2
160	жизни и	4	2
161	это означает	2	2
162	ни в	2	2
163	и до	4	2
164	образом и	4	2
165	на него	2	2
166	что же	3	2
167	целый ряд	6	2
168	точно так	3	2
169	или же	3	2
170	он не	6	2
171	а с	2	2
172	увидим что	2	2
173	мы находим	2	2
174	и сейчас	3	2
175	именно на	2	2
176	и другое	2	2
177	а не	7	2
178	того что	8	2
179	что не	3	2
180	должны быть	3	2
181	то или	2	2
182	и те	4	2
183	можно было	7	2
184	что этот	2	2
185	во всяком	2	2
186	и далее	2	2
187	говорит он	4	2
188	знаем что	4	2
189	это то	2	2
190	в которых	3	2
191	ту же	4	2
192	мы должны	3	2
193	в этой	6	2
194	которые в	4	2
195	что это	8	2
196	когда мы	2	2
197	не вполне	2	2
198	ничего не	4	2
199	значит что	3	2
