N	2gram	Losev_Prob_1	Vladivir
1	и в	32	31
2	не только	17	24
3	но и	9	19
4	то что	42	18
5	и не	31	17
6	и даже	11	15
7	том что	12	14
8	что в	12	14
9	в этом	19	14
10	и с	2	14
11	что он	7	12
12	по поводу	4	12
13	в его	6	12
14	но в	14	12
15	с его	2	11
16	в том	9	11
17	философии и	4	11
18	между прочим	2	11
19	потому что	16	11
20	о том	11	11
21	так что	6	10
22	и то	6	10
23	также и	11	10
24	он не	3	10
25	никогда не	7	9
26	как мы	7	9
27	а в	4	9
28	даже и	8	9
29	только в	7	9
30	в конце	6	9
31	в дальнейшем	4	8
32	в то	6	8
33	так как	11	8
34	уже в	3	7
35	для него	2	7
36	кроме того	2	7
37	об этом	10	7
38	о нем	3	7
39	как раз	13	7
40	и его	3	7
41	как это	6	7
42	сказать что	13	7
43	мы уже	5	7
44	еще и	5	7
45	он и	8	6
46	можно сказать	5	6
47	у нас	14	6
48	в качестве	2	6
49	того же	3	6
50	и потому	2	6
51	может быть	14	6
52	в котором	5	6
53	так и	12	6
54	не может	8	6
55	то же	10	6
56	и что	9	6
57	на этот	3	6
58	то он	2	6
59	разного рода	6	6
60	это было	2	6
61	не очень	2	5
62	все это	7	5
63	вовсе не	35	5
64	на то	8	5
65	не в	4	5
66	но как	6	5
67	и если	6	5
68	а также	4	5
69	что же	9	5
70	не было	4	5
71	истории философии	4	5
72	но он	3	5
73	с ним	3	5
74	в своем	5	4
75	же касается	3	4
76	и все	7	4
77	этом смысле	6	4
78	в нем	13	4
79	для нас	5	4
80	в себе	15	4
81	да и	3	4
82	что его	3	4
83	и вообще	4	4
84	как и	3	4
85	и как	6	4
86	мы и	4	4
87	в этой	10	4
88	совсем не	4	4
89	такого рода	7	4
90	никак не	4	4
91	хотя и	6	4
92	и особенно	2	4
93	один из	4	4
94	в своей	8	4
95	в истории	4	4
96	в нас	2	4
97	что для	2	4
98	несмотря на	3	4
99	как он	4	4
100	дело в	3	4
101	к нему	3	4
102	в которой	2	4
103	этот раз	2	4
104	мы увидим	3	3
105	но только	2	3
106	к тому	3	3
107	в виде	15	3
108	отнюдь не	10	3
109	с другой	3	3
110	и так	2	3
111	раз и	9	3
112	в жизни	3	3
113	как в	4	3
114	увидим ниже	2	3
115	но не	9	3
116	но это	8	3
117	что они	3	3
118	более или	3	3
119	по своему	9	3
120	но что	2	3
121	с этими	2	3
122	ничего не	10	3
123	за пределы	6	3
124	конце концов	4	3
125	на его	2	3
126	вместе с	2	3
127	или менее	3	3
128	только на	4	3
129	другой стороны	3	3
130	в отношении	3	3
131	что к	2	3
132	в связи	4	3
133	собственно говоря	2	3
134	таким образом	6	3
135	все эти	8	3
136	если не	4	3
137	уже не	3	3
138	свидетельствует о	3	3
139	в науке	2	3
140	и очень	2	3
141	и притом	4	3
142	едва ли	2	3
143	и всегда	2	3
144	что этот	2	3
145	и на	8	3
146	он в	2	3
147	на себя	2	3
148	к его	2	3
149	и здесь	6	3
150	здесь не	7	3
151	то есть	33	3
152	но она	3	3
153	тем что	7	2
154	он сам	2	2
155	нисколько не	3	2
156	мы будем	2	2
157	с тем	5	2
158	уже и	3	2
159	не менее	19	2
160	по этому	3	2
161	часто и	2	2
162	нет и	2	2
163	в них	7	2
164	хотя бы	3	2
165	по существу	2	2
166	указывает на	14	2
167	что все	3	2
168	ясно что	3	2
169	и весь	4	2
170	на первый	2	2
171	о его	2	2
172	тем не	18	2
173	ни в	7	2
174	тем более	5	2
175	особого рода	2	2
176	учение о	3	2
177	это мы	2	2
178	он будет	2	2
179	никак нельзя	3	2
180	еще не	9	2
181	при этом	6	2
182	того что	7	2
183	было бы	8	2
184	в это	2	2
185	совершенно не	6	2
186	в самом	6	2
187	для своего	2	2
188	обратить внимание	3	2
189	и о	8	2
190	на что	2	2
191	всяком случае	3	2
192	для себя	3	2
193	и до	2	2
194	которого он	2	2
195	и т	11	2
196	из них	3	2
197	не будем	2	2
198	что она	5	2
199	а именно	12	2
200	и который	2	2
201	только что	2	2
202	то и	6	2
203	т д	10	2
204	и для	4	2
205	этой области	2	2
206	тем самым	4	2
207	того чтобы	9	2
208	для того	8	2
209	что мы	13	2
210	что такое	6	2
211	по его	2	2
212	необходимо сказать	2	2
213	в результате	2	2
214	пока еще	3	2
215	во всяком	7	2
216	больше чем	2	2
217	знаем что	2	2
218	точки зрения	3	2
219	в каком	3	2
220	из этих	2	2
221	и еще	3	2
222	мы должны	5	2
223	и это	9	2
224	и ни	4	2
225	а это	2	2
226	в чем	3	2
