N	2gram	Vygotskiy__6	Problemy
1	и в	28	34
2	и не	11	29
3	как бы	11	27
4	что он	18	23
5	в его	3	22
6	к другому	4	20
7	может быть	13	19
8	в нем	7	19
9	не может	19	19
10	и все	5	19
11	как и	6	18
12	но в	5	16
13	все это	2	16
14	и его	3	16
15	в этом	27	16
16	прежде всего	2	15
17	что я	2	15
18	он не	7	15
19	то же	7	14
20	самом деле	2	13
21	для него	6	13
22	но и	10	12
23	и к	6	12
24	потому что	22	12
25	в то	6	12
26	в сущности	7	11
27	то что	28	11
28	не только	16	10
29	в отношении	10	9
30	не в	4	9
31	а не	3	9
32	самого начала	7	8
33	никогда не	8	8
34	с самого	7	8
35	в самом	8	8
36	так же	15	8
37	точки зрения	13	8
38	с ним	2	8
39	в другом	2	8
40	я не	4	7
41	что в	17	7
42	отношении к	3	7
43	этого слова	2	7
44	все же	2	7
45	как мы	10	7
46	там где	7	7
47	что они	2	6
48	в пределах	5	6
49	отношение к	7	6
50	что у	2	6
51	не знает	3	6
52	и на	5	6
53	с ними	2	6
54	с его	3	6
55	от него	2	6
56	мы уже	2	6
57	отношению к	10	6
58	так и	6	6
59	в плане	3	6
60	в себе	4	6
61	только в	18	6
62	он сам	2	5
63	все время	3	5
64	это не	5	5
65	и от	2	5
66	в конце	2	5
67	к тому	10	5
68	так что	6	5
69	и что	6	5
70	того что	24	5
71	себе и	2	5
72	в целом	3	5
73	из них	2	5
74	по отношению	10	5
75	таким образом	18	5
76	а в	2	5
77	и наконец	2	5
78	мы должны	3	5
79	с тем	5	5
80	в одном	2	5
81	что и	4	5
82	в чем	6	5
83	на вопрос	2	4
84	но на	2	4
85	друг другу	2	4
86	с другой	2	4
87	что все	5	4
88	но это	2	4
89	на этом	4	4
90	у него	2	4
91	при этом	3	4
92	на его	3	4
93	его отношение	3	4
94	все эти	2	4
95	но как	3	4
96	его в	6	4
97	так как	10	4
98	если бы	7	4
99	как раз	6	4
100	он с	2	4
101	этом смысле	2	4
102	но не	10	4
103	еще не	8	4
104	как в	3	4
105	только на	2	4
106	с точки	10	4
107	с другими	2	4
108	тем что	8	4
109	вместе с	7	4
110	за собой	3	3
111	не менее	2	3
112	для этого	2	3
113	в каждом	3	3
114	в такой	2	3
115	в том	28	3
116	что с	3	3
117	до конца	3	3
118	хотя и	3	3
119	в котором	2	3
120	мы видели	8	3
121	другой стороны	2	3
122	в одной	4	3
123	к одному	2	3
124	нуждается в	3	3
125	но он	2	3
126	в высшей	2	3
127	бы в	3	3
128	своего собственного	2	3
129	поэтому он	2	3
130	раз и	2	3
131	по себе	3	3
132	том что	19	3
133	по своему	2	3
134	и своего	2	3
135	другим и	2	3
136	еще в	2	3
137	в своей	2	3
138	только что	2	3
139	и как	6	3
140	и то	4	3
141	мыслей и	2	2
142	тому что	11	2
143	вообще не	6	2
144	с этой	2	2
145	эти последние	2	2
146	именно потому	2	2
147	это в	2	2
148	вопрос о	5	2
149	этом случае	2	2
150	мы знаем	4	2
151	мы и	4	2
152	прямо и	3	2
153	мог бы	3	2
154	друг с	5	2
155	в другой	3	2
156	например в	4	2
157	что такое	3	2
158	к другим	11	2
159	совпадает с	4	2
160	один из	3	2
161	он может	2	2
162	друг друга	4	2
163	отличается от	3	2
164	в своем	7	2
165	и только	3	2
166	которых мы	2	2
167	что оно	7	2
168	те же	3	2
169	но только	2	2
170	как на	3	2
171	в раннем	2	2
172	в которых	2	2
173	остается в	2	2
174	с этим	4	2
175	на одном	2	2
176	сказать что	13	2
177	к которому	2	2
178	были бы	2	2
179	в них	3	2
180	он должен	4	2
181	лежит в	3	2
182	не с	2	2
183	слово не	2	2
184	и того	4	2
185	мысль что	2	2
186	это и	3	2
187	более того	2	2
188	то в	5	2
189	того же	7	2
190	если я	4	2
191	с другом	5	2
192	было бы	9	2
193	раз в	3	2
194	во всех	4	2
195	когда он	2	2
196	входят в	2	2
197	он умеет	5	2
198	всем этим	2	2
199	но с	2	2
200	в той	4	2
201	речи в	2	2
202	в которой	7	2
203	той же	4	2
204	между двумя	2	2
205	за ним	2	2
206	всех тех	2	2
207	и вообще	2	2
208	показать что	5	2
209	которые в	4	2
