N	3gram	Voloshinov_2	Myshleni
1	с точки зрения	13	18
2	в том что	6	15
3	для того чтобы	6	15
4	с самого начала	5	8
5	с одной стороны	3	8
6	по отношению к	8	7
7	о том что	3	6
8	в собственном смысле	2	5
9	не может быть	10	5
10	в высшей степени	3	4
11	до сих пор	3	4
12	внутренней речи и	3	4
13	смысле этого слова	4	3
14	к тому что	3	3
15	в свою очередь	5	3
16	на то что	2	3
17	то же самое	5	3
18	во всяком случае	2	3
19	в значительной степени	2	2
20	в зависимости от	2	2
21	том что он	2	2
22	в самом деле	5	2
23	если бы он	3	2
24	одно и то	3	2
25	в то же	8	2
26	то же время	8	2
27	ни в какой	2	2
28	как если бы	4	2
29	все более и	2	2
30	и то же	3	2
31	более и более	2	2
