N	3gram	Vygotskiy__6	Istorich
1	не может быть	2	7
2	с другой стороны	2	5
3	до сих пор	3	5
4	в том что	19	4
5	на то что	4	4
6	по отношению к	10	3
7	в то время	6	3
8	с того что	2	3
9	в связи с	2	3
10	то же самое	6	3
11	то время как	5	3
12	можно было бы	5	3
13	друг с другом	5	3
14	с самого начала	7	2
15	это не может	2	2
16	в зависимости от	5	2
17	так же как	6	2
18	мы видели что	3	2
19	на первых порах	2	2
20	таким образом мы	2	2
21	вместе с тем	2	2
22	на этот вопрос	2	2
23	начинается с того	2	2
24	эту точку зрения	2	2
