N	2gram	Vygotskiy__3	Istorich
1	и в	38	26
2	так как	6	18
3	никогда не	4	13
4	потому что	14	13
5	что в	20	12
6	таким образом	12	12
7	в том	25	12
8	и на	6	12
9	в этом	13	12
10	мы видели	6	11
11	может быть	19	11
12	с другой	7	10
13	том что	14	10
14	и т	14	10
15	и не	10	10
16	не только	12	10
17	что он	11	9
18	но и	5	9
19	в нем	4	8
20	все же	8	8
21	вместе с	5	8
22	другой стороны	5	8
23	т д	4	8
24	все эти	4	8
25	и это	8	8
26	с ним	2	8
27	уже не	2	7
28	с одной	6	7
29	мы можем	7	7
30	одной стороны	5	7
31	например в	2	7
32	и его	6	7
33	у него	4	7
34	о том	6	7
35	но в	3	7
36	этот случай	2	6
37	то что	35	6
38	мы уже	7	6
39	ее в	4	6
40	как в	4	6
41	не может	7	6
42	в виде	2	6
43	в русской	2	6
44	мы не	5	6
45	очень часто	2	5
46	и эти	2	5
47	у нас	2	5
48	как и	8	5
49	мы видим	12	5
50	в ней	15	5
51	в его	5	5
52	то это	2	5
53	то же	10	5
54	и что	18	5
55	как это	6	5
56	тем что	3	5
57	в то	3	5
58	только в	4	5
59	его в	3	5
60	там где	6	5
61	с тем	8	4
62	из этих	3	4
63	здесь мы	4	4
64	но это	3	4
65	до сих	6	4
66	как бы	14	4
67	и тем	3	4
68	что и	4	4
69	сих пор	5	4
70	что оно	2	4
71	как мы	7	4
72	совершенно ясно	13	4
73	и по	2	4
74	у них	2	4
75	но как	2	4
76	как только	3	3
77	ее не	3	3
78	при помощи	4	3
79	видели что	2	3
80	и ее	2	3
81	и другие	2	3
82	если бы	14	3
83	в них	3	3
84	в одном	8	3
85	должна быть	5	3
86	если он	4	3
87	к этому	3	3
88	в тех	4	3
89	так что	8	3
90	не в	12	3
91	такой же	2	3
92	к концу	3	3
93	больше и	3	3
94	они не	2	3
95	в качестве	2	3
96	то время	2	3
97	так например	2	3
98	она не	6	3
99	том как	2	3
100	совершенно ясна	2	3
101	показывает что	2	3
102	наряду с	3	3
103	главным образом	3	3
104	что здесь	2	3
105	один из	6	3
106	когда он	4	3
107	в своей	5	3
108	из этого	8	3
109	данном случае	2	3
110	что она	16	3
111	со стороны	2	3
112	а в	7	3
113	при этом	4	3
114	и вот	2	3
115	мы рассмотрим	2	3
116	к своему	2	3
117	из которых	4	3
118	и наконец	2	3
119	как на	3	3
120	время как	4	3
121	или в	5	3
122	в своих	4	3
123	в данном	2	3
124	и то	8	3
125	та же	3	3
126	их в	2	3
127	сказать что	4	3
128	и только	3	3
129	в себе	4	3
130	как будто	4	3
131	далеко не	3	3
132	того как	3	3
133	и действительно	2	3
134	с этой	2	2
135	перед нами	8	2
136	все время	30	2
137	и как	8	2
138	в этих	2	2
139	в эту	2	2
140	в своем	5	2
141	что у	7	2
142	но он	2	2
143	того же	3	2
144	в одной	2	2
145	с этим	8	2
146	вовсе не	8	2
147	утверждать что	2	2
148	на то	16	2
149	к тому	6	2
150	для нас	8	2
151	он был	3	2
152	и конечно	3	2
153	эти два	3	2
154	что они	4	2
155	без всяких	3	2
156	одна из	4	2
157	так же	2	2
158	только то	2	2
159	уже давно	2	2
160	когда в	4	2
161	было бы	12	2
162	не так	3	2
163	большей частью	2	2
164	всяком случае	2	2
165	что эти	4	2
166	но мы	2	2
167	не имеет	6	2
168	ни в	3	2
169	мы найдем	2	2
170	что когда	2	2
171	образом и	2	2
172	что же	2	2
173	целый ряд	2	2
174	то и	3	2
175	все больше	2	2
176	он не	6	2
177	только что	2	2
178	а с	2	2
179	должны были	2	2
180	увидим что	9	2
181	она в	3	2
182	и другое	4	2
183	а не	7	2
184	того что	4	2
185	и больше	2	2
186	что не	3	2
187	что этот	4	2
188	где он	3	2
189	во всяком	2	2
190	говорит он	2	2
191	к себе	2	2
192	в которых	6	2
193	представляет собой	2	2
194	о котором	5	2
195	в этой	13	2
196	здесь совершенно	4	2
197	интересно что	3	2
198	что это	10	2
199	здесь не	3	2
200	когда мы	2	2
201	из него	4	2
202	ничего не	2	2
