N	2gram	Propp_Isto_5	Myshleni
1	в том	6	33
2	том что	8	27
3	точки зрения	2	26
4	то что	7	20
5	в этом	10	19
6	того что	2	17
7	и в	25	15
8	не только	13	15
9	что в	8	14
10	таким образом	9	14
11	что он	22	12
12	того чтобы	3	12
13	в целом	3	10
14	но и	13	10
15	для того	3	10
16	мы не	5	10
17	мы можем	2	10
18	может быть	17	9
19	не может	6	9
20	что мы	2	9
21	о том	7	9
22	связи с	8	9
23	никогда не	3	8
24	не в	6	8
25	и что	8	8
26	если бы	2	8
27	мы знаем	8	7
28	одной стороны	7	7
29	с одной	7	7
30	и не	11	7
31	потому что	7	7
32	как бы	2	7
33	по себе	2	7
34	он не	4	7
35	что это	5	6
36	в частности	7	6
37	как мы	5	6
38	в этой	3	6
39	мы уже	4	6
40	на то	2	6
41	мы видели	7	6
42	по отношению	2	6
43	в связи	4	6
44	с другой	9	6
45	сказать что	2	6
46	в истории	4	6
47	мы должны	4	6
48	вовсе не	2	6
49	как и	7	6
50	вместе с	22	6
51	самом деле	2	6
52	там где	6	6
53	это не	6	5
54	уже в	2	5
55	представление о	17	5
56	вопрос о	2	5
57	и др	3	5
58	друг друга	3	5
59	видели что	2	5
60	тогда когда	2	5
61	по существу	2	5
62	отношению к	2	5
63	то же	4	5
64	прежде всего	6	4
65	что все	4	4
66	для нас	5	4
67	несмотря на	2	4
68	том чтобы	2	4
69	все это	4	4
70	так же	5	4
71	а в	3	4
72	их в	3	4
73	и с	3	4
74	при помощи	7	4
75	так как	11	4
76	к которым	2	4
77	к этому	2	4
78	все же	10	4
79	мы видим	8	4
80	в качестве	7	4
81	в своей	2	4
82	даже в	2	4
83	как в	6	4
84	что его	3	4
85	того как	4	4
86	и его	9	4
87	только в	7	4
88	в которой	4	4
89	что у	4	3
90	во время	7	3
91	человека и	2	3
92	об этом	2	3
93	очевидно что	2	3
94	и сам	2	3
95	из двух	2	3
96	но мы	3	3
97	из них	2	3
98	данном случае	2	3
99	со стороны	2	3
100	все эти	8	3
101	они не	3	3
102	он на	2	3
103	и по	2	3
104	с другими	4	3
105	в которых	3	3
106	с ним	4	3
107	мы имеем	14	3
108	и все	3	3
109	это представление	2	3
110	с этим	5	3
111	таким же	2	3
112	о которых	2	3
113	но не	5	3
114	того же	2	3
115	что при	3	3
116	животных и	2	3
117	когда он	2	3
118	во власти	2	3
119	а не	2	3
120	из которых	2	3
121	или в	6	3
122	в данном	3	3
123	это же	3	3
124	и это	4	3
125	ничего не	2	3
126	же как	4	2
127	в другой	3	2
128	в этих	6	2
129	перед нами	2	2
130	с этой	2	2
131	раньше чем	4	2
132	можно сказать	2	2
133	живет в	5	2
134	и как	3	2
135	но все	5	2
136	как у	2	2
137	только тогда	2	2
138	знаем о	2	2
139	и мы	2	2
140	друг с	2	2
141	в ином	3	2
142	и тем	4	2
143	на этой	4	2
144	после этого	2	2
145	могут быть	6	2
146	в некоторых	4	2
147	на том	3	2
148	и других	2	2
149	в других	2	2
150	но для	2	2
151	в более	3	2
152	что здесь	3	2
153	еще один	2	2
154	во всем	2	2
155	или как	2	2
156	от этого	4	2
157	в книге	3	2
158	уже и	2	2
159	у него	2	2
160	бы мы	2	2
161	связь с	8	2
162	к его	2	2
163	увидим ниже	3	2
164	представляет собой	7	2
165	мы увидим	5	2
166	и из	3	2
167	следует за	2	2
168	наряду с	4	2
169	на одном	2	2
170	в его	12	2
171	должен быть	2	2
172	что и	6	2
173	ее в	2	2
174	во всех	2	2
175	с ней	2	2
176	находится в	2	2
177	и для	2	2
178	не объясняет	2	2
179	в течение	2	2
180	в себя	3	2
181	прийти к	2	2
182	на которой	2	2
183	тем что	10	2
184	и вообще	3	2
185	ту же	2	2
186	с другом	2	2
187	его к	3	2
188	не потому	2	2
