N	2gram	Vygotskiy__5	StatiiOP
1	и в	16	29
2	том что	15	27
3	в том	18	27
4	в этом	25	21
5	но и	6	19
6	что в	16	19
7	не только	16	19
8	о том	8	17
9	что он	25	13
10	в его	11	13
11	то что	26	11
12	все это	2	11
13	в которой	5	11
14	к тому	6	10
15	таким образом	19	10
16	в своем	5	9
17	так и	7	9
18	этом отношении	5	9
19	и не	12	9
20	как на	3	9
21	потому что	21	9
22	он не	8	9
23	по поводу	2	8
24	но в	6	8
25	но все	2	7
26	с тем	3	7
27	в самом	4	7
28	в ней	2	7
29	в виду	2	7
30	в котором	2	7
31	я не	2	7
32	в своей	2	7
33	вместе с	4	7
34	тому что	5	7
35	того как	5	7
36	для того	14	7
37	в одном	3	6
38	вовсе не	2	6
39	вопрос о	12	6
40	до сих	3	6
41	одним из	2	6
42	все же	3	6
43	и что	12	6
44	того чтобы	17	6
45	и его	3	6
46	и на	6	6
47	о чем	2	5
48	прежде всего	3	5
49	в той	6	5
50	в качестве	4	5
51	было бы	10	5
52	как бы	5	5
53	сих пор	3	5
54	а не	10	5
55	того что	16	5
56	между тем	3	5
57	точки зрения	18	5
58	до того	2	4
59	именно в	4	4
60	в частности	3	4
61	что у	2	4
62	с другой	4	4
63	но с	2	4
64	раньше чем	3	4
65	к этому	3	4
66	не в	6	4
67	для него	5	4
68	и к	2	4
69	в нем	7	4
70	то обстоятельство	2	4
71	еще более	5	4
72	ничего не	5	4
73	обстоятельство что	2	4
74	в другом	6	4
75	связи с	3	4
76	и с	3	4
77	в известном	8	3
78	не менее	3	3
79	на вопрос	5	3
80	самого начала	5	3
81	же как	7	3
82	в этих	3	3
83	из нее	5	3
84	не является	5	3
85	но он	7	3
86	вообще не	4	3
87	с этим	3	3
88	по себе	7	3
89	тому же	2	3
90	у нас	2	3
91	так что	4	3
92	но это	3	3
93	но не	10	3
94	до конца	3	3
95	одной из	3	3
96	никогда не	5	3
97	и даже	2	3
98	оба эти	4	3
99	из них	2	3
100	другой стороны	2	3
101	самом деле	3	3
102	как в	5	3
103	отношений между	2	3
104	в их	3	3
105	а с	2	3
106	еще и	3	3
107	тем что	5	3
108	с самого	5	3
109	и по	4	3
110	ни одного	2	3
111	хотя бы	5	3
112	так же	15	3
113	во всяком	2	3
114	и здесь	2	3
115	что эта	3	3
116	на нее	2	3
117	которые не	2	3
118	не то	4	3
119	не до	2	2
120	в отношении	9	2
121	но они	2	2
122	на всем	2	2
123	и более	3	2
124	только не	3	2
125	и другие	2	2
126	если бы	8	2
127	в них	2	2
128	что с	5	2
129	в какой	6	2
130	с этой	4	2
131	что было	2	2
132	той мере	3	2
133	что и	3	2
134	говорит о	3	2
135	по существу	3	2
136	как и	8	2
137	такое же	2	2
138	и как	3	2
139	в этой	6	2
140	что я	2	2
141	другом месте	4	2
142	что они	5	2
143	в истории	2	2
144	в то	5	2
145	по своему	3	2
146	очевидно что	2	2
147	чем он	2	2
148	как известно	4	2
149	не дает	2	2
150	на его	2	2
151	может быть	9	2
152	только к	2	2
153	во внимание	2	2
154	никак не	3	2
155	и потому	2	2
156	еще в	3	2
157	с фактической	2	2
158	только в	10	2
159	ее в	3	2
160	в процессе	13	2
161	что оба	2	2
162	только что	5	2
163	совершенно не	2	2
164	не на	3	2
165	не может	18	2
166	то же	8	2
167	все эти	4	2
168	при этом	4	2
169	в отличие	2	2
170	они не	3	2
171	на этот	4	2
172	не имеет	4	2
173	с точки	9	2
174	чтобы сделать	2	2
175	в результате	4	2
176	сказать что	13	2
177	мере в	5	2
178	этот вопрос	6	2
179	его в	2	2
180	как он	6	2
181	так как	16	2
182	как это	8	2
183	того же	7	2
184	отличие от	2	2
185	в области	12	2
