N	2gram	Losev_Prob_4	Istorich
1	и в	20	24
2	что он	8	21
3	не только	24	21
4	и т	4	17
5	т д	3	16
6	может быть	9	14
7	не может	5	14
8	в этих	5	13
9	что в	3	13
10	мы имеем	6	12
11	как в	5	12
12	в этом	9	12
13	но и	14	11
14	это не	7	10
15	том что	12	10
16	а в	4	10
17	и что	2	10
18	с другой	7	9
19	не в	13	9
20	все же	2	9
21	о том	5	9
22	потому что	15	9
23	еще не	7	8
24	что и	3	8
25	все это	9	8
26	другой стороны	6	8
27	то же	7	8
28	а не	7	8
29	или в	5	8
30	так как	5	8
31	с собой	3	7
32	в том	20	7
33	во всех	4	7
34	то что	15	7
35	вместе с	5	7
36	к нему	3	7
37	что здесь	6	7
38	таким образом	8	7
39	тем что	3	6
40	всех этих	6	6
41	об этом	6	6
42	для нас	6	6
43	как и	6	6
44	так же	5	6
45	но не	5	6
46	в нем	5	6
47	а именно	2	6
48	он не	2	6
49	и все	8	6
50	только в	23	6
51	что это	2	6
52	не менее	10	5
53	то это	3	5
54	дело не	3	5
55	так и	10	5
56	что она	4	5
57	здесь мы	3	5
58	в чем	2	5
59	с ним	4	5
60	имеем в	3	5
61	но в	8	5
62	и говорит	2	4
63	вовсе не	21	4
64	тем не	10	4
65	но все	3	4
66	при этом	6	4
67	одной из	4	4
68	как бы	4	4
69	то и	5	4
70	если не	3	4
71	и не	28	4
72	совершенно ясно	2	4
73	не имеет	4	4
74	в других	2	4
75	мы не	7	4
76	точки зрения	14	4
77	в данном	6	4
78	мы должны	3	4
79	мы можем	3	4
80	уже в	4	3
81	с его	2	3
82	в качестве	10	3
83	в них	5	3
84	а его	2	3
85	но они	2	3
86	если он	2	3
87	так что	6	3
88	что они	2	3
89	кроме того	4	3
90	кажется что	2	3
91	и если	5	3
92	между прочим	3	3
93	том чтобы	2	3
94	не вполне	2	3
95	себе и	3	3
96	его в	2	3
97	здесь нет	3	3
98	при помощи	10	3
99	с ней	2	3
100	данном случае	5	3
101	как мы	3	3
102	она в	2	3
103	и наконец	4	3
104	и даже	9	3
105	и он	2	3
106	и по	2	3
107	и его	10	3
108	приходит к	2	3
109	но это	6	3
110	хотя и	5	3
111	связи с	3	3
112	что мы	3	3
113	в конце	2	3
114	видим и	2	3
115	на земле	2	2
116	перед нами	13	2
117	не будет	2	2
118	в мифе	3	2
119	но по	2	2
120	по этому	2	2
121	что во	2	2
122	того же	2	2
123	вообще не	3	2
124	или даже	4	2
125	и от	6	2
126	этого не	2	2
127	прежде всего	11	2
128	в литературе	2	2
129	стороны и	2	2
130	то ли	2	2
131	и ее	4	2
132	в целях	5	2
133	этом мы	2	2
134	в то	4	2
135	все в	3	2
136	ни в	17	2
137	в ее	5	2
138	без всякого	4	2
139	что его	4	2
140	говорит о	2	2
141	это значит	10	2
142	то время	2	2
143	тот же	2	2
144	было бы	14	2
145	со своей	2	2
146	на его	2	2
147	в самом	2	2
148	и о	5	2
149	ни с	4	2
150	к ней	2	2
151	и когда	2	2
152	в котором	2	2
153	тем более	4	2
154	был в	2	2
155	и тем	7	2
156	другими словами	3	2
157	отличается от	4	2
158	вплоть до	3	2
159	здесь не	7	2
160	точно так	3	2
161	в связи	3	2
162	уже не	5	2
163	не просто	16	2
164	там же	2	2
165	но эта	2	2
166	мы здесь	2	2
167	что не	4	2
168	здесь тоже	3	2
169	не так	3	2
170	в которой	2	2
171	друг друга	2	2
172	как это	3	2
173	время как	2	2
174	почти всегда	2	2
175	всех других	2	2
176	очень много	2	2
177	сказать что	7	2
178	из них	3	2
179	с этим	4	2
180	и на	3	2
181	во всем	2	2
182	и другое	3	2
183	только на	2	2
184	все эти	16	2
185	и это	2	2
186	конечно не	3	2
187	а если	3	2
188	в ряд	3	2
