N	2gram	Propp_Isto_3	Myshleni
1	и в	22	25
2	в том	9	23
3	том что	8	20
4	что в	15	17
5	так же	3	17
6	таким образом	10	17
7	с тем	2	16
8	как и	3	15
9	то что	7	15
10	в его	3	15
11	в этом	17	14
12	вместе с	9	14
13	может быть	11	13
14	в целом	3	13
15	так как	7	12
16	в качестве	2	12
17	что они	8	10
18	и не	12	10
19	и что	2	10
20	того что	5	10
21	было бы	3	10
22	что и	9	10
23	только в	4	10
24	связи с	6	9
25	как в	2	9
26	ни в	2	9
27	показывает что	5	8
28	тем что	4	8
29	как мы	8	8
30	все эти	4	7
31	как это	4	7
32	мы можем	6	7
33	не менее	5	6
34	с другой	7	6
35	не в	4	6
36	же как	2	6
37	и у	3	6
38	один из	5	6
39	мы видели	13	6
40	в животном	2	6
41	не может	4	6
42	в связи	3	6
43	и на	4	6
44	потому что	3	6
45	мы должны	7	6
46	что он	9	6
47	в силу	2	6
48	представляет собой	3	6
49	но не	7	6
50	не только	14	6
51	все же	5	6
52	точки зрения	2	6
53	так и	2	5
54	тем не	5	5
55	и как	3	5
56	но это	3	5
57	одной стороны	2	5
58	при этом	2	5
59	одним из	4	5
60	что она	5	5
61	с одной	2	5
62	если бы	6	5
63	мы уже	6	5
64	и к	3	5
65	о том	3	5
66	могут быть	5	5
67	в этой	5	5
68	независимо от	2	4
69	в частности	5	4
70	никогда не	3	4
71	в своем	2	4
72	из этих	3	4
73	прежде всего	3	4
74	к тому	3	4
75	мы знаем	2	4
76	не мог	2	4
77	всяком случае	2	4
78	время как	2	4
79	из них	7	4
80	но и	12	4
81	то и	6	4
82	до известного	2	4
83	друг друга	6	4
84	а в	6	4
85	сказать что	3	4
86	в то	2	4
87	мы имеем	19	4
88	с этим	8	4
89	и все	3	4
90	встречается в	2	4
91	нет никаких	2	4
92	то время	2	4
93	еще не	10	4
94	мы увидим	3	4
95	он не	5	4
96	той же	2	4
97	во всяком	2	4
98	и это	2	4
99	там где	7	4
100	ни один	2	4
101	в свою	4	3
102	на этом	4	3
103	в него	2	3
104	в котором	2	3
105	на том	3	3
106	другой стороны	7	3
107	по отношению	2	3
108	с ними	3	3
109	в которых	2	3
110	их в	3	3
111	между тем	2	3
112	его в	3	3
113	видели что	4	3
114	в жизни	2	3
115	состоит в	3	3
116	к этому	7	3
117	мы видим	8	3
118	с ней	6	3
119	связь с	6	3
120	дело с	2	3
121	этот вопрос	2	3
122	в виде	2	3
123	то же	6	2
124	все время	2	2
125	можно ли	3	2
126	в этих	11	2
127	и от	3	2
128	раньше чем	3	2
129	одного из	2	2
130	что там	2	2
131	в тех	2	2
132	для нас	4	2
133	так что	5	2
134	но все	2	2
135	связь и	2	2
136	он стоит	2	2
137	некоторое время	3	2
138	хотя и	2	2
139	в нем	9	2
140	в свете	5	2
141	где они	2	2
142	здесь мы	5	2
143	на себя	2	2
144	на его	3	2
145	и здесь	7	2
146	что по	2	2
147	но они	2	2
148	всех этих	2	2
149	к жизни	2	2
150	но по	3	2
151	вступают в	2	2
152	в них	6	2
153	представления о	2	2
154	в одном	2	2
155	все еще	6	2
156	говорит и	2	2
157	и эти	3	2
158	же в	2	2
159	одна из	2	2
160	все что	3	2
161	очень часто	3	2
162	есть и	5	2
163	но тем	2	2
164	и потому	2	2
165	а также	2	2
166	отношению к	2	2
167	находится в	4	2
168	связанное с	2	2
169	в течение	6	2
170	из того	2	2
171	уже не	7	2
172	и для	2	2
173	и его	4	2
174	или в	11	2
175	и то	2	2
176	связан с	2	2
177	вступает в	3	2
178	в чем	3	2
