N	2gram	Vygotskiy__7	KulturaY
1	потому что	16	25
2	и в	26	23
3	письменной речи	3	21
4	не только	24	20
5	в том	18	19
6	в этом	29	18
7	и не	18	16
8	было бы	6	15
9	так как	14	15
10	может быть	7	15
11	точки зрения	28	14
12	если бы	5	12
13	у нас	2	12
14	в самом	9	12
15	все эти	6	12
16	том что	17	11
17	того чтобы	19	11
18	в области	4	11
19	но в	4	11
20	что в	12	10
21	по себе	3	10
22	а не	6	10
23	вовсе не	2	9
24	вопрос о	6	9
25	в сущности	9	9
26	то что	24	9
27	самом деле	6	9
28	для того	18	9
29	можно было	2	9
30	не может	11	9
31	с другой	4	8
32	прежде всего	7	8
33	не в	4	8
34	в качестве	5	8
35	только потому	3	8
36	и что	6	8
37	с точки	21	8
38	что это	6	7
39	не менее	4	7
40	в нашем	4	7
41	в силу	5	7
42	все же	6	7
43	но и	11	7
44	с помощью	13	7
45	и с	5	7
46	слова в	5	6
47	это не	3	6
48	в этой	3	6
49	но не	3	6
50	что не	2	6
51	в речи	5	6
52	тем не	3	6
53	речи в	27	6
54	вопроса о	2	6
55	то же	8	6
56	ту же	2	6
57	что мы	9	6
58	я не	3	5
59	не могут	4	5
60	что все	2	5
61	что он	8	5
62	подобного рода	2	5
63	об этом	3	5
64	еще не	4	5
65	несмотря на	2	5
66	в его	4	5
67	этого слова	3	5
68	один из	2	5
69	и тем	6	5
70	слова и	10	5
71	речь в	4	5
72	вместе с	12	5
73	что же	2	5
74	приводит к	4	5
75	все это	3	5
76	таким образом	23	5
77	лишь в	2	5
78	целый ряд	4	5
79	как это	5	5
80	и то	7	5
81	речи и	30	5
82	во всяком	2	5
83	и здесь	2	5
84	только в	8	5
85	также и	2	5
86	можно ли	2	4
87	перед нами	2	4
88	но также	3	4
89	к этому	2	4
90	на то	4	4
91	если мы	5	4
92	можно сказать	5	4
93	к тому	7	4
94	что на	2	4
95	но только	3	4
96	мы знаем	2	4
97	для нас	2	4
98	ни в	2	4
99	должно быть	2	4
100	или в	2	4
101	как бы	6	4
102	в нем	2	4
103	так же	14	4
104	и о	3	4
105	не имеет	2	4
106	в данном	5	4
107	сказать что	8	4
108	могут быть	2	4
109	в то	3	4
110	в конце	4	4
111	ничего не	2	4
112	так и	3	4
113	чем в	4	3
114	уже в	2	3
115	казалось бы	2	3
116	для этого	3	3
117	что слово	2	3
118	точно так	2	3
119	гораздо более	4	3
120	речи не	5	3
121	что оно	4	3
122	о которых	2	3
123	этой речи	7	3
124	это и	4	3
125	но это	3	3
126	лучшем случае	2	3
127	до конца	5	3
128	совершенно не	2	3
129	связи с	4	3
130	но для	2	3
131	никак не	5	3
132	в ней	3	3
133	он не	3	3
134	что и	3	3
135	в процессе	5	3
136	речи а	5	3
137	всего в	2	3
138	что она	8	3
139	как в	4	3
140	отличается от	3	3
141	как раз	3	3
142	с этим	2	3
143	то и	4	3
144	этом отношении	3	3
145	именно в	6	3
146	как мы	14	3
147	того что	14	3
148	из которых	2	3
149	и по	3	3
150	от слова	6	3
151	а в	2	3
152	и его	12	3
153	в лучшем	2	3
154	слова как	5	3
155	тем что	9	3
156	выражение в	6	3
157	последнее время	3	3
158	от речи	8	3
159	есть в	3	3
160	к этой	2	3
161	в виду	5	3
162	в отношении	2	2
163	же как	8	2
164	с тем	5	2
165	речи но	11	2
166	и есть	2	2
167	никогда не	4	2
168	смысле этого	3	2
169	состоит в	3	2
170	что между	2	2
171	мысль и	3	2
172	что у	4	2
173	с этой	5	2
174	и от	4	2
175	и до	2	2
176	и речь	3	2
177	одного из	2	2
178	представить себе	3	2
179	в одну	2	2
180	речи мы	4	2
181	его к	2	2
182	что они	10	2
183	мы могли	6	2
184	конечном счете	2	2
185	этом случае	14	2
186	в самой	3	2
187	ли не	2	2
188	и потому	3	2
189	только о	2	2
190	с одной	5	2
191	что если	2	2
192	свою очередь	2	2
193	очевидно что	3	2
194	бы сказать	2	2
195	речи на	2	2
196	нельзя было	2	2
197	в свою	2	2
198	она не	5	2
199	мы в	3	2
200	к слову	14	2
201	в конечном	2	2
202	к нему	3	2
203	мы видели	3	2
204	по сравнению	9	2
205	в своей	3	2
206	в современной	2	2
207	данном случае	5	2
208	в их	2	2
209	и следовательно	5	2
210	за счет	2	2
211	в отличие	2	2
212	которое было	2	2
213	мы говорим	2	2
214	того как	2	2
215	и для	5	2
216	которых мы	2	2
217	это положение	3	2
218	из речи	3	2
219	на самом	3	2
220	как и	15	2
221	образом в	2	2
222	этой точки	4	2
223	в той	4	2
224	этого термина	2	2
225	можно говорить	2	2
226	тем самым	8	2
227	должны быть	4	2
228	тем же	5	2
229	который мы	2	2
230	той же	8	2
231	что для	2	2
232	почти всегда	2	2
233	в которых	2	2
234	в живом	3	2
235	нуждается в	3	2
236	в своих	2	2
237	мы должны	6	2
238	речи с	7	2
239	могли бы	5	2
240	заключается в	6	2
241	что эта	6	2
242	ответ на	2	2
243	большинстве случаев	2	2
244	отличие от	2	2
245	отношения к	2	2
246	слов и	2	2
