N	2gram	Losev_Dial_1	Problema
1	и в	18	44
2	вовсе не	7	37
3	и не	30	35
4	не есть	40	35
5	может быть	17	28
6	потому что	14	25
7	по себе	25	25
8	не просто	7	23
9	то что	13	23
10	в том	9	21
11	только в	3	19
12	а не	14	18
13	в этом	12	17
14	также и	7	16
15	сказать что	10	16
16	даже и	3	16
17	если мы	2	16
18	в аллегории	7	15
19	и даже	13	14
20	не только	13	14
21	и то	9	14
22	не в	6	13
23	и т	21	13
24	т д	19	13
25	в символе	4	13
26	то же	10	13
27	так что	15	12
28	той или	7	12
29	но в	6	12
30	том что	9	12
31	не является	3	11
32	есть символ	3	11
33	не менее	2	10
34	то это	4	10
35	но и	7	10
36	в виду	5	10
37	отнюдь не	9	10
38	как и	2	10
39	так и	9	10
40	это не	9	9
41	и от	2	9
42	в нем	16	9
43	не имеет	15	9
44	и с	5	9
45	как бы	11	9
46	так как	11	9
47	что он	11	9
48	в то	6	9
49	никак не	6	9
50	в его	3	9
51	что и	3	9
52	в данном	3	9
53	во всяком	4	9
54	и это	2	9
55	сама по	8	8
56	что в	13	8
57	только и	4	8
58	или иной	3	8
59	ни в	15	8
60	есть нечто	10	8
61	того что	2	8
62	но это	8	8
63	было бы	12	8
64	он не	3	8
65	что же	3	8
66	как раз	4	8
67	как мы	4	8
68	в себе	11	8
69	и вообще	4	8
70	с другой	6	7
71	вещи и	2	7
72	не может	12	7
73	уже не	2	7
74	еще и	3	7
75	все эти	2	7
76	мы находим	7	7
77	и что	12	7
78	мы должны	5	7
79	с ним	6	7
80	это и	4	7
81	указывает на	3	7
82	и потому	3	7
83	на самом	3	7
84	ничего общего	4	7
85	значит что	14	7
86	никогда не	9	6
87	для этого	2	6
88	можно сказать	6	6
89	но если	5	6
90	всяком случае	2	6
91	другими словами	2	6
92	жизни и	3	6
93	но только	3	6
94	у пушкина	4	6
95	ясно что	8	6
96	о том	4	6
97	все же	5	6
98	мы можем	4	6
99	сам по	6	6
100	в виде	2	6
101	состоит из	3	5
102	не было	6	5
103	быть очень	3	5
104	в конце	4	5
105	а только	3	5
106	крайней мере	4	5
107	да и	6	5
108	нас не	2	5
109	что они	3	5
110	как о	2	5
111	и есть	16	5
112	хотя и	4	5
113	в ней	3	5
114	с той	2	5
115	другой стороны	4	5
116	все это	11	5
117	то и	2	5
118	в своем	5	5
119	а в	5	5
120	точки зрения	17	5
121	что здесь	2	5
122	по крайней	4	5
123	есть не	3	5
124	еще не	2	5
125	и о	3	5
126	тех или	3	5
127	с ней	2	5
128	гораздо более	3	5
129	в своей	2	5
130	как в	2	5
131	так же	4	5
132	собственно говоря	4	5
133	только на	3	5
134	тоже не	2	5
135	он сам	5	4
136	тому что	3	4
137	это значит	11	4
138	и притом	4	4
139	время как	2	4
140	совершенно не	8	4
141	ни с	6	4
142	отличается от	2	4
143	д и	2	4
144	есть только	5	4
145	или другой	4	4
146	же и	2	4
147	и является	2	4
148	но как	2	4
149	что даже	2	4
150	об его	2	4
151	образа и	2	4
152	раз и	2	4
153	о чем-то	3	4
154	только с	3	4
155	в чем	6	4
156	можно было	5	4
157	в каком	8	4
158	или по	2	4
159	ни от	2	4
160	мы говорим	4	4
161	как только	2	3
162	содержит в	3	3
163	или иная	3	3
164	же как	2	3
165	что это	11	3
166	имеет ничего	3	3
167	точно так	2	3
168	прежде всего	10	3
169	на то	5	3
170	к тому	4	3
171	находим в	2	3
172	идеи и	5	3
173	ни было	2	3
174	себе а	2	3
175	и как	7	3
176	но все	3	3
177	это есть	9	3
178	для него	2	3
179	случае не	3	3
180	в самом	3	3
181	в первую	2	3
182	на себе	3	3
183	отношения к	3	3
184	но эта	3	3
185	и символом	2	3
186	и больше	2	3
187	что для	3	3
188	с этой	2	3
189	в которых	2	3
190	может иметь	3	3
191	ни на	6	3
192	но вот	3	3
193	конце концов	3	3
194	и ни	6	3
195	очень много	3	3
196	ни к	2	3
197	в мифе	12	3
198	если бы	12	3
199	само по	5	3
200	что тут	2	3
201	отвлеченная идея	3	3
202	та или	3	3
203	имеет никакого	3	3
204	не мешает	4	3
205	говорят о	2	3
206	об этом	4	3
207	о которых	2	3
208	говорить о	5	3
209	то в	7	3
210	тем более	2	3
211	но не	4	3
212	в качестве	2	3
213	здесь в	2	3
214	одно и	4	3
215	она не	6	3
216	есть ни	6	3
217	ни о	5	3
218	общего с	5	3
219	не значит	3	3
220	но уже	2	3
221	быть и	4	3
222	иной раз	2	3
223	и все	3	3
224	все равно	3	3
225	из того	2	3
226	самом деле	3	3
227	идея и	7	3
228	и тогда	2	3
229	что такое	10	3
230	хотя бы	6	3
231	то или	3	3
232	с другими	2	3
233	образ и	4	3
234	это за	2	3
235	идет речь	2	3
236	том или	2	3
237	ничего не	17	3
