N	2gram	Voloshinov_2	Istorich
1	и в	19	22
2	в этом	15	17
3	что в	2	15
4	не только	13	14
5	мы видели	4	13
6	но и	10	12
7	и не	19	12
8	и пр	25	11
9	может быть	28	11
10	в этих	3	11
11	или в	2	11
12	еще не	3	10
13	таким образом	14	10
14	но в	7	10
15	что он	4	9
16	в нем	11	9
17	что и	3	9
18	вместе с	2	9
19	в том	7	9
20	что они	2	8
21	с этим	3	8
22	том что	10	8
23	как мы	15	8
24	с другой	3	7
25	к этому	5	7
26	но не	2	7
27	то что	4	7
28	и здесь	5	7
29	так как	3	7
30	там где	2	7
31	связи с	13	6
32	это не	4	6
33	мы уже	6	6
34	связь с	4	6
35	а в	3	6
36	то же	16	6
37	а не	9	6
38	друг друга	2	6
39	мы можем	6	6
40	ничего не	4	6
41	если бы	11	6
42	до сих	3	5
43	все же	5	5
44	он не	3	5
45	здесь мы	3	5
46	того что	4	5
47	сих пор	3	5
48	к нему	5	5
49	могут быть	3	5
50	в этой	3	5
51	у нас	3	4
52	не в	10	4
53	в пределах	10	4
54	только в	8	4
55	в свою	6	4
56	они не	2	4
57	одним из	2	4
58	связано с	3	4
59	его и	3	4
60	мы здесь	2	4
61	и его	16	4
62	и на	5	4
63	в данном	5	4
64	не может	18	4
65	тем что	2	4
66	все эти	3	4
67	и с	2	4
68	связана с	2	3
69	в одной	2	3
70	и от	3	3
71	и все	6	3
72	прежде всего	7	3
73	стороны и	2	3
74	к тому	6	3
75	как и	9	3
76	и как	6	3
77	у него	2	3
78	было бы	4	3
79	мы увидим	2	3
80	но по	2	3
81	в его	5	3
82	никогда не	7	3
83	вступить в	3	3
84	быть и	6	3
85	в связи	7	3
86	и у	2	3
87	так же	5	3
88	с ними	4	3
89	иное как	2	3
90	сказать что	4	3
91	вступает в	2	3
92	он и	2	3
93	и ее	4	3
94	далеко не	2	3
95	о том	3	3
96	его в	7	3
97	не было	3	2
98	все время	2	2
99	независимо от	2	2
100	уже знаем	2	2
101	в жизни	2	2
102	на все	2	2
103	вовсе не	11	2
104	вопрос о	2	2
105	в тех	2	2
106	во всяком	3	2
107	мы знаем	2	2
108	ни в	6	2
109	тому же	2	2
110	от него	2	2
111	и более	7	2
112	но они	2	2
113	одна из	7	2
114	с одной	3	2
115	при этом	9	2
116	в качестве	3	2
117	ли это	2	2
118	одной стороны	3	2
119	совершенно не	5	2
120	и о	2	2
121	они могут	2	2
122	да и	3	2
123	в ней	3	2
124	и потому	2	2
125	относится к	3	2
126	и он	2	2
127	всяком случае	2	2
128	в котором	3	2
129	не имеет	3	2
130	не с	2	2
131	отношению к	8	2
132	и это	3	2
133	жизни и	2	2
134	так и	10	2
135	не имеют	3	2
136	только на	4	2
137	по отношению	8	2
138	в своем	2	2
139	в особенности	2	2
140	той же	3	2
141	еще более	2	2
142	на самом	7	2
143	что не	2	2
144	и даже	2	2
145	и для	7	2
146	и то	3	2
147	в русском	4	2
148	нам важно	2	2
149	то мы	2	2
150	между тем	6	2
151	в виде	2	2
152	точки зрения	17	2
153	в другом	3	2
154	в то	8	2
155	большинстве случаев	5	2
