N	2gram	Bakhtin_Pr_1	Problemy
1	и в	29	53
2	и на	7	18
3	у достоевского	16	17
4	прежде всего	7	15
5	и не	31	15
6	и др	5	14
7	в том	8	14
8	как бы	19	14
9	может быть	24	12
10	а не	22	11
11	как и	12	11
12	в сущности	5	10
13	творчества достоевского	8	10
14	в нем	19	10
15	и его	14	10
16	сказать что	3	10
17	жизни и	2	9
18	то что	15	9
19	все эти	9	9
20	в духе	3	8
21	в его	24	8
22	все это	6	8
23	в этом	22	8
24	нового времени	3	8
25	в творчестве	5	8
26	в жизни	2	8
27	одна из	3	7
28	если б	2	7
29	но и	14	7
30	как в	6	7
31	и у	3	7
32	в ней	2	7
33	так как	6	7
34	это не	9	6
35	себе самому	3	6
36	отношение к	2	6
37	один из	2	6
38	так и	7	6
39	в форме	7	6
40	достоевского и	7	6
41	таким образом	12	6
42	то же	14	6
43	в себя	3	6
44	его творчества	3	6
45	более того	5	6
46	к себе	2	6
47	и ее	2	6
48	ничего не	5	6
49	и с	4	6
50	перед нами	5	5
51	в литературе	4	5
52	и к	2	5
53	в себе	7	5
54	в мире	6	5
55	по существу	3	5
56	том что	7	5
57	в то	10	5
58	но не	9	5
59	во все	2	5
60	и потому	6	5
61	же время	9	5
62	еще не	5	5
63	было бы	5	5
64	например в	3	5
65	из подполья	10	5
66	мы уже	2	5
67	и до	3	5
68	сих пор	2	5
69	до сих	2	5
70	как мы	4	5
71	той же	5	5
72	потому что	8	5
73	в основе	4	5
74	творчестве достоевского	5	5
75	но в	7	5
76	так сказать	4	5
77	я не	3	4
78	он сам	3	4
79	самим собою	2	4
80	но они	2	4
81	и во	2	4
82	в условиях	2	4
83	что он	8	4
84	и идеи	2	4
85	здесь конечно	2	4
86	в большинстве	2	4
87	ивана карамазова	4	4
88	и для	4	4
89	не только	15	4
90	в каждом	8	4
91	во всей	2	4
92	и одновременно	3	4
93	большинстве случаев	2	4
94	достоевского мы	3	4
95	конечно и	2	4
96	могут быть	6	4
97	достоевский был	3	4
98	точки зрения	19	4
99	не знает	3	4
100	только в	10	4
101	мы должны	3	4
102	самого начала	2	4
103	не было	4	4
104	конечно не	2	4
105	и от	2	3
106	и это	5	3
107	с другими	7	3
108	человека в	4	3
109	вовсе не	7	3
110	кроме того	3	3
111	но это	4	3
112	достоевского с	3	3
113	в истории	2	3
114	при этом	2	3
115	до достоевского	2	3
116	на его	2	3
117	одним из	6	3
118	достоевского в	12	3
119	что и	4	3
120	в своей	8	3
121	себя самого	2	3
122	он не	5	3
123	произведения достоевского	3	3
124	все то	4	3
125	сочетается с	5	3
126	для достоевского	5	3
127	они не	4	3
128	в конце	6	3
129	произведениях достоевского	5	3
130	уже в	3	2
131	произведений достоевского	6	2
132	с его	9	2
133	что в	8	2
134	никогда не	3	2
135	себя и	2	2
136	в них	3	2
137	и тон	2	2
138	с другой	3	2
139	в одной	6	2
140	о себе	12	2
141	творчество достоевского	5	2
142	для понимания	2	2
143	его в	6	2
144	в смысле	2	2
145	его творчество	2	2
146	по отношению	8	2
147	мы видим	2	2
148	зависимости от	5	2
149	есть и	2	2
150	тот же	2	2
151	несмотря на	6	2
152	он умел	4	2
153	именно в	5	2
154	не о	2	2
155	в зависимости	5	2
156	между ними	2	2
157	его творчестве	2	2
158	и уже	2	2
159	не может	12	2
160	в самом	10	2
161	слово в	2	2
162	в их	3	2
163	в той	2	2
164	здесь мы	2	2
165	мы остановимся	2	2
166	и наконец	4	2
167	и даже	2	2
168	менее всего	6	2
169	с точки	13	2
170	не в	7	2
171	идеи в	9	2
172	хотя бы	2	2
173	наконец в	2	2
174	для других	2	2
175	с их	5	2
176	в своих	3	2
177	их в	4	2
178	между тем	5	2
179	тем что	4	2
180	правда в	2	2
181	он в	3	2
182	с этим	2	2
183	но он	2	2
184	в сознании	2	2
185	как будто	3	2
186	а в	7	2
187	в один	2	2
188	далеко не	3	2
189	идея здесь	2	2
190	мира и	7	2
191	в которой	2	2
192	в чисто	2	2
193	с ним	5	2
194	человек и	2	2
195	нет ни	2	2
196	все его	3	2
