N	2gram	Bakhtin_Pr_3	Myslijsy
1	потому что	12	33
2	то что	11	29
3	может быть	19	26
4	таким образом	5	24
5	в том	3	23
6	и в	34	23
7	в этом	16	23
8	в слове	5	22
9	и не	29	18
10	что в	7	17
11	при этом	4	15
12	только в	6	15
13	как и	18	14
14	в себе	6	14
15	то же	14	14
16	того что	5	14
17	так как	4	14
18	если бы	4	13
19	том что	3	12
20	не было	2	12
21	а не	9	12
22	по себе	3	11
23	что я	15	11
24	но и	12	11
25	не в	9	11
26	не может	19	11
27	и потому	2	10
28	по отношению	5	10
29	не только	10	10
30	тем что	4	10
31	между тем	3	9
32	в своем	2	8
33	было бы	2	8
34	отношению к	6	8
35	сказать что	2	8
36	о том	2	8
37	но в	16	8
38	когда я	5	7
39	с тем	5	7
40	что это	5	7
41	это не	5	7
42	в нем	19	7
43	что и	5	7
44	и что	5	7
45	вовсе не	11	7
46	и т	8	7
47	как в	4	7
48	с этим	2	7
49	что такое	2	7
50	этого слова	7	7
51	и к	12	6
52	вместе с	4	6
53	что не	7	6
54	слово с	6	6
55	в которой	2	6
56	так и	6	6
57	уже в	3	5
58	по крайней	3	5
59	так что	5	5
60	есть только	3	5
61	для него	13	5
62	хотя и	3	5
63	в его	22	5
64	как бы	27	5
65	к нему	14	5
66	крайней мере	3	5
67	этом случае	2	5
68	бы и	4	5
69	что же	8	5
70	все это	16	5
71	не менее	3	5
72	находится в	2	5
73	должно быть	3	5
74	а в	5	5
75	с ним	8	5
76	во всяком	5	5
77	говорить о	3	5
78	и то	3	5
79	слова и	10	5
80	так сказать	2	5
81	не то	2	5
82	на вопрос	4	4
83	и все	19	4
84	что все	4	4
85	что он	23	4
86	тем не	2	4
87	в одном	5	4
88	если б	2	4
89	в котором	3	4
90	да и	4	4
91	только на	4	4
92	слово в	2	4
93	в той	2	4
94	хотя бы	5	4
95	так же	8	4
96	с другими	4	4
97	слов в	3	4
98	точки зрения	8	4
99	т п	6	4
100	в то	12	4
101	его в	4	4
102	а между	3	4
103	и с	15	4
104	это слово	5	4
105	слова в	7	3
106	ни был	4	3
107	никогда не	8	3
108	в них	2	3
109	мысль что	2	3
110	но это	4	3
111	к одному	3	3
112	со словом	3	3
113	же время	12	3
114	еще не	4	3
115	было в	2	3
116	и если	2	3
117	мы уже	6	3
118	к тому	5	3
119	например в	2	3
120	к слову	2	3
121	на его	4	3
122	в самом	8	3
123	в виду	3	3
124	всяком случае	5	3
125	в каждом	3	3
126	только что	3	3
127	по которому	2	3
128	так в	2	3
129	и только	2	3
130	бы не	2	3
131	т д	2	3
132	той же	2	3
133	все эти	4	3
134	все равно	4	3
135	что у	6	3
136	те же	2	3
137	на самом	11	3
138	уже не	2	3
139	слова не	2	3
140	лишь в	5	3
141	самом деле	13	3
142	еще до	2	3
143	с ними	6	3
144	слова с	3	3
145	и на	6	3
146	в которых	2	3
147	то в	2	3
148	их в	3	3
149	и так	5	3
150	даже и	4	3
151	с точки	4	3
152	там где	7	3
153	на нее	2	3
154	тому как	2	2
155	признать что	2	2
156	во время	2	2
157	я не	7	2
158	самого начала	8	2
159	а что	3	2
160	в другой	2	2
161	и как	3	2
162	мысли о	2	2
163	а может	2	2
164	и без	2	2
165	тому что	2	2
166	столь же	2	2
167	но так	3	2
168	с другой	4	2
169	не как	3	2
170	а как	2	2
171	вопрос о	2	2
172	отношение к	6	2
173	в ее	3	2
174	было и	2	2
175	мы и	2	2
176	от него	6	2
177	что даже	2	2
178	по своему	3	2
179	в большинстве	2	2
180	и слова	2	2
181	тот же	2	2
182	в сущности	11	2
183	за ним	2	2
184	не могу	3	2
185	с которым	7	2
186	к другим	2	2
187	в ней	3	2
188	он не	15	2
189	можно лишь	2	2
190	человека из	13	2
191	даже в	5	2
192	один из	2	2
193	не с	2	2
194	и мысли	2	2
195	и это	4	2
196	в мире	4	2
197	конечно не	2	2
198	и прежде	4	2
199	как она	2	2
200	стремится к	6	2
201	и для	8	2
202	еще более	2	2
203	что его	3	2
204	как мы	7	2
205	и у	5	2
206	и даже	7	2
207	что значит	2	2
208	друг друга	2	2
209	и его	16	2
210	в виде	4	2
211	к ней	2	2
212	подобно тому	2	2
213	собою и	4	2
214	на который	2	2
215	он все	3	2
216	и вообще	2	2
217	бы в	3	2
218	я в	4	2
219	мы должны	5	2
220	его к	3	2
221	большинстве случаев	3	2
222	быть и	2	2
223	бы они	2	2
224	если и	2	2
225	это было	3	2
