N	2gram	Losev_Prob_5	Dialekti
1	и не	12	30
2	может быть	7	20
3	и в	30	19
4	не только	18	19
5	по себе	2	18
6	а не	5	16
7	в себе	4	15
8	то что	18	14
9	и даже	14	14
10	в том	12	14
11	как бы	6	14
12	так как	6	14
13	потому что	13	14
14	вовсе не	8	13
15	но и	13	12
16	то же	2	12
17	не просто	5	12
18	точки зрения	10	12
19	и все	9	12
20	ни в	4	10
21	как и	7	10
22	и как	6	10
23	в нем	6	10
24	так и	7	10
25	том что	17	10
26	это не	2	10
27	сказать что	9	10
28	никогда не	7	9
29	по крайней	4	9
30	крайней мере	4	9
31	не может	5	9
32	прежде всего	6	8
33	с точки	8	8
34	не в	7	8
35	в этом	17	8
36	в своей	22	8
37	и к	4	7
38	что в	5	7
39	только тогда	3	7
40	и притом	5	7
41	время как	3	7
42	и то	5	7
43	как будто	3	7
44	так что	11	7
45	я не	2	6
46	что он	7	6
47	что не	2	6
48	да и	2	6
49	что они	3	6
50	отнюдь не	4	6
51	в то	4	6
52	но не	7	6
53	конечно не	2	6
54	того что	3	6
55	жизни и	2	6
56	и вообще	9	6
57	тогда когда	4	6
58	с другой	6	5
59	в силу	5	5
60	можно сказать	6	5
61	в самом	5	5
62	что и	6	5
63	а именно	12	5
64	как раз	5	5
65	иной раз	2	5
66	и что	6	5
67	в смысле	4	5
68	и его	6	5
69	жизнь и	3	5
70	только в	9	5
71	о том	12	5
72	не то	2	5
73	и с	5	5
74	в виду	3	5
75	уже в	2	4
76	нисколько не	5	4
77	нет никакой	3	4
78	а потом	3	4
79	в своем	11	4
80	ясно что	4	4
81	в одном	3	4
82	не могут	2	4
83	в ее	3	4
84	все же	9	4
85	при этом	4	4
86	то время	3	4
87	еще не	3	4
88	к нему	3	4
89	он не	3	4
90	хотя бы	2	4
91	связи с	7	4
92	без всякого	2	4
93	другой стороны	6	4
94	в связи	7	4
95	и только	2	4
96	тут же	6	4
97	не больше	2	4
98	таким образом	13	4
99	самом деле	2	4
100	есть только	3	4
101	а в	6	4
102	в таком	2	4
103	в одной	2	4
104	но он	5	4
105	в другом	3	4
106	по своей	2	4
107	с ним	3	4
108	это конечно	2	4
109	не менее	5	3
110	и более	2	3
111	иное как	3	3
112	все время	3	3
113	в это	2	3
114	была бы	2	3
115	это время	2	3
116	не что	3	3
117	об этом	4	3
118	как мы	2	3
119	но только	3	3
120	что иное	3	3
121	уже не	6	3
122	в этой	10	3
123	кроме того	2	3
124	было бы	4	3
125	в целях	2	3
126	и тут	2	3
127	из них	2	3
128	и их	5	3
129	и тогда	2	3
130	мы имеем	2	3
131	мы находим	7	3
132	что этот	5	3
133	в данном	2	3
134	от этого	3	3
135	они не	2	3
136	о котором	3	3
137	будто бы	5	3
138	его в	6	3
139	таком случае	2	3
140	в чем	2	3
141	ничего не	2	3
142	же не	4	3
143	в противоположность	3	2
144	быть только	3	2
145	уже и	2	2
146	это уже	2	2
147	в частности	4	2
148	мере в	2	2
149	что у	5	2
150	в какой	2	2
151	в конце	8	2
152	человека и	4	2
153	именно в	3	2
154	к тому	2	2
155	тем не	5	2
156	же в	3	2
157	но все	4	2
158	не будет	2	2
159	с тем	5	2
160	и нет	2	2
161	до сих	2	2
162	на его	2	2
163	несмотря на	6	2
164	в ней	3	2
165	всяком случае	2	2
166	и делает	2	2
167	нет никакого	3	2
168	сих пор	2	2
169	раз в	2	2
170	все в	3	2
171	на него	2	2
172	ее в	2	2
173	данном случае	2	2
174	от своих	3	2
175	в античном	5	2
176	так же	5	2
177	того как	5	2
178	с одной	3	2
179	как в	2	2
180	только и	3	2
181	и они	2	2
182	жизнь в	3	2
183	тех или	2	2
184	человеческой жизни	2	2
185	в науке	2	2
186	тем же	3	2
187	его не	2	2
188	или в	4	2
189	также и	12	2
190	в результате	7	2
191	между тем	2	2
192	тем что	2	2
193	в виде	10	2
194	миф о	5	2
195	что здесь	2	2
196	во всяком	2	2
197	все эти	2	2
198	есть в	2	2
199	в которой	5	2
200	в области	2	2
201	человека но	2	2
202	но в	9	2
203	вместе с	7	2
