N	2gram	Bakhtin_Fr_4	Analitik
1	в этом	11	18
2	в частности	3	16
3	и в	29	16
4	не только	10	16
5	так и	11	15
6	как и	12	14
7	в том	7	12
8	своего рода	6	12
9	но и	9	12
10	и не	16	12
11	том что	3	12
12	в качестве	3	11
13	как бы	8	10
14	при этом	3	10
15	в эпизоде	2	10
16	и даже	3	9
17	в этой	13	9
18	то есть	21	9
19	и т.п	12	8
20	не случайно	3	8
21	к тому	2	7
22	в себе	3	7
23	то что	4	7
24	в игре	2	7
25	особенно в	3	7
26	о том	2	7
27	а также	2	7
28	с другой	4	6
29	и на	11	6
30	может быть	2	6
31	но в	12	6
32	и к	2	5
33	с одной	2	5
34	в своем	3	4
35	в конце	9	4
36	у него	5	4
37	о его	2	4
38	уже не	2	4
39	но не	2	4
40	того же	5	4
41	одной стороны	2	4
42	в сущности	6	4
43	в один	2	4
44	по преимуществу	3	4
45	во второй	2	4
46	как в	2	4
47	все это	4	4
48	как раз	2	4
49	не может	2	4
50	на этом	2	4
51	и его	8	4
52	то же	10	4
53	хотя и	2	4
54	точки зрения	4	4
55	только в	2	4
56	в себя	2	4
57	место в	2	3
58	никогда не	2	3
59	в нашем	4	3
60	не столько	2	3
61	прежде всего	8	3
62	одной из	2	3
63	не мог	2	3
64	есть в	2	3
65	и сам	3	3
66	на его	2	3
67	и за	3	3
68	или в	2	3
69	из них	6	3
70	со стороны	2	3
71	в словах	2	3
72	в их	2	3
73	и одновременно	4	3
74	именно в	2	3
75	как мы	10	3
76	тому как	3	3
77	с ними	3	3
78	и то	2	3
79	в результате	4	3
80	тем что	4	3
81	подобно тому	3	3
82	как будто	2	3
83	в эту	3	3
84	и все	13	3
85	а как	2	2
86	того что	3	2
87	уже и	2	2
88	перед лицом	2	2
89	к этому	2	2
90	вовсе не	9	2
91	он был	2	2
92	а затем	3	2
93	соответствии с	2	2
94	превращается в	3	2
95	же время	8	2
96	ведь это	3	2
97	в споре	2	2
98	еще не	4	2
99	о чем	2	2
100	в своей	5	2
101	ни с	2	2
102	в котором	2	2
103	и второй	2	2
104	один из	4	2
105	с ее	3	2
106	на этой	2	2
107	себя в	2	2
108	и их	3	2
109	этой системе	3	2
110	другой стороны	3	2
111	таким образом	20	2
112	здесь в	6	2
113	той же	3	2
114	на котором	2	2
115	и для	2	2
116	с точки	2	2
117	так же	7	2
118	роль в	3	2
119	этой сцены	2	2
120	однако ж	3	2
121	и до	5	2
122	он не	3	2
123	он и	5	2
124	этого рода	2	2
125	в то	10	2
126	в его	8	2
127	его в	9	2
128	в этих	2	2
129	сказать что	5	2
130	с ним	2	2
131	о своей	2	2
132	же не	2	2
