N	2gram	Bakhtin_Pr_2	slovoVRo
1	и в	45	41
2	в нем	20	30
3	то есть	50	26
4	в романе	3	21
5	могут быть	4	19
6	во всех	4	17
7	но и	15	16
8	и не	42	16
9	точки зрения	19	16
10	не только	16	16
11	а не	10	15
12	то же	5	14
13	в пределах	4	14
14	может быть	18	14
15	и др	4	14
16	не может	24	14
17	и его	8	14
18	и на	7	14
19	в то	5	14
20	в сущности	7	13
21	в его	22	13
22	же время	3	12
23	до конца	7	12
24	как бы	15	12
25	в этом	20	12
26	авторской речи	2	11
27	так и	3	11
28	в большинстве	2	10
29	слово в	3	10
30	в той	3	10
31	или иной	3	9
32	той или	3	9
33	таким образом	11	9
34	все эти	4	9
35	себя в	2	9
36	иной степени	2	9
37	слова в	4	8
38	прежде всего	11	8
39	на его	5	8
40	точка зрения	7	8
41	в особенности	2	8
42	но в	6	8
43	как в	4	8
44	как мы	8	8
45	с точки	9	8
46	или в	2	8
47	все они	4	7
48	не в	8	7
49	они могут	3	7
50	чужих слов	2	7
51	и следовательно	7	7
52	отношение к	8	7
53	зрения на	5	7
54	с ним	8	7
55	вовсе не	7	7
56	в своей	6	7
57	все же	4	7
58	это не	3	6
59	при этом	2	6
60	и даже	3	6
61	а в	3	6
62	большинстве случаев	2	6
63	в них	4	6
64	по своим	2	6
65	только в	9	6
66	и мир	5	5
67	почти вовсе	3	5
68	в самом	13	5
69	все это	5	5
70	в основе	2	5
71	романа и	4	5
72	точек зрения	3	5
73	как его	2	5
74	и к	2	5
75	не на	4	5
76	к нему	11	5
77	с другими	7	5
78	далеко не	4	5
79	так сказать	7	5
80	перед нами	4	4
81	и от	3	4
82	в каждом	4	4
83	меньшей степени	2	4
84	одним из	3	4
85	в ней	7	4
86	один из	2	4
87	с ее	3	4
88	в их	4	4
89	за пределы	5	4
90	лишь в	2	4
91	рядом с	3	4
92	и с	7	4
93	в которой	2	4
94	с его	8	4
95	не как	6	4
96	лежит в	2	4
97	как и	14	4
98	мы сказали	3	4
99	в смысле	2	4
100	здесь в	2	4
101	еще не	9	4
102	и потому	6	4
103	о нем	6	4
104	на почве	4	4
105	автор не	4	4
106	в процессе	2	4
107	входит в	9	4
108	и для	2	4
109	на мир	2	4
110	автора и	2	4
111	там где	6	4
112	ничего не	3	4
113	все его	3	4
114	все время	3	3
115	никогда не	17	3
116	точку зрения	5	3
117	хотя бы	5	3
118	переходит в	2	3
119	от автора	4	3
120	в том	8	3
121	и сам	3	3
122	для него	9	3
123	европейского романа	3	3
124	в зависимости	3	3
125	из них	9	3
126	этого диалога	2	3
127	его и	3	3
128	в своем	5	3
129	художественной прозы	4	3
130	именно в	3	3
131	и других	3	3
132	того что	3	3
133	друг друга	7	3
134	с ними	4	3
135	в результате	3	3
136	образом в	2	3
137	и здесь	2	3
138	не было	2	3
139	в истории	2	3
140	от его	2	3
141	его но	3	3
142	о том	3	3
143	его в	3	3
144	так как	5	3
145	которая не	2	3
146	поэтому и	3	3
147	у него	6	3
148	точками зрения	2	3
149	романа в	5	3
150	в себе	5	3
151	зависимости от	3	3
152	эта форма	2	3
153	она не	5	3
154	было бы	4	3
155	одной из	2	3
156	конечно не	6	3
157	он не	9	3
158	в свое	2	3
159	лишь на	2	3
160	в чужих	2	3
161	бы и	3	3
162	более того	5	3
163	и ее	7	3
164	выражение в	3	3
165	которые в	2	3
166	же как	4	2
167	этого жанра	3	2
168	и одновременно	2	2
169	характерно что	2	2
170	что все	3	2
171	для понимания	2	2
172	можно сказать	2	2
173	так что	2	2
174	мы и	3	2
175	что они	3	2
176	в монологическом	8	2
177	друг с	2	2
178	например в	2	2
179	сливается с	4	2
180	и той	3	2
181	хотя и	2	2
182	в контексте	2	2
183	между ними	4	2
184	и по	2	2
185	романа но	2	2
186	в целом	5	2
187	в этих	4	2
188	как к	2	2
189	уже не	6	2
190	точке зрения	3	2
191	те же	2	2
192	должно быть	4	2
193	так же	5	2
194	конечно и	2	2
195	сказать что	5	2
196	потому что	8	2
197	знают друг	2	2
198	с которыми	2	2
199	в чисто	2	2
200	не является	3	2
201	в сознании	2	2
202	в романах	8	2
203	не исчерпывается	2	2
204	а как	4	2
205	в котором	7	2
206	для них	3	2
207	перестает быть	3	2
208	он может	2	2
209	в одном	6	2
210	к этому	4	2
211	связь с	2	2
212	из одного	2	2
213	из своих	2	2
214	в условиях	2	2
215	остановимся на	2	2
216	друг о	2	2
217	у нас	2	2
218	том что	7	2
219	мы видим	2	2
220	одна из	3	2
221	но не	6	2
222	а на	2	2
223	эти жанры	2	2
224	до сих	2	2
225	идеологической жизни	2	2
226	мы уже	3	2
227	и о	2	2
228	о друге	2	2
229	и самое	2	2
230	даже в	6	2
231	сих пор	2	2
232	не укладывается	2	2
233	романа как	2	2
234	среди других	2	2
235	в ее	3	2
236	как раз	6	2
237	понимает и	2	2
238	в зоне	4	2
239	нами в	4	2
240	а с	3	2
241	авторским словом	2	2
242	и слово	6	2
243	и у	2	2
244	и эта	3	2
245	не есть	2	2
246	можно было	2	2
247	быть только	2	2
248	на протяжении	3	2
249	с другом	2	2
250	автора в	3	2
251	в единство	3	2
252	здесь не	2	2
253	диалогические отношения	3	2
