N	2gram	Vygotskiy__5	Myshleni
1	в том	27	42
2	том что	21	35
3	с помощью	2	31
4	таким образом	20	25
5	точки зрения	7	24
6	в этом	14	24
7	в качестве	2	21
8	и в	30	20
9	что в	24	19
10	заключается в	8	18
11	в основе	7	17
12	то же	7	16
13	то что	37	15
14	не только	16	15
15	что они	5	14
16	как мы	5	13
17	с другой	9	12
18	при этом	8	12
19	в их	3	12
20	потому что	23	12
21	может быть	11	12
22	в целом	5	11
23	так же	13	11
24	в его	4	11
25	мы должны	3	11
26	с точки	2	11
27	того что	8	10
28	так как	9	10
29	в отношении	2	10
30	мы видим	8	10
31	если мы	16	10
32	и то	9	10
33	в себе	5	10
34	только в	5	10
35	и другие	3	9
36	мы могли	4	9
37	и как	7	9
38	одной стороны	12	9
39	но и	6	9
40	другой стороны	5	9
41	с одной	12	9
42	могли бы	4	9
43	как это	7	9
44	как и	6	9
45	того же	2	9
46	тот же	3	9
47	что и	3	9
48	и не	6	8
49	и тем	6	8
50	и что	23	8
51	в результате	4	8
52	этом смысле	2	8
53	было бы	5	8
54	вместе с	12	8
55	друг с	3	7
56	как бы	19	7
57	этом отношении	3	7
58	что мы	11	7
59	же самое	5	7
60	с другом	3	7
61	в своей	4	7
62	самом деле	8	7
63	а не	8	7
64	того чтобы	20	7
65	тем что	6	7
66	могут быть	8	7
67	уже в	6	6
68	одного и	2	6
69	к тому	8	6
70	же как	2	6
71	в самом	14	6
72	не может	9	6
73	и на	3	6
74	сказать что	9	6
75	с тем	8	6
76	что он	17	6
77	в силу	3	6
78	одно и	3	6
79	и между	3	6
80	той же	3	6
81	можно было	3	6
82	перед нами	2	5
83	в частности	4	5
84	никогда не	9	5
85	целый ряд	3	5
86	это не	3	5
87	на то	17	5
88	обе эти	2	5
89	увидим что	9	5
90	говорит он	2	5
91	не является	2	5
92	только не	5	5
93	если бы	11	5
94	и его	6	5
95	между собой	2	5
96	с этим	2	5
97	и к	4	5
98	все же	7	5
99	и того	2	5
100	о том	10	5
101	мы уже	6	5
102	так и	3	5
103	как в	3	5
104	одной и	2	5
105	для того	20	5
106	все эти	2	5
107	мы можем	7	5
108	все время	20	4
109	в нашем	2	4
110	тому что	8	4
111	в своем	6	4
112	первый план	3	4
113	для нас	3	4
114	что с	6	4
115	и той	2	4
116	из них	2	4
117	на том	2	4
118	и только	3	4
119	что оно	6	4
120	этой теории	2	4
121	с этой	2	4
122	как они	2	4
123	как он	2	4
124	и с	2	4
125	показали что	2	4
126	состоит в	3	4
127	к этому	3	4
128	на первый	2	4
129	и при	2	4
130	в сущности	12	4
131	по сравнению	4	4
132	только что	4	4
133	тем же	3	4
134	между ними	2	4
135	не в	8	4
136	и для	6	4
137	образом что	3	4
138	на этом	6	3
139	не могут	3	3
140	одним и	3	3
141	в этих	3	3
142	формы и	3	3
143	что все	6	3
144	так что	3	3
145	в этой	5	3
146	себе и	2	3
147	от того	4	3
148	в виду	4	3
149	один из	5	3
150	со стороны	3	3
151	в совершенно	6	3
152	именно в	6	3
153	должно быть	2	3
154	и когда	9	3
155	на его	3	3
156	но в	5	3
157	говорили выше	2	3
158	же самую	2	3
159	сравнению с	4	3
160	этом случае	2	3
161	бы в	5	3
162	по существу	2	3
163	во всем	2	3
164	чем в	2	3
165	но не	7	3
166	бы сказать	2	3
167	совершенно прав	7	3
168	мы говорили	4	3
169	следующим образом	2	3
170	с таким	2	3
171	когда он	5	3
172	приводит к	2	3
173	внимание на	4	3
174	совершенно не	6	3
175	говорит что	6	3
176	на этот	3	3
177	со словами	2	3
178	ни в	3	3
179	является в	2	3
180	связи с	2	3
181	что эта	4	3
182	в которой	3	3
183	на деле	8	3
184	и поэтому	3	3
185	как только	4	2
186	в основу	4	2
187	должна быть	2	2
188	понятно что	2	2
189	мы называем	2	2
190	в каждом	2	2
191	прежде всего	4	2
192	это означает	2	2
193	именно то	4	2
194	что на	3	2
195	мы найдем	4	2
196	как из	3	2
197	находятся в	3	2
198	что если	6	2
199	он видит	2	2
200	в свою	3	2
201	для него	3	2
202	в нашей	2	2
203	что это	8	2
204	противоречие с	2	2
205	том чтобы	2	2
206	в ней	4	2
207	в него	4	2
208	в нем	7	2
209	данном случае	3	2
210	отличается от	2	2
211	в отличие	2	2
212	по мнению	6	2
213	факт что	6	2
214	а в	4	2
215	не знает	2	2
216	в данном	3	2
217	из этих	3	2
218	и здесь	6	2
219	что здесь	3	2
220	ли мы	2	2
221	что всякое	4	2
222	что эти	2	2
223	когда мы	6	2
224	мы имеем	8	2
225	от той	2	2
226	под влиянием	3	2
227	находит свое	2	2
228	это в	3	2
229	к которым	2	2
230	у него	3	2
231	представить себе	2	2
232	ясно что	6	2
233	стороны и	4	2
234	стороны мы	2	2
235	с которым	3	2
236	видим что	3	2
237	показывает что	3	2
238	а затем	2	2
239	зависимости от	7	2
240	сейчас же	8	2
241	с той	2	2
242	что при	3	2
243	указывает на	4	2
244	еще не	5	2
245	он говорит	3	2
246	видим в	2	2
247	никак не	6	2
248	не есть	4	2
249	как говорит	4	2
250	ли не	2	2
251	только на	4	2
252	связь между	2	2
253	того как	2	2
254	а с	5	2
255	в той	3	2
256	и он	2	2
257	к этим	2	2
258	в таком	3	2
259	на одном	4	2
260	это значит	2	2
261	в каком	3	2
262	ту же	2	2
263	вопроса о	2	2
264	нам совершенно	2	2
265	и это	8	2
266	которое мы	3	2
267	едва ли	2	2
268	отличие от	2	2
269	же не	2	2
