N	2gram	Vygotskiy__4	FransuaR
1	и в	20	29
2	таким образом	25	20
3	и не	8	16
4	в этой	3	13
5	как и	9	12
6	и т.п	2	12
7	но в	3	12
8	так и	5	11
9	и на	6	11
10	в этом	24	11
11	то же	16	10
12	как мы	13	10
13	мы уже	5	10
14	не только	15	10
15	но и	9	9
16	все эти	5	9
17	и с	4	9
18	его в	6	9
19	прежде всего	2	8
20	в его	11	8
21	и его	5	8
22	как бы	7	8
23	мы видели	6	7
24	так же	11	7
25	в том	42	7
26	так как	10	7
27	из них	4	6
28	в сущности	4	6
29	этот процесс	6	6
30	что это	2	5
31	у него	2	5
32	это не	5	5
33	того же	9	5
34	далеко не	2	5
35	в нем	2	5
36	уже говорили	2	5
37	в своей	7	5
38	сказать что	6	5
39	перед нами	5	4
40	но они	2	4
41	в нашем	4	4
42	что он	6	4
43	по своему	4	4
44	еще не	2	4
45	которую он	2	4
46	один из	3	4
47	то что	15	4
48	с помощью	31	4
49	с другой	12	4
50	связана с	2	4
51	также и	2	4
52	в результате	8	4
53	тем что	7	4
54	точки зрения	24	4
55	в которой	3	4
56	том числе	2	3
57	тому как	2	3
58	все время	4	3
59	в частности	5	3
60	в качестве	21	3
61	в своем	4	3
62	и здесь	2	3
63	а затем	2	3
64	все же	5	3
65	но как	2	3
66	том что	35	3
67	и как	9	3
68	мы видим	10	3
69	такой же	2	3
70	что здесь	2	3
71	мы можем	5	3
72	животных и	2	3
73	тот же	9	3
74	того что	10	3
75	той же	6	3
76	к нему	2	3
77	здесь не	2	3
78	другой стороны	9	3
79	при этом	12	3
80	и других	3	3
81	того чтобы	7	3
82	для того	5	3
83	роль в	4	3
84	в ней	2	3
85	подобно тому	2	3
86	в себе	10	3
87	по своей	6	3
88	в чем	3	3
89	место в	2	2
90	уже в	6	2
91	в основу	2	2
92	и второй	2	2
93	связи с	3	2
94	уже и	2	2
95	и другие	9	2
96	в другой	2	2
97	к этому	4	2
98	числе и	2	2
99	в этих	3	2
100	что такие	2	2
101	формы и	3	2
102	другими словами	2	2
103	это в	2	2
104	его к	4	2
105	к тому	6	2
106	и к	5	2
107	на первый	4	2
108	одной из	3	2
109	ни в	3	2
110	и тот	7	2
111	что они	14	2
112	именно в	3	2
113	на этом	3	2
114	но не	3	2
115	на нем	2	2
116	как известно	3	2
117	одной стороны	9	2
118	не может	6	2
119	на его	3	2
120	может быть	12	2
121	это значение	3	2
122	том же	2	2
123	никогда не	5	2
124	а также	2	2
125	в виду	3	2
126	со стороны	3	2
127	с таким	3	2
128	на котором	2	2
129	раз в	2	2
130	и для	4	2
131	себя в	3	2
132	как в	5	2
133	в их	12	2
134	с одной	9	2
135	в той	2	2
136	они не	2	2
137	и у	2	2
138	с точки	11	2
139	между ними	4	2
140	классической форме	3	2
141	друг друга	4	2
142	в слове	2	2
143	и то	10	2
144	их в	2	2
145	и при	4	2
146	в основе	17	2
147	образов и	2	2
148	только в	10	2
149	один и	7	2
150	в один	3	2
151	о том	5	2
152	как он	4	2
153	и это	2	2
154	к которому	3	2
155	же не	2	2
