N	2gram	Losev_Prob_3	formyVre
1	и в	44	50
2	то есть	34	33
3	в этом	17	25
4	в нем	9	24
5	и его	5	16
6	прежде всего	3	15
7	и не	35	14
8	как мы	8	14
9	вовсе не	37	13
10	как раз	8	13
11	в его	9	13
12	по существу	2	12
13	так и	10	12
14	может быть	28	11
15	таким образом	9	11
16	мы уже	4	11
17	то же	13	11
18	и как	3	10
19	но в	12	10
20	в конце	5	9
21	в том	21	9
22	все эти	7	9
23	в то	9	9
24	не только	14	9
25	ничего не	3	9
26	в самом	3	8
27	и т	13	8
28	но и	10	8
29	как и	10	8
30	того же	2	8
31	жизни и	6	8
32	ни в	8	8
33	не было	5	7
34	и во	2	7
35	в условиях	3	7
36	для себя	2	7
37	все же	6	6
38	в частности	2	6
39	это не	9	6
40	с ее	2	6
41	в их	2	6
42	не может	7	6
43	так же	5	6
44	в результате	2	6
45	так как	9	6
46	с этим	2	6
47	и все	3	6
48	связи с	8	6
49	во всех	2	6
50	то что	23	6
51	в ее	4	6
52	как в	5	6
53	человеческой жизни	2	6
54	что в	8	5
55	и другие	3	5
56	не в	13	5
57	с самим	3	5
58	значение в	3	5
59	и до	2	5
60	в связи	7	5
61	только и	8	5
62	время как	4	5
63	в основе	2	5
64	точки зрения	5	5
65	всех этих	2	5
66	но все	3	5
67	если бы	3	5
68	отнюдь не	10	5
69	но не	3	5
70	еще не	5	5
71	он не	8	5
72	и у	2	5
73	могут быть	2	5
74	жизни но	2	5
75	время и	2	4
76	в своем	5	4
77	мы и	2	4
78	кроме того	3	4
79	и следовательно	2	4
80	в котором	2	4
81	все это	5	4
82	не имеет	9	4
83	потому что	25	4
84	и с	9	4
85	в ней	5	4
86	нет ничего	6	4
87	то время	4	4
88	в процессе	2	4
89	или как	3	4
90	жизнь и	2	4
91	в той	3	4
92	том что	12	4
93	и для	2	4
94	и то	14	4
95	только в	19	4
96	и это	9	4
97	здесь не	8	4
98	в этих	2	3
99	в отношении	2	3
100	формы и	3	3
101	к тому	3	3
102	да и	5	3
103	с тем	5	3
104	при этом	4	3
105	не имеют	4	3
106	хотя и	5	3
107	в виду	10	3
108	отношения к	3	3
109	с одной	2	3
110	именно в	2	3
111	чем не	3	3
112	но эта	3	3
113	друг друга	2	3
114	а в	5	3
115	сказать что	16	3
116	в начале	2	3
117	его в	3	3
118	в порядке	3	3
119	ни к	3	3
120	поэтому и	2	3
121	а как	2	3
122	для них	2	3
123	и образ	2	3
124	значение и	5	3
125	есть не	5	3
126	же в	3	3
127	в качестве	3	3
128	одно и	3	3
129	нет здесь	2	3
130	мы говорили	2	3
131	и потому	7	3
132	только к	2	3
133	что и	9	3
134	вместе с	2	3
135	сих пор	2	3
136	только на	5	3
137	во всей	3	3
138	а не	18	3
139	своей собственной	2	3
140	мы не	7	3
141	в таком	5	3
142	или в	4	3
143	с другими	3	3
144	нас в	4	3
145	во всяком	9	3
146	и ее	3	3
147	в себе	8	3
148	до сих	2	3
149	уже в	3	2
150	совсем не	2	2
151	мы будем	2	2
152	же как	3	2
153	никогда не	6	2
154	в нашем	5	2
155	он только	2	2
156	с другой	7	2
157	никто не	2	2
158	само собой	2	2
159	не обязательно	2	2
160	и нет	2	2
161	что все	2	2
162	или иной	8	2
163	а только	5	2
164	жизнь в	3	2
165	для нас	16	2
166	происходит в	2	2
167	с их	2	2
168	есть в	3	2
169	смысле слова	8	2
170	для него	3	2
171	есть только	4	2
172	в целом	6	2
173	ни с	4	2
174	природы и	2	2
175	еще и	7	2
176	мы находим	7	2
177	в буквальном	2	2
178	в самой	2	2
179	всякого рода	4	2
180	того что	8	2
181	и даже	14	2
182	и по	2	2
183	этим мы	2	2
184	в которых	3	2
185	широком смысле	2	2
186	также и	16	2
187	же и	4	2
188	той или	12	2
189	и является	4	2
190	что мы	8	2
191	мы должны	7	2
192	здесь только	7	2
193	сколько угодно	4	2
194	с ним	7	2
195	не является	11	2
196	сравнению с	2	2
197	здесь и	3	2
198	раз и	4	2
199	ясно что	6	2
200	по себе	25	2
201	человеческую жизнь	2	2
202	и к	6	2
203	об этом	3	2
204	в чем	4	2
205	есть именно	5	2
206	здесь в	3	2
207	и может	2	2
208	было бы	8	2
209	этого произведения	3	2
210	не являются	2	2
211	но оно	3	2
212	а также	4	2
213	по сравнению	2	2
214	и всей	2	2
215	в своей	5	2
216	как бы	9	2
217	быть и	3	2
218	даже не	2	2
219	совершенно не	4	2
220	в отличие	2	2
221	разного рода	2	2
222	если мы	16	2
223	уже не	7	2
224	а мы	2	2
225	с точки	2	2
226	значение но	2	2
227	хотя бы	3	2
228	в которой	2	2
229	у них	2	2
230	в данном	9	2
231	как она	2	2
232	тем что	4	2
233	всей его	2	2
234	в каком	4	2
235	и вообще	8	2
236	как оно	3	2
237	слова и	3	2
238	дело в	4	2
239	отличие от	3	2
