N	2gram	Bakhtin_Pr_1	Istorich
1	и в	23	25
2	что он	10	22
3	вместе с	2	22
4	может быть	21	17
5	не только	13	13
6	но и	11	13
7	в его	24	12
8	и не	34	11
9	уже не	8	11
10	так как	7	11
11	все же	5	10
12	в этом	25	10
13	тем что	3	10
14	с другой	2	9
15	его в	4	9
16	и его	13	9
17	таким образом	11	9
18	героя в	4	9
19	что в	8	8
20	том что	9	8
21	мы видим	3	8
22	еще не	5	8
23	на него	2	8
24	другой стороны	2	8
25	все эти	8	8
26	и на	10	8
27	как и	8	7
28	но это	5	7
29	то что	18	7
30	в нем	20	7
31	потому что	12	7
32	и здесь	3	7
33	только в	8	7
34	о том	2	7
35	в этих	2	6
36	это не	10	6
37	прежде всего	7	6
38	что и	5	6
39	себя в	3	6
40	как в	6	6
41	не может	11	6
42	не в	6	6
43	в том	11	6
44	там где	6	6
45	как мы	5	5
46	для нас	3	5
47	но все	4	5
48	здесь мы	2	5
49	но не	8	5
50	например в	3	5
51	так же	6	5
52	входит в	2	5
53	мы не	2	5
54	не как	12	4
55	что все	3	4
56	и тем	2	4
57	с другими	7	4
58	мы уже	2	4
59	в пределах	9	4
60	в основном	2	4
61	все это	7	4
62	то же	10	4
63	в истории	2	4
64	его на	2	4
65	он не	4	4
66	за ним	2	4
67	мы должны	2	4
68	и это	5	4
69	в которой	4	4
70	с ним	6	4
71	что герой	2	3
72	в другой	3	3
73	никогда не	5	3
74	и как	8	3
75	и все	3	3
76	в целом	4	3
77	в книге	3	3
78	в этой	4	3
79	в то	10	3
80	в себя	3	3
81	того чтобы	4	3
82	но эти	2	3
83	о нем	11	3
84	как человек	2	3
85	на себя	3	3
86	в форме	6	3
87	в свете	3	3
88	для того	2	3
89	к нему	3	3
90	друг друга	3	3
91	а в	7	3
92	его к	4	3
93	в которых	2	3
94	в данном	2	3
95	их в	2	3
96	и с	4	3
97	они не	3	3
98	человека в	5	3
99	героя и	5	3
100	перед нами	4	2
101	уже в	5	2
102	ли он	2	2
103	у него	6	2
104	он может	3	2
105	к этому	2	2
106	вовсе не	8	2
107	а как	6	2
108	вопрос о	4	2
109	по себе	7	2
110	можно сказать	2	2
111	же в	2	2
112	по существу	4	2
113	бросает в	2	2
114	одна из	2	2
115	как у	2	2
116	социальной жизни	2	2
117	до сих	2	2
118	она не	5	2
119	и сам	2	2
120	жизни и	6	2
121	несмотря на	6	2
122	друг с	3	2
123	если бы	10	2
124	из которых	2	2
125	таким же	2	2
126	одним из	8	2
127	но для	2	2
128	как бы	28	2
129	и потому	3	2
130	как таковые	2	2
131	даже в	2	2
132	один из	2	2
133	как можно	2	2
134	сих пор	2	2
135	только у	3	2
136	в своей	11	2
137	отношению к	11	2
138	во всех	5	2
139	данном случае	2	2
140	со стороны	2	2
141	ним и	4	2
142	по отношению	11	2
143	и для	3	2
144	и других	5	2
145	самом деле	5	2
146	именно на	2	2
147	а не	20	2
148	того что	2	2
149	и по	2	2
150	роль в	2	2
151	сказать что	5	2
152	но он	2	2
153	точки зрения	21	2
154	из них	2	2
155	с другом	3	2
156	и этим	2	2
157	не потому	2	2
158	ничего не	6	2
159	или как	5	2
