N	2gram	Bakhtin_Pr_5	FransuaR
1	и в	35	40
2	то есть	16	18
3	и его	14	17
4	прежде всего	12	16
5	в этом	14	15
6	мы уже	8	13
7	не только	10	13
8	и не	27	13
9	в его	21	13
10	что в	6	12
11	вовсе не	7	12
12	как и	18	11
13	но и	14	11
14	и т.п	6	10
15	таким образом	7	10
16	как мы	8	10
17	в них	4	9
18	и все	15	9
19	в сущности	14	9
20	может быть	14	9
21	он не	13	9
22	во время	5	8
23	отношение к	6	8
24	в том	5	8
25	у него	4	8
26	все эти	3	8
27	и с	12	8
28	той же	2	8
29	и на	6	8
30	но в	19	8
31	в своем	2	7
32	в одном	6	7
33	то же	15	7
34	он и	5	7
35	в виду	3	7
36	в этих	2	6
37	же время	10	6
38	в самом	6	6
39	во всех	3	6
40	в своей	4	6
41	в той	4	6
42	в то	11	6
43	до конца	4	6
44	со всеми	3	5
45	как раз	4	5
46	в нем	16	5
47	то что	10	5
48	те же	2	5
49	а не	4	5
50	и для	8	5
51	так сказать	2	5
52	для него	14	5
53	вы не	2	4
54	и во	3	4
55	том что	3	4
56	здесь в	2	4
57	было бы	3	4
58	в ней	2	4
59	из них	3	4
60	даже в	5	4
61	ни в	2	4
62	в мире	4	4
63	все это	14	4
64	так в	2	4
65	только на	4	4
66	о том	2	4
67	особенно в	2	4
68	и даже	5	4
69	и вы	2	4
70	так как	4	4
71	в эту	4	4
72	с его	7	3
73	всех этих	2	3
74	поэтому он	3	3
75	я вас	5	3
76	и от	3	3
77	и к	12	3
78	в ее	3	3
79	мы видели	2	3
80	но это	6	3
81	в начале	3	3
82	уже говорили	5	3
83	для этого	2	3
84	еще не	7	3
85	но именно	2	3
86	как бы	31	3
87	о нем	2	3
88	еще в	4	3
89	и наконец	7	3
90	что и	3	3
91	и мысли	3	3
92	вместе с	2	3
93	так и	8	3
94	как в	5	3
95	и прежде	4	3
96	по отношению	6	3
97	не может	18	3
98	а в	7	3
99	на самом	9	3
100	там где	7	3
101	самом деле	10	3
102	слово в	2	3
103	и как	2	3
104	но все	4	3
105	можно было	2	3
106	связан с	2	3
107	сказать что	3	3
108	между тем	4	3
109	тем что	4	3
110	при этом	2	3
111	же и	4	3
112	нуждается в	3	3
113	в отличие	2	3
114	в себе	5	3
115	в другом	12	3
116	во всем	4	3
117	только в	6	3
118	на протяжении	5	3
119	но ведь	2	3
120	в конце	5	3
121	и самое	2	3
122	их в	2	3
123	отличие от	2	3
124	слова в	6	2
125	не менее	2	2
126	уже в	3	2
127	времени и	2	2
128	и этот	2	2
129	хотя бы	2	2
130	с другой	4	2
131	это не	3	2
132	и так	4	2
133	он с	6	2
134	это в	2	2
135	первой книги	2	2
136	быть в	2	2
137	что он	24	2
138	я готов	2	2
139	и вот	4	2
140	или иной	4	2
141	о мире	8	2
142	мы знаем	2	2
143	как его	3	2
144	все же	8	2
145	это и	3	2
146	мы остановимся	3	2
147	в дальнейшем	2	2
148	в обычном	2	2
149	на этом	2	2
150	но не	6	2
151	была и	2	2
152	очень часто	2	2
153	в последнем	2	2
154	мы увидим	2	2
155	конечно не	2	2
156	и сам	7	2
157	например в	2	2
158	на его	4	2
159	к нему	13	2
160	из этого	2	2
161	его отношение	4	2
162	той или	4	2
163	в котором	3	2
164	в эти	2	2
165	слова и	11	2
166	раз в	2	2
167	отношению к	7	2
168	в целом	3	2
169	своего рода	2	2
170	вот как	4	2
171	теперь он	2	2
172	здесь он	2	2
173	в этот	2	2
174	в форме	3	2
175	всем этим	2	2
176	вот я	3	2
177	на них	7	2
178	лишь в	7	2
179	и у	4	2
180	рядом с	4	2
181	эпизод с	2	2
182	характер и	2	2
183	потому что	8	2
184	одной из	2	2
185	говорит он	4	2
186	он в	4	2
187	он дает	2	2
188	с этим	3	2
189	даже и	3	2
190	но он	4	2
191	тона и	3	2
192	точки зрения	7	2
193	тонов и	3	2
194	но как	4	2
195	него и	3	2
196	его к	3	2
197	этого слова	5	2
198	как он	2	2
199	и это	5	2
200	на тему	2	2
201	но конечно	2	2
202	в которой	2	2
203	в плане	6	2
