N	2gram	Propp_Isto_2	FransuaR
1	и в	15	41
2	мы уже	6	18
3	во всех	2	17
4	таким образом	7	17
5	в нем	7	16
6	и с	4	16
7	и его	3	13
8	но и	14	13
9	в этом	11	12
10	все это	3	11
11	все эти	4	11
12	прежде всего	5	10
13	не только	18	10
14	и др	4	10
15	так как	14	10
16	то что	12	10
17	здесь в	2	9
18	кроме того	2	9
19	во время	2	9
20	и на	4	9
21	о том	3	9
22	никогда не	15	8
23	в сущности	2	8
24	в этой	4	8
25	но в	6	8
26	у него	4	7
27	том что	7	7
28	как бы	6	7
29	в особенности	2	7
30	как и	2	7
31	что в	12	7
32	в его	6	7
33	что он	24	6
34	мы видим	8	6
35	например в	2	6
36	один из	8	6
37	вместе с	7	6
38	или в	2	6
39	сказать что	2	6
40	то же	10	5
41	в одном	5	5
42	так же	13	5
43	человеческого тела	2	5
44	а также	2	5
45	из них	2	5
46	так и	5	5
47	и что	6	5
48	той же	2	5
49	тем что	4	5
50	но он	4	5
51	в себе	4	5
52	что это	6	5
53	уже в	2	4
54	с другой	2	4
55	но они	4	4
56	роль в	3	4
57	он был	3	4
58	а затем	2	4
59	именно в	2	4
60	не в	7	4
61	одной стороны	3	4
62	в ней	4	4
63	в котором	5	4
64	все же	9	4
65	не может	5	4
66	с одной	4	4
67	как в	5	4
68	самом деле	2	4
69	того чтобы	2	4
70	и наконец	5	4
71	а в	12	4
72	другом месте	2	4
73	в другом	9	4
74	мы увидим	8	3
75	вход в	6	3
76	перед нами	2	3
77	в одной	4	3
78	с этим	5	3
79	одной из	4	3
80	но это	4	3
81	до сих	6	3
82	они были	2	3
83	было бы	5	3
84	вместо того	2	3
85	и их	2	3
86	не мог	3	3
87	в него	2	3
88	сих пор	7	3
89	и для	2	3
90	при этом	4	3
91	и не	11	3
92	они не	4	3
93	того что	3	3
94	к нему	5	3
95	с другими	2	3
96	только в	6	3
97	только с	2	3
98	потому что	9	3
99	также что	2	3
100	говорили что	2	3
101	он является	2	2
102	всех этих	3	2
103	связана с	6	2
104	в этих	11	2
105	превращается в	2	2
106	с образом	2	2
107	представление о	2	2
108	для нас	4	2
109	в том	6	2
110	также как	2	2
111	так что	6	2
112	связи с	8	2
113	с мотивом	3	2
114	что они	10	2
115	но не	2	2
116	есть и	2	2
117	из тела	3	2
118	и часто	2	2
119	может быть	17	2
120	он не	8	2
121	и когда	2	2
122	но если	3	2
123	в таких	2	2
124	был бы	2	2
125	мы видели	2	2
126	не будем	4	2
127	а именно	3	2
128	другой стороны	2	2
129	и другие	4	2
130	как это	3	2
131	но с	2	2
132	возможно что	2	2
133	а не	5	2
134	дает нам	2	2
135	на которой	2	2
136	он стал	2	2
137	мы не	3	2
138	к себе	2	2
139	и то	2	2
140	их в	2	2
141	он в	3	2
142	на его	2	2
143	из этих	3	2
144	страх перед	3	2
145	что мы	3	2
146	как он	3	2
147	так сказать	2	2
148	в эту	2	2
149	как она	4	2
