N	2gram	Propp_Isto_4	FransuaR
1	и в	26	41
2	мы уже	5	18
3	таким образом	10	17
4	в нем	2	16
5	и с	5	16
6	и его	10	13
7	но и	12	13
8	как мы	5	12
9	в этом	7	12
10	все это	2	11
11	все эти	3	11
12	не только	15	10
13	и др	5	10
14	так как	9	10
15	то что	16	10
16	во время	7	9
17	и на	2	9
18	и все	2	9
19	о том	4	9
20	никогда не	2	8
21	в этой	2	8
22	но в	5	8
23	у него	5	7
24	вовсе не	4	7
25	том что	3	7
26	как бы	3	7
27	в особенности	2	7
28	как и	7	7
29	что в	14	7
30	в его	5	7
31	части тела	3	6
32	в образе	3	6
33	что он	10	6
34	мы видим	6	6
35	например в	3	6
36	вместе с	6	6
37	с помощью	2	6
38	или в	3	6
39	сказать что	2	6
40	то же	8	5
41	что образ	2	5
42	в одном	5	5
43	так же	18	5
44	и он	3	5
45	а также	3	5
46	из них	2	5
47	так и	10	5
48	в своем	2	5
49	и что	5	5
50	тем что	5	5
51	но он	4	5
52	в себе	2	5
53	во всем	3	5
54	там где	3	5
55	что это	2	5
56	уже в	2	4
57	средние века	2	4
58	с другой	4	4
59	а затем	3	4
60	у нас	2	4
61	и как	5	4
62	не в	5	4
63	в средние	2	4
64	все что	4	4
65	даже в	4	4
66	все же	9	4
67	не может	6	4
68	как в	7	4
69	земли и	2	4
70	и даже	4	4
71	а в	8	4
72	в другом	5	4
73	мы увидим	3	3
74	перед нами	3	3
75	связанных с	2	3
76	с этой	2	3
77	в одной	3	3
78	с этим	2	3
79	но это	3	3
80	есть в	2	3
81	с миром	3	3
82	до сих	5	3
83	было бы	2	3
84	конечно не	2	3
85	и их	2	3
86	не мог	3	3
87	к этим	2	3
88	сих пор	5	3
89	при этом	3	3
90	на языке	2	3
91	и не	9	3
92	те же	3	3
93	того что	2	3
94	между ними	3	3
95	к нему	6	3
96	есть только	3	3
97	в данном	3	3
98	только в	3	3
99	только с	2	3
100	потому что	6	3
101	не могут	2	2
102	это уже	2	2
103	в частности	2	2
104	связана с	2	2
105	в этих	7	2
106	превращается в	7	2
107	и во	2	2
108	переходит в	3	2
109	в страну	2	2
110	человека с	3	2
111	для нас	3	2
112	в том	3	2
113	это и	5	2
114	так что	2	2
115	в дальнейшем	6	2
116	связи с	3	2
117	что они	6	2
118	от него	2	2
119	на этом	2	2
120	но не	5	2
121	а на	4	2
122	есть и	2	2
123	должна быть	2	2
124	и тот	2	2
125	может быть	14	2
126	в своей	4	2
127	хотя и	2	2
128	он не	7	2
129	в таких	2	2
130	в главе	2	2
131	мы видели	6	2
132	себя в	2	2
133	данном случае	3	2
134	в форме	2	2
135	а именно	3	2
136	другой стороны	4	2
137	не на	3	2
138	и другие	3	2
139	как это	3	2
140	но эта	4	2
141	в истории	2	2
142	лишь в	2	2
143	возможно что	2	2
144	а не	6	2
145	и у	5	2
146	дает нам	4	2
147	на которой	2	2
148	он стал	2	2
149	к себе	3	2
150	и то	6	2
151	их в	7	2
152	он в	4	2
153	на его	3	2
154	из этих	3	2
155	что мы	3	2
156	как он	6	2
157	и этим	2	2
158	тех же	2	2
159	в области	2	2
