N	2gram	Vygotskiy__4	Problema
1	то что	44	42
2	вовсе не	5	35
3	то есть	13	33
4	и в	33	32
5	и не	13	31
6	не просто	4	23
7	в этом	28	19
8	не только	7	17
9	потому что	24	16
10	по себе	9	15
11	а не	6	15
12	в виде	3	15
13	в себе	6	15
14	как бы	25	14
15	может быть	22	14
16	у нас	4	14
17	указывает на	3	14
18	но в	2	14
19	в нем	7	13
20	сказать что	13	13
21	что мы	6	13
22	при помощи	4	13
23	как раз	9	13
24	что в	21	12
25	том что	22	12
26	так и	3	12
27	и т	6	11
28	также и	2	11
29	о том	20	11
30	так как	12	11
31	если мы	12	11
32	то же	9	10
33	прежде всего	2	10
34	в этой	9	10
35	т д	2	10
36	об этом	4	10
37	ничего не	2	10
38	но не	3	9
39	в том	21	9
40	но и	3	9
41	и что	25	9
42	так же	13	9
43	же самое	6	9
44	того чтобы	22	9
45	в таком	4	9
46	и это	5	9
47	на то	10	8
48	есть только	2	8
49	не может	10	8
50	все эти	6	8
51	и о	4	8
52	и на	5	8
53	когда мы	6	8
54	было бы	12	8
55	в своей	4	8
56	для того	23	8
57	и ее	2	8
58	никогда не	5	7
59	ни в	3	7
60	и является	2	7
61	все это	13	7
62	того что	4	7
63	всех этих	3	7
64	в них	2	7
65	и все	12	7
66	что он	20	7
67	во всех	2	7
68	как мы	4	7
69	во всяком	3	7
70	сам по	2	7
71	тем что	3	7
72	только в	4	7
73	и есть	4	6
74	в конце	8	6
75	так что	7	6
76	и как	5	6
77	при этом	2	6
78	в самом	12	6
79	и если	9	6
80	в виду	2	6
81	таким образом	13	6
82	это не	6	6
83	и здесь	3	6
84	говорить о	3	6
85	и то	2	6
86	его в	3	6
87	как это	14	6
88	в то	3	6
89	совершенно не	4	6
90	в его	10	6
91	на самом	6	6
92	самом деле	12	6
93	перед нами	6	5
94	в своем	7	5
95	можно сказать	2	5
96	для нас	7	5
97	мы уже	5	5
98	в котором	2	5
99	она есть	2	5
100	что она	10	5
101	мы должны	6	5
102	с тем	4	5
103	не является	2	5
104	связи с	2	5
105	далеко не	3	5
106	казалось бы	5	4
107	именно в	2	4
108	тому что	6	4
109	точно так	3	4
110	сама по	3	4
111	не в	2	4
112	по поводу	4	4
113	один из	2	4
114	после этого	6	4
115	в их	2	4
116	и только	7	4
117	не было	3	4
118	это совершенно	3	4
119	а в	4	4
120	их в	3	4
121	именно как	2	4
122	ни на	2	4
123	как он	5	4
124	конце концов	3	4
125	если бы	10	4
126	литературы и	2	4
127	никак не	6	4
128	как в	3	4
129	перейти к	2	4
130	тем самым	3	4
131	и для	3	4
132	мы можем	5	4
133	что всякий	2	4
134	уже в	2	3
135	что это	13	3
136	что не	4	3
137	с другой	2	3
138	что все	11	3
139	что его	3	3
140	но все	2	3
141	что они	6	3
142	или вернее	2	3
143	никак нельзя	2	3
144	в действительности	2	3
145	всяком случае	3	3
146	хотя бы	2	3
147	и уже	4	3
148	из них	4	3
149	другой стороны	2	3
150	для этого	8	3
151	смысл и	4	3
152	и его	5	3
153	не больше	2	3
154	что оно	3	3
155	в самой	6	3
156	в которых	3	3
157	с этим	5	3
158	но он	6	3
159	точки зрения	6	3
160	в искусстве	2	3
161	с ним	5	3
162	нисколько не	5	3
163	только не	2	3
164	бы мы	3	3
165	в жизни	4	3
166	ясно что	5	3
167	о которых	2	3
168	в ее	2	3
169	как и	5	3
170	сейчас же	16	3
171	здесь в	3	3
172	до сих	3	3
173	мы увидим	2	3
174	мы в	3	3
175	к тому	12	3
176	он не	11	3
177	мы никогда	3	3
178	о нем	4	3
179	однако не	2	3
180	сами по	3	3
181	говорит о	4	3
182	сих пор	3	3
183	да и	3	3
184	не на	2	3
185	на этот	3	3
186	во всей	3	3
187	с точки	4	3
188	можно было	4	3
189	в каком	8	3
190	как будто	8	3
191	есть как	2	2
192	все время	24	2
193	мы будем	5	2
194	же как	3	2
195	что если	3	2
196	нам о	3	2
197	в это	2	2
198	уже с	2	2
199	без всякого	2	2
200	оказывается что	2	2
201	например в	3	2
202	если взять	2	2
203	но если	3	2
204	для чего	4	2
205	и до	3	2
206	только после	5	2
207	не для	3	2
208	большей частью	2	2
209	не имеет	2	2
210	должно быть	3	2
211	что для	5	2
212	в результате	2	2
213	больше чем	2	2
214	и с	2	2
215	знаем что	4	2
216	одно из	2	2
217	из этих	2	2
218	мы имеем	2	2
219	том как	3	2
220	же мы	2	2
221	что ни	2	2
222	с его	2	2
223	и чтобы	2	2
224	нет никакой	2	2
225	и так	4	2
226	меньше всего	2	2
227	по существу	2	2
228	мы видим	6	2
229	она не	3	2
230	и может	5	2
231	в сущности	6	2
232	что может	3	2
233	и потому	2	2
234	и другим	2	2
235	не будет	4	2
236	или его	3	2
237	вместе с	8	2
238	ее в	4	2
239	только что	15	2
240	необходимые для	2	2
241	мы не	5	2
242	тому как	2	2
243	что этот	3	2
244	заставляет нас	2	2
245	тем и	2	2
246	и другое	2	2
247	едва ли	2	2
248	не потому	2	2
249	в которой	4	2
250	не то	4	2
251	что нет	2	2
252	не можем	3	2
253	это было	4	2
