N	2gram	Vygotskiy__6	Mirosoze
1	может быть	13	30
2	не только	16	29
3	и в	28	28
4	не может	19	28
5	но и	10	25
6	а не	3	25
7	он не	7	24
8	в этом	27	20
9	у него	2	17
10	не в	4	16
11	потому что	22	16
12	в своей	2	15
13	никогда не	8	14
14	до конца	3	14
15	в нем	7	13
16	для него	6	11
17	в самом	8	11
18	и не	11	11
19	что в	17	10
20	в своем	7	10
21	прежде всего	2	10
22	и все	5	10
23	что он	18	10
24	было бы	9	10
25	но он	2	9
26	с тем	5	9
27	в его	3	9
28	и его	3	9
29	но не	10	8
30	в котором	2	8
31	того что	24	7
32	в конце	2	7
33	но в	5	7
34	в себе	4	7
35	он сам	2	6
36	в том	28	6
37	в этой	5	6
38	все это	2	6
39	и на	5	6
40	вместе с	7	6
41	только в	18	6
42	в которой	7	6
43	не могут	5	5
44	это не	5	5
45	и человека	2	5
46	если он	2	5
47	у нас	2	5
48	как и	6	5
49	то что	28	5
50	в этих	2	4
51	с этой	2	4
52	не знает	3	4
53	мог бы	3	4
54	отношение к	7	4
55	в их	3	4
56	отношения к	3	4
57	и по	3	4
58	а в	2	4
59	в которых	2	4
60	точки зрения	13	4
61	и там	2	4
62	должен был	3	4
63	в них	3	4
64	один из	3	4
65	это и	3	4
66	от него	2	4
67	она не	2	4
68	что и	4	4
69	тем что	8	4
70	к тому	10	3
71	для нас	2	3
72	это есть	3	3
73	но если	4	3
74	в свете	5	3
75	не имеет	6	3
76	с этим	4	3
77	его в	6	3
78	так как	10	3
79	на этом	4	3
80	с его	3	3
81	начинается в	2	3
82	он должен	4	3
83	интерес к	2	3
84	том что	19	3
85	этот путь	2	3
86	на том	2	3
87	в иной	2	3
88	когда он	2	3
89	ко всем	4	3
90	за собой	3	2
91	по своему	2	2
92	он мог	2	2
93	вообще не	6	2
94	и от	2	2
95	вопрос о	5	2
96	в ином	3	2
97	для того	8	2
98	одним из	2	2
99	на этот	4	2
100	себе и	2	2
101	могут быть	5	2
102	отличается от	3	2
103	по отношению	10	2
104	все эти	2	2
105	движение в	3	2
106	и что	6	2
107	время как	5	2
108	сказать что	13	2
109	по своей	3	2
110	как бы	11	2
111	том смысле	2	2
112	когда мы	6	2
113	бы в	3	2
114	с ним	2	2
115	в основе	3	2
116	если бы	7	2
117	в высшей	2	2
118	различие между	2	2
119	отношению к	10	2
120	мы видим	7	2
121	в то	6	2
122	чем в	2	2
123	то время	6	2
124	связано с	3	2
125	до сих	3	2
126	и к	6	2
127	относится к	4	2
128	еще в	2	2
129	все же	2	2
130	по сравнению	15	2
131	с ней	3	2
132	сих пор	3	2
133	как в	3	2
134	мысли и	2	2
135	приводит к	6	2
136	в той	4	2
137	того чтобы	10	2
138	и как	6	2
139	от этого	3	2
140	отношении к	3	2
141	с того	3	2
