N	2gram	Propp_Isto_1	Dialekti
1	т е	10	46
2	не есть	2	40
3	и не	9	30
4	а не	15	18
5	может быть	25	17
6	и т	25	17
7	ничего не	2	17
8	то что	9	16
9	и в	28	15
10	т д	22	15
11	как бы	2	14
12	так как	6	14
13	что это	8	13
14	того что	4	13
15	по себе	3	13
16	это не	7	12
17	прежде всего	10	11
18	и вот	2	11
19	в том	9	11
20	не может	15	11
21	ясно что	2	11
22	в этом	8	11
23	в основе	4	10
24	потому что	4	10
25	том что	7	10
26	было бы	7	9
27	все это	4	9
28	мы не	10	9
29	и что	10	9
30	то же	12	9
31	уже не	3	9
32	и пр	4	9
33	не в	9	8
34	в себе	2	8
35	не только	12	8
36	что в	12	7
37	должна быть	5	7
38	и мы	2	7
39	не просто	3	7
40	что мы	7	7
41	что он	10	7
42	как и	4	7
43	и его	3	7
44	или в	5	7
45	только в	11	7
46	перед нами	3	6
47	так что	4	6
48	и тем	2	6
49	а именно	4	6
50	и даже	4	6
51	сказать что	5	6
52	вовсе не	2	6
53	в мифе	2	6
54	если бы	8	6
55	в то	3	6
56	что и	6	6
57	я не	3	5
58	так и	9	5
59	в своем	5	5
60	на то	4	5
61	в ней	7	5
62	но если	2	5
63	в нем	2	5
64	другими словами	4	5
65	что она	5	5
66	в свете	2	5
67	таким образом	8	5
68	именно в	3	5
69	и на	4	5
70	о том	9	5
71	мы имеем	13	5
72	тогда когда	2	5
73	если мы	3	5
74	что такое	2	5
75	и для	4	5
76	и как	2	4
77	но это	4	4
78	в этой	6	4
79	что они	5	4
80	один из	4	4
81	но и	10	4
82	в особенности	2	4
83	так же	7	4
84	само по	2	4
85	также и	3	4
86	и с	4	4
87	мы должны	13	4
88	в одном	5	4
89	с тем	4	4
90	не как	3	4
91	видим что	9	4
92	мы видим	11	4
93	то ни	2	4
94	еще не	7	4
95	как раз	2	4
96	бы в	2	4
97	должны быть	4	4
98	хотя бы	4	4
99	в силу	5	4
100	в его	5	4
101	только для	2	3
102	что если	2	3
103	не всегда	8	3
104	эти две	2	3
105	на этом	3	3
106	и если	2	3
107	для всех	2	3
108	в их	3	3
109	отношения к	2	3
110	все эти	4	3
111	есть только	3	3
112	с этим	4	3
113	что здесь	5	3
114	с ним	2	3
115	но в	8	3
116	от этого	2	3
117	можно назвать	2	3
118	к этому	2	3
119	об этом	4	3
120	этот момент	2	3
121	так чтобы	2	3
122	и потому	2	3
123	со стороны	2	3
124	говорит о	2	3
125	при помощи	2	3
126	когда он	6	3
127	как в	2	3
128	что не	2	3
129	из которых	3	3
130	то мы	4	3
131	в виде	2	3
132	могут быть	4	3
133	в области	2	3
134	не менее	6	2
135	не могут	2	2
136	мы будем	5	2
137	в частности	2	2
138	мы еще	3	2
139	точно так	3	2
140	вопрос о	5	2
141	показывает что	3	2
142	к своему	2	2
143	его как	2	2
144	но все	4	2
145	об этой	2	2
146	как о	2	2
147	не дает	2	2
148	в пользу	2	2
149	при этом	3	2
150	и часто	2	2
151	никогда не	14	2
152	в котором	3	2
153	был бы	2	2
154	но мы	2	2
155	с той	2	2
156	из них	3	2
157	и их	3	2
158	не по	2	2
159	другой стороны	5	2
160	то и	2	2
161	для этого	3	2
162	как таковая	2	2
163	и только	2	2
164	именно так	2	2
165	и по	3	2
166	должно быть	2	2
167	самое что	2	2
168	и когда	2	2
169	во всем	3	2
170	как это	3	2
171	тоже не	2	2
172	том как	2	2
173	но они	2	2
174	есть еще	2	2
175	нисколько не	2	2
176	однако в	2	2
177	мы нашли	2	2
178	в ее	2	2
179	все же	10	2
180	в качестве	5	2
181	одной из	2	2
182	никто не	2	2
183	в целях	3	2
184	конечно не	2	2
185	о нем	2	2
186	тем не	6	2
187	себя в	2	2
188	по смыслу	2	2
189	во всех	2	2
190	вместе с	6	2
191	ее в	5	2
192	сделать это	2	2
193	что же	3	2
194	мы хотим	2	2
195	находится в	4	2
196	даже не	2	2
197	и тогда	3	2
198	во всей	2	2
199	в глубине	2	2
200	того как	3	2
201	что этот	2	2
202	очень много	3	2
203	тем что	3	2
204	как будто	4	2
205	и другое	2	2
206	от этих	2	2
207	отличие от	2	2
208	д все	3	2
209	ни один	6	2
210	это было	2	2
