N	2gram	Vygotskiy__2	Problemy
1	и в	32	34
2	и не	10	29
3	как бы	6	27
4	что он	13	23
5	в его	2	22
6	может быть	18	19
7	в нем	4	19
8	не может	17	19
9	и все	4	19
10	как и	10	18
11	но в	3	16
12	все это	5	16
13	и его	7	16
14	в этом	13	16
15	и с	4	15
16	он не	6	15
17	то же	13	14
18	к нему	2	14
19	самом деле	16	13
20	но и	10	12
21	же время	2	12
22	и к	3	12
23	потому что	21	12
24	в то	5	12
25	вовсе не	2	11
26	в сущности	7	11
27	то что	21	11
28	на самом	5	11
29	а я	2	10
30	не только	12	10
31	в отношении	3	9
32	не в	8	9
33	а не	7	9
34	никогда не	9	8
35	в самом	12	8
36	и т	10	8
37	так же	18	8
38	точки зрения	17	8
39	что же	3	8
40	и для	4	8
41	слова в	2	7
42	что в	20	7
43	и даже	5	7
44	отношении к	3	7
45	все же	4	7
46	на него	2	7
47	что не	3	7
48	как будто	7	7
49	там где	2	7
50	что они	7	6
51	отношение к	2	6
52	что у	5	6
53	и на	5	6
54	с его	2	6
55	так и	3	6
56	т п	8	6
57	в себе	2	6
58	только в	7	6
59	все время	6	5
60	что это	8	5
61	это не	2	5
62	и от	2	5
63	в конце	3	5
64	к тому	7	5
65	так что	3	5
66	и что	22	5
67	того что	8	5
68	и сам	4	5
69	всяком случае	2	5
70	себе и	2	5
71	в целом	4	5
72	из них	4	5
73	таким образом	21	5
74	и вот	3	5
75	а в	4	5
76	и так	3	5
77	мы должны	3	5
78	когда я	2	5
79	с тем	11	5
80	в одном	2	5
81	что и	17	5
82	к своему	2	5
83	и у	2	5
84	хотя бы	3	5
85	во всяком	2	5
86	в чем	4	5
87	на вопрос	2	4
88	то ни	2	4
89	с другой	3	4
90	что все	9	4
91	ни в	2	4
92	но это	2	4
93	на этом	3	4
94	при этом	13	4
95	на его	2	4
96	в общем	3	4
97	его с	2	4
98	бы то	2	4
99	другого как	2	4
100	как к	3	4
101	все эти	7	4
102	но как	3	4
103	так как	12	4
104	если бы	6	4
105	как раз	5	4
106	он с	2	4
107	но не	2	4
108	еще не	2	4
109	с таким	8	4
110	бы и	3	4
111	как в	9	4
112	только на	5	4
113	с точки	10	4
114	с другими	2	4
115	тем что	9	4
116	он в	3	4
117	и это	4	4
118	ничего не	4	4
119	вместе с	2	4
120	не менее	8	3
121	для этого	3	3
122	но так	2	3
123	он все	3	3
124	в каждом	2	3
125	в том	37	3
126	что его	5	3
127	такой же	7	3
128	в глаза	2	3
129	что с	3	3
130	до конца	3	3
131	в него	2	3
132	в виду	3	3
133	есть только	5	3
134	с ее	3	3
135	жизни и	4	3
136	другой стороны	2	3
137	к одному	4	3
138	их в	2	3
139	говорит он	4	3
140	в ней	5	3
141	но он	3	3
142	во всем	3	3
143	как он	2	3
144	конце концов	3	3
145	не как	3	3
146	и другого	3	3
147	по себе	12	3
148	в ее	2	3
149	том что	21	3
150	по своему	3	3
151	между тем	4	3
152	как можно	2	3
153	в своей	3	3
154	а с	2	3
155	сводится к	2	3
156	и как	7	3
157	и то	3	3
158	далеко не	5	3
159	в творчестве	4	3
160	это было	3	3
161	не было	2	2
162	понятно что	2	2
163	тому что	4	2
164	столь же	4	2
165	с этой	4	2
166	та же	3	2
167	именно потому	2	2
168	это в	2	2
169	и говорит	2	2
170	тем не	4	2
171	мы знаем	7	2
172	всю жизнь	2	2
173	например в	3	2
174	все те	2	2
175	один из	3	2
176	отличается от	2	2
177	и только	2	2
178	т д	2	2
179	которых мы	3	2
180	что оно	2	2
181	те же	6	2
182	но только	4	2
183	того или	3	2
184	как на	5	2
185	увидим что	2	2
186	отказаться от	3	2
187	каждый из	2	2
188	в которых	3	2
189	это знает	2	2
190	с этим	4	2
191	на который	2	2
192	о том	6	2
193	сказать что	7	2
194	то все	2	2
195	как она	4	2
196	к которому	2	2
197	и этот	2	2
198	отнюдь не	5	2
199	он дает	2	2
200	были бы	3	2
201	в них	2	2
202	в жизни	4	2
203	говорит о	2	2
204	мысль что	2	2
205	а к	2	2
206	того же	2	2
207	ли это	2	2
208	тот же	6	2
209	было бы	11	2
210	когда она	4	2
211	вот этот	2	2
212	бы с	2	2
213	во всех	3	2
214	с каким-то	2	2
215	когда он	10	2
216	так в	2	2
217	бы не	2	2
218	жизнь и	3	2
219	еще более	3	2
220	и он	3	2
221	в которой	2	2
222	той же	8	2
223	и без	2	2
224	тому как	3	2
225	подобно тому	2	2
226	и ее	3	2
227	и вообще	2	2
228	показать что	5	2
229	которые в	4	2
230	отличие от	2	2
