N	2gram	Vygotskiy__5	Dialekti
1	не есть	4	54
2	и не	6	27
3	а не	8	26
4	точки зрения	7	25
5	это значит	2	24
6	и в	30	24
7	и т	7	24
8	не только	16	23
9	есть нечто	3	23
10	т д	3	23
11	по себе	7	20
12	не может	9	19
13	ничего не	2	17
14	и есть	5	16
15	и что	23	15
16	что все	6	14
17	в таком	3	14
18	то что	37	14
19	с точки	2	14
20	может быть	11	13
21	таким образом	20	13
22	и даже	2	13
23	что он	17	13
24	вовсе не	3	13
25	что это	8	12
26	того что	8	12
27	есть только	2	12
28	не существует	3	10
29	только не	5	10
30	в сущности	12	10
31	ни в	3	9
32	то это	4	9
33	но и	6	9
34	что она	6	9
35	есть не	4	9
36	прежде всего	4	8
37	так что	3	8
38	и как	7	8
39	это есть	3	8
40	отличается от	2	8
41	что мы	11	8
42	том что	21	8
43	в этом	14	8
44	если же	2	8
45	что в	24	7
46	никогда не	9	7
47	в самом	14	7
48	что оно	6	7
49	потому что	23	7
50	даже и	2	7
51	в виду	4	7
52	ясно что	6	7
53	это и	2	7
54	как и	6	7
55	только на	4	7
56	как раз	13	7
57	иное как	2	6
58	есть то	2	6
59	должна быть	2	6
60	все это	2	6
61	и только	3	6
62	и с	2	6
63	что иное	2	6
64	о том	10	6
65	так как	9	6
66	если бы	11	6
67	и все	4	6
68	не что	2	6
69	об этом	3	6
70	что и	3	6
71	то же	7	6
72	самом деле	8	6
73	с этой	2	5
74	в том	27	5
75	жизни и	6	5
76	и его	6	5
77	как на	11	5
78	в то	2	5
79	как это	7	5
80	само по	2	5
81	в них	4	5
82	вопрос о	3	5
83	и к	4	5
84	одно и	3	5
85	было бы	5	5
86	он не	3	5
87	так и	3	5
88	мы не	3	5
89	сам по	3	5
90	только в	5	5
91	тому что	8	4
92	с другой	9	4
93	это не	3	4
94	первый план	3	4
95	не могут	3	4
96	или иной	2	4
97	к тому	8	4
98	хотя бы	3	4
99	что есть	2	4
100	но только	3	4
101	так же	13	4
102	время как	2	4
103	сказать что	9	4
104	на первый	2	4
105	у нас	4	4
106	это будет	2	4
107	говорит о	4	4
108	от того	4	4
109	только что	4	4
110	и то	9	4
111	и это	8	4
112	для него	3	4
113	из самых	2	3
114	перед нами	2	3
115	как все	2	3
116	все же	7	3
117	все время	20	3
118	в своем	6	3
119	в одной	2	3
120	была бы	3	3
121	что именно	5	3
122	эти две	3	3
123	мы знаем	2	3
124	не в	8	3
125	одной стороны	12	3
126	в основе	7	3
127	из двух	3	3
128	в нем	7	3
129	из них	2	3
130	но его	2	3
131	с одной	12	3
132	все эти	2	3
133	мы воспринимаем	6	3
134	должно быть	2	3
135	в сферу	2	3
136	и на	3	3
137	с этим	2	3
138	мы уже	6	3
139	во всем	2	3
140	и ни	2	3
141	тем что	6	3
142	он должен	8	3
143	в силу	3	3
144	только о	2	3
145	на то	17	3
146	зависимости от	7	3
147	одна из	3	3
148	утверждает что	2	3
149	и о	3	3
150	сами по	2	3
151	но она	2	3
152	как бы	19	3
153	быть и	2	3
154	для того	20	3
155	из которых	4	3
156	той же	3	3
157	это же	2	3
158	в каком	3	3
159	не знает	2	3
160	что их	2	2
161	же как	2	2
162	что если	6	2
163	он исходит	2	2
164	в частности	4	2
165	что у	3	2
166	из этих	3	2
167	показывает что	3	2
168	из того	3	2
169	и можно	2	2
170	для нас	3	2
171	на этом	6	2
172	еще не	5	2
173	не можем	4	2
174	при этом	8	2
175	несмотря на	5	2
176	и если	6	2
177	и следовательно	2	2
178	той или	2	2
179	себя и	2	2
180	совершенно не	6	2
181	и тем	6	2
182	и уже	3	2
183	исходит из	4	2
184	другой стороны	5	2
185	целый ряд	3	2
186	для этого	9	2
187	как например	2	2
188	именно в	6	2
189	и вот	2	2
190	а в	4	2
191	в своих	5	2
192	никак не	6	2
193	в ней	4	2
194	он дает	2	2
195	и здесь	6	2
196	и потому	5	2
197	иметь в	3	2
198	когда мы	6	2
199	бы в	5	2
200	нет ни	2	2
201	но в	5	2
202	с которой	2	2
203	с его	2	2
204	у него	3	2
205	в зависимости	6	2
206	бы его	2	2
207	в их	3	2
208	их не	2	2
209	же в	2	2
210	по существу	2	2
211	но не	7	2
212	ни один	2	2
213	если я	2	2
214	но еще	2	2
215	во внимание	5	2
216	и когда	9	2
217	тех пор	2	2
218	со стороны	3	2
219	так в	3	2
220	все равно	2	2
221	как мы	5	2
222	и он	2	2
223	и для	6	2
224	есть основа	4	2
225	или в	6	2
226	в данном	3	2
227	могут быть	8	2
228	говорил что	2	2
229	в себе	5	2
230	его на	2	2
231	из этого	2	2
232	учения о	3	2
233	в его	4	2
