N	2gram	Vygotskiy__2	Myshleni
1	в том	37	28
2	и в	32	28
3	то что	21	28
4	в этом	13	27
5	того что	8	24
6	потому что	21	22
7	не может	17	19
8	том что	21	19
9	таким образом	21	18
10	что он	13	18
11	только в	7	18
12	что в	20	17
13	не только	12	16
14	так же	18	15
15	по сравнению	2	15
16	сравнению с	2	14
17	может быть	18	13
18	сказать что	7	13
19	точки зрения	17	13
20	что ребенок	2	13
21	тому что	4	11
22	и не	10	11
23	как бы	6	11
24	в отношении	3	10
25	к тому	7	10
26	но и	10	10
27	от того	4	10
28	так как	12	10
29	но не	2	10
30	того чтобы	14	10
31	с точки	10	10
32	могли бы	2	9
33	было бы	11	9
34	в процессе	2	9
35	мы можем	3	9
36	никогда не	9	8
37	в самом	12	8
38	еще не	2	8
39	для того	13	8
40	тем что	9	8
41	того же	2	7
42	показывает что	3	7
43	если бы	6	7
44	в нем	4	7
45	в сущности	7	7
46	и других	3	7
47	заключается в	12	7
48	что оно	2	7
49	мы видим	4	7
50	отношение к	2	7
51	он не	6	7
52	вместе с	2	7
53	то же	13	7
54	можно было	7	7
55	там где	2	7
56	в которой	2	7
57	и к	3	6
58	же как	4	6
59	так что	3	6
60	и как	7	6
61	и что	22	6
62	не имеет	4	6
63	в то	5	6
64	же самое	6	6
65	когда мы	2	6
66	тогда когда	3	6
67	как и	10	6
68	то время	3	6
69	так и	3	6
70	как раз	5	6
71	и отношений	3	6
72	мы не	3	6
73	в чем	4	6
74	не могут	3	5
75	это не	2	5
76	и тем	4	5
77	в свете	2	5
78	время как	3	5
79	и на	5	5
80	и все	4	5
81	но в	3	5
82	что все	9	5
83	с тем	11	5
84	переходе от	2	5
85	частный случай	2	5
86	том же	2	5
87	а другой	3	5
88	показать что	5	5
89	того как	4	5
90	из того	2	5
91	могут быть	4	5
92	в этой	6	5
93	не могли	3	5
94	показал что	2	4
95	в частности	3	4
96	на то	11	4
97	что на	4	4
98	мы знаем	7	4
99	не в	8	4
100	на этом	3	4
101	но что	2	4
102	возможны только	2	4
103	например в	3	4
104	на этот	2	4
105	в исследовании	3	4
106	целый ряд	6	4
107	с этим	4	4
108	сущности говоря	4	4
109	в состоянии	2	4
110	и следовательно	2	4
111	мы имеем	4	4
112	в сознании	4	4
113	показали что	2	4
114	знаем что	4	4
115	ясно что	7	4
116	что при	9	4
117	одного и	2	4
118	относится к	3	4
119	оно не	2	4
120	что и	17	4
121	во всех	3	4
122	той же	8	4
123	и то	3	4
124	в себе	2	4
125	же самые	2	4
126	которые в	4	4
127	зависит от	2	3
128	оба эти	2	3
129	в каждом	2	3
130	это означает	2	3
131	все время	6	3
132	как это	4	3
133	очевидно что	2	3
134	всякий раз	2	3
135	отличается от	2	3
136	что с	3	3
137	до конца	3	3
138	в нашей	3	3
139	при этом	13	3
140	же точно	10	3
141	на его	2	3
142	и той	4	3
143	в целом	4	3
144	в их	3	3
145	как на	5	3
146	и только	2	3
147	этом отношении	5	3
148	те же	6	3
149	и по	4	3
150	действия и	2	3
151	в своих	9	3
152	образом в	3	3
153	в основе	11	3
154	и здесь	2	3
155	но как	3	3
156	на примере	2	3
157	с его	2	3
158	должен был	2	3
159	в них	2	3
160	представить себе	3	3
161	по себе	12	3
162	тем и	2	3
163	до сих	5	3
164	мы должны	3	3
165	иначе говоря	4	3
166	один из	3	3
167	в его	2	3
168	сих пор	5	3
169	как в	9	3
170	одной и	4	3
171	а не	7	3
172	и его	7	3
173	этот вопрос	3	3
174	в психологии	7	3
175	ту же	4	3
176	отношении к	3	3
177	с того	2	3
178	как только	2	2
179	не менее	8	2
180	на вопрос	2	2
181	казалось бы	2	2
182	все более	2	2
183	из которого	4	2
184	в этих	2	2
185	для этого	3	2
186	с другой	3	2
187	с этой	4	2
188	само собой	3	2
189	в конце	3	2
190	именно потому	2	2
191	это в	2	2
192	была бы	2	2
193	что именно	3	2
194	к которой	2	2
195	а только	3	2
196	для нас	2	2
197	в новой	2	2
198	но это	2	2
199	и более	4	2
200	самом деле	16	2
201	и другое	2	2
202	несмотря на	4	2
203	к одному	4	2
204	и от	2	2
205	что всякое	2	2
206	но совершенно	3	2
207	себе и	2	2
208	исходит из	5	2
209	из них	4	2
210	если мы	12	2
211	все это	5	2
212	другой стороны	2	2
213	в прежней	2	2
214	которых мы	3	2
215	каким образом	3	2
216	все эти	7	2
217	форм и	2	2
218	этой области	2	2
219	но только	4	2
220	на том	2	2
221	в других	2	2
222	в которых	3	2
223	но он	3	2
224	приходит к	3	2
225	что у	5	2
226	оказывается совершенно	3	2
227	том как	2	2
228	состоит в	3	2
229	были бы	3	2
230	же самую	2	2
231	но когда	2	2
232	он с	2	2
233	в одном	2	2
234	этого факта	2	2
235	интерес к	2	2
236	по существу	3	2
237	мысль что	2	2
238	почему это	2	2
239	по своему	3	2
240	что чем	2	2
241	она не	2	2
242	во внимание	2	2
243	по самому	3	2
244	в своей	3	2
245	из этого	4	2
246	что если	6	2
247	все же	4	2
248	была в	2	2
249	когда он	10	2
250	самое понятие	2	2
251	только на	5	2
252	дело с	8	2
253	не на	2	2
254	а в	4	2
255	у них	2	2
256	с другими	2	2
257	в данном	4	2
258	моментов в	2	2
259	к которому	2	2
260	и вообще	2	2
261	в уме	2	2
262	что они	7	2
