N	2gram	Voloshinov_1	FransuaR
1	и в	19	49
2	прежде всего	13	19
3	в его	6	18
4	не только	8	17
5	и его	19	17
6	и на	4	17
7	и не	26	15
8	в этом	16	15
9	только в	9	13
10	но и	8	13
11	как и	12	11
12	как бы	15	11
13	и т.п	10	11
14	вовсе не	5	10
15	все это	3	9
16	в романе	2	9
17	для него	9	9
18	и др	2	9
19	в нем	10	9
20	в сущности	3	8
21	все же	8	7
22	жизни и	2	7
23	не может	24	7
24	таким образом	17	7
25	то же	7	7
26	все эти	7	7
27	как мы	13	7
28	именно в	5	6
29	то что	8	6
30	в литературе	2	6
31	в истории	3	6
32	же время	3	6
33	здесь в	3	6
34	мы уже	2	6
35	во всех	7	6
36	так и	11	6
37	рядом с	5	6
38	сказать что	4	6
39	и с	2	6
40	точки зрения	34	6
41	в то	3	6
42	так как	2	6
43	никогда не	2	5
44	в своем	2	5
45	из этих	2	5
46	выражение в	4	5
47	в начале	5	5
48	при этом	8	5
49	тот же	4	5
50	может быть	26	5
51	в основном	6	5
52	и потому	5	5
53	в своей	3	5
54	с точки	20	5
55	и более	2	4
56	с другой	5	4
57	нового времени	2	4
58	и во	2	4
59	и к	3	4
60	в себе	2	4
61	том что	3	4
62	но все	3	4
63	этот момент	2	4
64	одна из	2	4
65	в своих	2	4
66	благодаря этому	2	4
67	сих пор	8	4
68	этот процесс	3	4
69	до сих	8	4
70	не было	3	4
71	а в	4	4
72	лишь в	9	4
73	в области	3	4
74	тем что	2	4
75	там где	2	4
76	но в	7	4
77	место в	3	3
78	связана с	2	3
79	жизни в	4	3
80	другими словами	2	3
81	что он	2	3
82	в ее	7	3
83	в том	6	3
84	но именно	3	3
85	не дает	3	3
86	было бы	4	3
87	из них	3	3
88	в самом	10	3
89	точка зрения	7	3
90	с ее	2	3
91	к этим	3	3
92	ни в	2	3
93	другой стороны	6	3
94	этом отношении	3	3
95	и все	5	3
96	и других	2	3
97	культуры и	2	3
98	менее всего	2	3
99	можно было	2	3
100	и вообще	2	3
101	далеко не	4	3
102	о том	2	3
103	и это	3	3
104	в виду	2	3
105	одного из	3	2
106	связи с	11	2
107	одну из	2	2
108	сознания и	3	2
109	что в	4	2
110	для них	2	2
111	могут быть	2	2
112	за пределы	5	2
113	в нашем	2	2
114	понятно что	3	2
115	в качестве	2	2
116	точку зрения	2	2
117	в смысле	6	2
118	вот в	2	2
119	xix века	3	2
120	в условиях	4	2
121	можно сказать	3	2
122	в целях	3	2
123	в отношении	4	2
124	это и	3	2
125	в дальнейшем	3	2
126	связаны с	2	2
127	громадное значение	2	2
128	ничего не	6	2
129	до конца	5	2
130	в пределах	6	2
131	еще не	4	2
132	совершенно не	3	2
133	понять и	2	2
134	одним из	2	2
135	в новое	2	2
136	в какой-то	2	2
137	в ней	4	2
138	речь и	2	2
139	эти формы	2	2
140	себе и	2	2
141	на этой	2	2
142	вполне понятно	3	2
143	в понимании	2	2
144	по преимуществу	5	2
145	целый ряд	3	2
146	всех других	3	2
147	в связи	7	2
148	форм и	4	2
149	на материале	8	2
150	на самом	3	2
151	именно на	2	2
152	того чтобы	5	2
153	и эта	4	2
154	и даже	2	2
155	и идеологии	6	2
156	и прежде	2	2
157	так же	7	2
158	что слово	4	2
159	во всяком	5	2
160	одной из	3	2
161	и следовательно	3	2
162	нуждается в	3	2
163	как к	2	2
164	в другом	2	2
165	во все	2	2
166	мы должны	3	2
167	и т.д	2	2
168	в конце	5	2
169	всяком случае	2	2
170	мы можем	2	2
