N	2gram	Bakhtin_Pr_2	Problema
1	и в	45	44
2	вовсе не	7	37
3	и не	42	35
4	не есть	2	35
5	то есть	50	34
6	может быть	18	28
7	потому что	8	25
8	по себе	8	25
9	то что	5	23
10	в том	8	21
11	только в	9	19
12	а не	10	18
13	в этом	20	17
14	сказать что	5	16
15	даже и	2	16
16	и даже	3	14
17	не только	16	14
18	не в	8	13
19	то же	5	13
20	так что	2	12
21	той или	3	12
22	но в	6	12
23	художественного образа	2	12
24	том что	7	12
25	не является	3	11
26	не менее	2	10
27	но и	15	10
28	в виду	2	10
29	у нас	2	10
30	как и	14	10
31	так и	3	10
32	это не	3	9
33	и от	3	9
34	в нем	20	9
35	не имеет	3	9
36	и с	7	9
37	как бы	15	9
38	так как	5	9
39	что он	7	9
40	в то	5	9
41	в его	22	9
42	что и	5	9
43	таким образом	11	9
44	перед нами	4	8
45	сама по	5	8
46	что в	6	8
47	или иной	3	8
48	ни в	2	8
49	а именно	3	8
50	того что	3	8
51	но это	2	8
52	было бы	4	8
53	он не	9	8
54	что же	4	8
55	как раз	6	8
56	как мы	8	8
57	в себе	5	8
58	здесь не	2	8
59	не может	24	7
60	уже не	6	7
61	все эти	4	7
62	и что	2	7
63	мы должны	4	7
64	с ним	8	7
65	и потому	6	7
66	ничего общего	2	7
67	никогда не	17	6
68	для этого	3	6
69	можно сказать	2	6
70	в целом	5	6
71	другими словами	2	6
72	жизни и	15	6
73	но только	2	6
74	и к	2	6
75	о том	3	6
76	все же	4	6
77	мы можем	4	6
78	не было	2	5
79	в нашем	2	5
80	в конце	4	5
81	а только	2	5
82	крайней мере	2	5
83	что они	3	5
84	и сам	3	5
85	хотя и	2	5
86	в ней	7	5
87	все это	5	5
88	в своем	5	5
89	а в	3	5
90	точки зрения	19	5
91	и здесь	2	5
92	по крайней	2	5
93	в таком	3	5
94	еще не	9	5
95	за пределы	5	5
96	и о	2	5
97	в своей	6	5
98	как в	4	5
99	так же	5	5
100	тем самым	2	5
101	тоже не	2	5
102	и его	8	5
103	этого слова	2	5
104	он сам	6	4
105	при этом	2	4
106	ни с	2	4
107	есть только	4	4
108	чем же	2	4
109	но как	2	4
110	мы уже	3	4
111	в ее	3	4
112	это вовсе	2	4
113	в чем	2	4
114	или в	2	4
115	можно было	2	4
116	тем что	2	4
117	уже в	4	3
118	же как	4	3
119	и другие	4	3
120	что у	4	3
121	прежде всего	11	3
122	на то	2	3
123	идеи и	4	3
124	и как	2	3
125	но все	4	3
126	с самим	2	3
127	для него	9	3
128	здесь и	2	3
129	в самом	13	3
130	отношения к	2	3
131	не так	2	3
132	быть даже	2	3
133	что для	2	3
134	его в	3	3
135	бы быть	2	3
136	конце концов	3	3
137	если бы	2	3
138	само по	2	3
139	в условиях	2	3
140	об этом	3	3
141	но не	6	3
142	здесь в	2	3
143	в художественном	3	3
144	она не	5	3
145	не значит	2	3
146	но уже	2	3
147	если не	2	3
148	в той	3	3
149	самом деле	4	3
150	хотя бы	5	3
151	с другими	7	3
152	этот вопрос	4	3
153	и ее	7	3
154	есть в	8	3
155	ничего не	3	3
156	не был	2	2
157	за себя	2	2
158	именно в	3	2
159	в этих	4	2
160	все они	4	2
161	что все	3	2
162	своих героев	2	2
163	до сих	2	2
164	и следовательно	7	2
165	от его	2	2
166	в контексте	2	2
167	в котором	7	2
168	с ее	3	2
169	друг от	2	2
170	из них	9	2
171	и до	4	2
172	от того	2	2
173	в их	4	2
174	за счет	2	2
175	этой точки	2	2
176	и по	2	2
177	друг друга	7	2
178	как на	2	2
179	в результате	3	2
180	в основе	2	2
181	он и	4	2
182	в начале	2	2
183	зрения на	5	2
184	переходит в	2	2
185	с которыми	2	2
186	бы в	5	2
187	как это	2	2
188	мы имеем	2	2
189	поэтому и	3	2
190	в самой	3	2
191	а как	4	2
192	и более	2	2
193	для них	3	2
194	если нет	2	2
195	а может	3	2
196	были бы	2	2
197	он есть	2	2
198	быть в	2	2
199	мы видели	3	2
200	от него	3	2
201	есть и	3	2
202	с их	4	2
203	от друга	2	2
204	во всех	4	2
205	относится и	2	2
206	для себя	3	2
207	и особенно	2	2
208	себя в	2	2
209	есть с	2	2
210	по сравнению	2	2
211	в процессе	2	2
212	сих пор	2	2
213	человеческой жизни	2	2
214	только что	2	2
215	нами в	4	2
216	жизнь и	3	2
217	а с	3	2
218	и могут	2	2
219	героя в	5	2
220	из которых	2	2
221	и у	2	2
222	и для	2	2
223	с точки	9	2
224	и всегда	2	2
225	мы и	3	2
226	ничем не	2	2
227	но с	3	2
228	могут быть	4	2
229	сравнению с	2	2
230	художественные образы	2	2
231	в которой	2	2
232	это было	2	2
