N	2gram	Bakhtin_Fr_6	Myshleni
1	с помощью	6	42
2	и в	41	25
3	в развитии	2	24
4	в том	2	23
5	том что	7	20
6	что в	7	17
7	так же	5	17
8	таким образом	17	17
9	в основе	4	16
10	как и	7	15
11	то что	10	15
12	в его	7	15
13	в этом	12	14
14	вместе с	6	14
15	может быть	2	13
16	так как	10	12
17	перед нами	3	10
18	что они	2	10
19	как бы	7	10
20	и не	3	10
21	и что	5	10
22	того что	3	10
23	было бы	3	10
24	только в	3	10
25	заключается в	2	9
26	связи с	2	9
27	как в	4	9
28	мы не	2	9
29	того чтобы	4	8
30	тем что	5	8
31	как мы	12	8
32	уже в	4	7
33	все эти	11	7
34	что мы	2	7
35	как это	2	7
36	помощью которых	2	7
37	в области	2	7
38	с другой	4	6
39	не в	4	6
40	и у	2	6
41	один из	6	6
42	мы видели	2	6
43	не может	4	6
44	и на	9	6
45	потому что	3	6
46	что он	6	6
47	но не	2	6
48	того же	4	6
49	со всеми	2	6
50	не только	10	6
51	все же	4	6
52	точки зрения	2	6
53	все это	11	6
54	так и	5	5
55	именно в	4	5
56	что это	5	5
57	и как	4	5
58	но это	3	5
59	одной стороны	4	5
60	при этом	3	5
61	одним из	4	5
62	уже говорили	11	5
63	с одной	4	5
64	человека и	2	5
65	мы уже	18	5
66	о том	9	5
67	в этой	8	5
68	не могут	2	4
69	в частности	2	4
70	никогда не	8	4
71	в своем	5	4
72	из этих	2	4
73	прежде всего	10	4
74	не мог	3	4
75	в ряде	3	4
76	из них	5	4
77	но и	13	4
78	а в	4	4
79	сказать что	6	4
80	говорит он	2	4
81	в то	6	4
82	с ним	4	4
83	тогда когда	2	4
84	с этим	3	4
85	и все	9	4
86	одного и	2	4
87	мы увидим	3	4
88	он не	2	4
89	той же	5	4
90	там где	5	4
91	с этой	3	3
92	связаны с	7	3
93	на этом	2	3
94	и сам	3	3
95	в самом	10	3
96	в него	3	3
97	в котором	4	3
98	и их	3	3
99	значение в	2	3
100	другой стороны	2	3
101	этом отношении	3	3
102	в результате	4	3
103	их в	2	3
104	между тем	2	3
105	во всем	5	3
106	как он	2	3
107	как она	2	3
108	мы видим	6	3
109	если мы	2	3
110	между ними	3	3
111	как известно	2	3
112	то же	5	2
113	все время	4	2
114	мы будем	3	2
115	в этих	2	2
116	все они	2	2
117	и от	4	2
118	первый план	3	2
119	для нас	2	2
120	так что	2	2
121	как они	2	2
122	хотя и	2	2
123	в нем	16	2
124	в корне	2	2
125	где они	2	2
126	для этого	2	2
127	которых мы	2	2
128	от всех	2	2
129	каждый из	2	2
130	на его	2	2
131	в начале	3	2
132	бы в	2	2
133	в плане	3	2
134	но они	4	2
135	с его	5	2
136	всех этих	2	2
137	в них	7	2
138	и во	2	2
139	в одном	5	2
140	конечно в	2	2
141	на первый	3	2
142	для всего	2	2
143	о котором	4	2
144	все что	4	2
145	есть и	2	2
146	тот же	4	2
147	и потому	2	2
148	а также	5	2
149	еще в	5	2
150	и особенно	3	2
151	в своей	2	2
152	внимание на	2	2
153	из того	2	2
154	и для	3	2
155	и его	13	2
156	или в	6	2
157	с другими	3	2
158	и то	2	2
159	говорили что	3	2
160	в себе	5	2
161	в чем	3	2
162	в эту	2	2
