N	2gram	Vygotskiy__3	StatiiOP
1	и в	38	29
2	том что	14	27
3	в том	25	27
4	в этом	13	21
5	но и	5	19
6	что в	20	19
7	не только	12	19
8	о том	6	17
9	что он	11	13
10	в его	5	13
11	то что	35	11
12	все это	3	11
13	в которой	5	11
14	к тому	6	10
15	таким образом	12	10
16	в своем	5	9
17	и т	14	9
18	и не	10	9
19	как на	3	9
20	потому что	14	9
21	он не	6	9
22	как раз	8	8
23	но в	3	8
24	с тем	8	7
25	так например	2	7
26	в самом	25	7
27	в ней	15	7
28	в виду	4	7
29	в котором	6	7
30	я не	5	7
31	в своей	5	7
32	вместе с	5	7
33	тому что	6	7
34	того как	3	7
35	для того	8	7
36	в одном	8	6
37	вовсе не	8	6
38	до сих	6	6
39	все же	8	6
40	т д	4	6
41	в течение	4	6
42	и что	18	6
43	того чтобы	9	6
44	и его	6	6
45	и на	6	6
46	была бы	2	5
47	в той	5	5
48	в качестве	2	5
49	было бы	12	5
50	как бы	14	5
51	сих пор	5	5
52	а не	7	5
53	того что	4	5
54	между тем	7	5
55	точки зрения	16	5
56	в русской	2	5
57	речь идет	4	4
58	должен был	2	4
59	что у	7	4
60	с другой	7	4
61	к этому	3	4
62	не в	12	4
63	для него	2	4
64	и к	3	4
65	и о	3	4
66	в нем	4	4
67	внимание на	2	4
68	в речи	3	4
69	ничего не	2	4
70	при помощи	4	4
71	действующих лиц	5	4
72	в другом	5	4
73	в общем	2	3
74	самого начала	6	3
75	что это	10	3
76	в этих	2	3
77	из нее	2	3
78	но он	2	3
79	нельзя не	2	3
80	с этим	8	3
81	в полном	2	3
82	идет о	4	3
83	ни в	3	3
84	не мог	4	3
85	у нас	2	3
86	так что	8	3
87	но это	3	3
88	интересно что	3	3
89	до конца	2	3
90	например в	2	3
91	никогда не	4	3
92	и даже	4	3
93	всяком случае	2	3
94	оба эти	3	3
95	из них	6	3
96	другой стороны	5	3
97	по его	3	3
98	самом деле	21	3
99	как в	4	3
100	т п	5	3
101	а с	2	3
102	еще и	2	3
103	тем что	3	3
104	с самого	6	3
105	на самом	2	3
106	и по	2	3
107	хотя бы	2	3
108	так же	2	3
109	во всяком	2	3
110	и здесь	6	3
111	что эта	4	3
112	не то	4	3
113	в эту	2	3
114	в поэме	3	3
115	это был	2	2
116	действительно не	3	2
117	но они	2	2
118	и более	2	2
119	и другие	2	2
120	если бы	14	2
121	в них	3	2
122	что с	4	2
123	в какой	5	2
124	с этой	2	2
125	в одной	2	2
126	в конце	2	2
127	и я	2	2
128	конечно в	3	2
129	утверждать что	2	2
130	что именно	2	2
131	в тех	4	2
132	что и	4	2
133	к своему	2	2
134	о которых	9	2
135	он был	3	2
136	в ее	7	2
137	говорит о	2	2
138	по существу	2	2
139	как и	8	2
140	такое же	3	2
141	и как	8	2
142	в этой	13	2
143	что они	4	2
144	в истории	2	2
145	в то	3	2
146	по своему	4	2
147	очевидно что	2	2
148	раз в	4	2
149	несмотря на	5	2
150	тем в	2	2
151	может быть	19	2
152	никак не	7	2
153	на то	16	2
154	нет никакого	2	2
155	только в	4	2
156	не могли	4	2
157	ее в	4	2
158	с той	4	2
159	не к	3	2
160	дело не	2	2
161	со стороны	2	2
162	только что	2	2
163	совершенно не	5	2
164	не может	7	2
165	что за	2	2
166	то же	10	2
167	смысл этого	3	2
168	все эти	4	2
169	у всех	4	2
170	при этом	4	2
171	там где	6	2
172	они не	2	2
173	не имеет	6	2
174	с точки	9	2
175	что этот	4	2
176	где он	3	2
177	в данном	2	2
178	сказать что	4	2
179	эти слова	2	2
180	с и	6	2
181	в себе	4	2
182	в один	3	2
183	на это	3	2
184	в которую	2	2
185	его в	3	2
186	и это	8	2
187	и всегда	2	2
188	том смысле	2	2
189	и который	2	2
190	так как	6	2
191	как это	6	2
192	того же	3	2
193	поэзии и	2	2
194	о мире	2	2
