N	2gram	Medvedev_F_1	Problemy
1	и не	20	31
2	и в	24	29
3	в его	23	24
4	может быть	14	24
5	а не	10	22
6	в этом	15	22
7	т е	34	21
8	как бы	6	19
9	в нем	14	19
10	точки зрения	16	19
11	для него	3	18
12	не только	7	15
13	то что	8	15
14	не как	4	14
15	но и	7	14
16	и его	10	14
17	то же	10	14
18	в пределах	6	13
19	уже не	2	13
20	с точки	13	13
21	как и	11	12
22	точка зрения	2	12
23	не может	16	12
24	таким образом	13	12
25	в одном	2	10
26	в самом	5	10
27	в то	9	10
28	только в	2	10
29	с его	4	9
30	это не	2	9
31	все же	3	9
32	но не	3	9
33	же время	8	9
34	все эти	6	9
35	если бы	4	9
36	в каждом	3	8
37	в своем	11	8
38	до конца	7	8
39	по себе	5	8
40	что он	3	8
41	что в	4	8
42	отношению к	4	8
43	в своей	11	8
44	по отношению	4	8
45	в том	6	8
46	прежде всего	22	7
47	вовсе не	10	7
48	а как	2	7
49	не в	8	7
50	лишь как	5	7
51	она не	6	7
52	за пределы	2	7
53	так и	18	7
54	входит в	6	7
55	и как	3	7
56	а в	6	7
57	с другими	4	7
58	и на	8	7
59	в себе	3	7
60	но в	5	7
61	все это	9	6
62	его целом	8	6
63	изображения и	3	6
64	о мире	2	6
65	в целом	6	6
66	в единстве	7	6
67	как в	8	6
68	как раз	2	6
69	в самой	2	6
70	самом деле	6	6
71	в мире	4	6
72	менее всего	2	6
73	так же	4	6
74	говорит он	3	6
75	его в	3	6
76	и потому	9	6
77	должна быть	7	5
78	и др	5	5
79	именно в	8	5
80	было бы	6	5
81	но все	2	5
82	более того	3	5
83	зависимости от	3	5
84	еще не	6	5
85	это и	3	5
86	дело идет	3	5
87	он не	3	5
88	в зависимости	2	5
89	на самом	7	5
90	во всяком	4	5
91	между тем	2	5
92	и это	2	5
93	с ним	2	5
94	ничего не	2	5
95	мира в	2	5
96	в результате	2	4
97	перестает быть	3	4
98	раз и	2	4
99	что было	2	4
100	в литературе	5	4
101	является лишь	4	4
102	идет о	2	4
103	что и	2	4
104	его как	3	4
105	художественной воли	5	4
106	но это	3	4
107	и с	8	4
108	в процессе	9	4
109	от того	2	4
110	не на	2	4
111	и т	12	4
112	не было	3	4
113	но эта	2	4
114	как мы	5	4
115	они не	3	4
116	и наконец	3	4
117	должно быть	11	4
118	в основе	3	4
119	стиля и	2	4
120	в этой	6	4
121	в произведении	2	4
122	так сказать	3	4
123	в другой	2	3
124	была бы	2	3
125	никогда не	4	3
126	в них	3	3
127	каждый элемент	2	3
128	сами по	2	3
129	с другой	5	3
130	таким же	2	3
131	все в	2	3
132	ни в	2	3
133	по существу	2	3
134	как их	2	3
135	одна из	2	3
136	не дает	2	3
137	и пр	17	3
138	всяком случае	4	3
139	на почве	13	3
140	оно не	4	3
141	и до	5	3
142	бытия в	3	3
143	на него	2	3
144	в их	11	3
145	как на	4	3
146	т п	4	3
147	приводит к	2	3
148	друг друга	4	3
149	отличается от	3	3
150	мире а	2	3
151	не из	4	3
152	и здесь	6	3
153	в своих	2	3
154	он в	2	3
155	как к	3	3
156	отношении к	2	3
157	если же	2	3
158	целом ряде	2	3
159	в художественном	3	3
160	бы в	3	3
161	отношения к	6	3
162	произведения в	8	2
163	жизни не	2	2
164	а лишь	2	2
165	все время	2	2
166	всех этих	3	2
167	ни были	2	2
168	связи с	3	2
169	подходит к	3	2
170	его и	2	2
171	то ни	3	2
172	хотя бы	5	2
173	она является	2	2
174	с этой	4	2
175	и от	7	2
176	в жизни	3	2
177	с начала	2	2
178	вопрос о	2	2
179	и ее	10	2
180	и к	4	2
181	не есть	2	2
182	является для	2	2
183	жизни и	7	2
184	же в	3	2
185	следовательно и	2	2
186	бы то	3	2
187	при этом	5	2
188	на западе	4	2
189	лучшем случае	3	2
190	во что	2	2
191	социальной жизни	11	2
192	только как	2	2
193	конечно не	4	2
194	идеологического творчества	9	2
195	наконец в	3	2
196	не о	3	2
197	как таковой	6	2
198	этот кругозор	2	2
199	до сих	6	2
200	однако не	2	2
201	один из	3	2
202	и со	2	2
203	в большинстве	3	2
204	определение романа	2	2
205	какую бы	2	2
206	на его	2	2
207	войти в	2	2
208	начала и	2	2
209	нисколько не	2	2
210	отношение к	3	2
211	ни одного	2	2
212	из возможных	2	2
213	сих пор	6	2
214	ни было	2	2
215	во всей	2	2
216	в отношении	3	2
217	эти определения	3	2
218	и даже	3	2
219	или же	3	2
220	на языке	2	2
221	и что	2	2
222	произведения и	8	2
223	у тургенева	2	2
224	между ними	3	2
225	непосредственно в	5	2
226	в лучшем	3	2
227	для других	2	2
228	единство произведения	2	2
229	в ней	10	2
230	своеобразие и	3	2
231	идеологическое творчество	4	2
232	данного произведения	2	2
233	в истории	4	2
234	в россии	3	2
235	становящемуся ряду	2	2
236	со всею	5	2
237	большинстве случаев	2	2
238	в которой	4	2
239	мысли в	2	2
240	с этим	2	2
