N	2gram	Propp_Isto_5	StatiiOP
1	и в	25	44
2	в том	6	36
3	и т	20	30
4	что в	8	30
5	том что	8	29
6	т д	18	21
7	в этом	10	21
8	вовсе не	2	19
9	то что	7	18
10	не только	13	18
11	а в	3	17
12	о том	7	17
13	и не	11	16
14	а не	2	16
15	т е	16	15
16	может быть	17	15
17	в данном	3	14
18	как в	6	13
19	не в	6	12
20	в этой	3	11
21	самом деле	2	11
22	того чтобы	3	11
23	точки зрения	2	11
24	ясно что	5	10
25	для того	3	10
26	что он	22	10
27	но и	13	10
28	только в	7	10
29	с другой	9	9
30	если бы	2	9
31	в то	3	9
32	как и	7	9
33	того что	2	9
34	в его	12	9
35	например в	5	8
36	во всех	2	8
37	все же	10	8
38	из них	2	8
39	не может	6	8
40	и его	9	8
41	это не	6	8
42	прежде всего	6	7
43	так например	2	7
44	для нас	5	7
45	сих пор	2	7
46	до сих	2	7
47	другой стороны	8	7
48	таким образом	9	7
49	сказать что	2	7
50	потому что	7	6
51	так что	2	6
52	но это	7	6
53	что и	6	6
54	в своей	2	6
55	данном случае	2	6
56	со стороны	2	6
57	не менее	4	5
58	никогда не	3	5
59	такой же	2	5
60	так же	5	5
61	что мы	2	5
62	совершенно не	2	5
63	в нем	7	5
64	в целом	3	5
65	жизни и	2	5
66	все это	4	5
67	то же	4	5
68	и по	2	5
69	в которых	3	5
70	тем что	10	5
71	могут быть	6	5
72	все эти	8	5
73	так как	11	5
74	там где	6	5
75	что это	5	4
76	в частности	7	4
77	представление о	17	4
78	вопрос о	2	4
79	в ее	4	4
80	но все	5	4
81	и что	8	4
82	в качестве	7	4
83	никто не	3	4
84	как бы	2	4
85	на то	2	4
86	что у	4	4
87	в которой	4	4
88	том как	2	4
89	во время	7	3
90	и с	3	3
91	с этой	2	3
92	об этом	2	3
93	то в	2	3
94	же как	4	3
95	но не	5	3
96	а на	2	3
97	того же	2	3
98	еще не	8	3
99	и для	2	3
100	в ней	5	3
101	из двух	2	3
102	даже в	2	3
103	должен быть	2	3
104	и тем	4	3
105	то это	3	3
106	отношению к	2	3
107	в истории	4	3
108	говорит о	2	3
109	а именно	4	3
110	по отношению	2	3
111	в виде	9	3
112	с одной	7	3
113	значит что	2	3
114	и вообще	3	3
115	связанные с	2	3
116	с этим	5	3
117	что от	2	2
118	что все	4	2
119	уже в	2	2
120	а как	2	2
121	бы мы	2	2
122	в этих	6	2
123	что во	2	2
124	превращается в	7	2
125	не всегда	4	2
126	этом случае	7	2
127	по существу	2	2
128	если не	4	2
129	без всяких	2	2
130	что при	3	2
131	она не	2	2
132	одной стороны	7	2
133	и сам	2	2
134	несмотря на	2	2
135	но для	2	2
136	должно было	2	2
137	и потому	2	2
138	если в	3	2
139	как можно	2	2
140	тем не	4	2
141	только у	2	2
142	уже выше	2	2
143	на него	8	2
144	в свое	2	2
145	в других	2	2
146	на которой	2	2
147	мы не	5	2
148	ничего не	2	2
149	что этот	2	2
150	можно найти	2	2
151	сам в	2	2
152	их в	3	2
153	от этого	4	2
154	у него	2	2
155	он не	4	2
156	но он	2	2
157	что здесь	3	2
158	и все	3	2
159	его в	9	2
160	при помощи	7	2
161	и это	4	2
162	к нему	3	2
163	или же	3	2
164	а если	2	2
165	мы имеем	14	2
166	е в	3	2
