N	2gram	Bakhtin_Pr_2	Istorich
1	и в	45	24
2	что он	7	21
3	не только	16	21
4	может быть	18	14
5	не может	24	14
6	в этих	4	13
7	что в	6	13
8	мы имеем	2	12
9	как в	4	12
10	в этом	20	12
11	и здесь	2	12
12	но и	15	11
13	это не	3	10
14	у него	6	10
15	том что	7	10
16	а в	3	10
17	и что	2	10
18	мы видим	2	10
19	и другие	4	9
20	не в	8	9
21	все же	4	9
22	о том	3	9
23	потому что	8	9
24	еще не	9	8
25	что и	5	8
26	все это	5	8
27	то же	5	8
28	а не	10	8
29	или в	2	8
30	так как	5	8
31	один из	2	7
32	в том	8	7
33	мы видели	3	7
34	одна из	3	7
35	во всех	4	7
36	то что	5	7
37	к нему	11	7
38	таким образом	11	7
39	тем что	2	6
40	об этом	3	6
41	как и	14	6
42	так же	5	6
43	но не	6	6
44	в нем	20	6
45	а именно	3	6
46	он не	9	6
47	того что	3	6
48	только в	9	6
49	как он	4	6
50	не менее	2	5
51	отношение к	8	5
52	так и	3	5
53	что она	4	5
54	в чем	2	5
55	с ним	8	5
56	ничего не	3	5
57	имеем в	2	5
58	в русской	2	5
59	героя и	7	5
60	там где	6	5
61	но в	6	5
62	никогда не	17	4
63	что у	4	4
64	вовсе не	7	4
65	он может	2	4
66	но все	4	4
67	при этом	2	4
68	есть и	3	4
69	одной из	2	4
70	мы уже	3	4
71	же как	4	4
72	как бы	15	4
73	в их	4	4
74	если не	2	4
75	и не	42	4
76	не имеет	3	4
77	точки зрения	19	4
78	мы должны	4	4
79	мы можем	4	4
80	уже в	4	3
81	с его	8	3
82	из одного	2	3
83	в них	4	3
84	превращается в	4	3
85	вступает в	4	3
86	представление о	2	3
87	в образе	3	3
88	на то	2	3
89	так что	2	3
90	в дальнейшем	2	3
91	что они	3	3
92	кажется что	2	3
93	например в	2	3
94	эта форма	2	3
95	и герой	2	3
96	его в	3	3
97	здесь нет	2	3
98	сих пор	2	3
99	ее в	2	3
100	по своим	2	3
101	как мы	8	3
102	и становится	2	3
103	этой точки	2	3
104	и даже	3	3
105	и он	3	3
106	и по	2	3
107	и его	8	3
108	но это	2	3
109	хотя и	2	3
110	от него	3	3
111	в конце	4	3
112	герой не	2	3
113	того как	3	3
114	тоже не	2	3
115	перед нами	4	2
116	сам он	2	2
117	и от	3	2
118	же что	3	2
119	лежит в	2	2
120	к этому	4	2
121	прежде всего	11	2
122	в литературе	6	2
123	и ее	7	2
124	в то	5	2
125	ни в	2	2
126	в ее	3	2
127	и оно	2	2
128	в форме	2	2
129	она не	5	2
130	тот же	2	2
131	было бы	4	2
132	здесь и	2	2
133	на его	5	2
134	в самом	13	2
135	и эта	3	2
136	он говорит	2	2
137	и о	2	2
138	с героем	2	2
139	не совсем	2	2
140	ни с	2	2
141	к ним	3	2
142	в котором	7	2
143	и др	4	2
144	на моей	2	2
145	другими словами	2	2
146	на него	2	2
147	со стороны	4	2
148	связь с	2	2
149	не по	3	2
150	им в	4	2
151	здесь не	2	2
152	уже не	6	2
153	нами в	4	2
154	в особенности	2	2
155	характерно что	2	2
156	это как	2	2
157	в другое	2	2
158	что не	5	2
159	и у	2	2
160	не так	2	2
161	в которой	2	2
162	друг друга	7	2
163	как это	2	2
164	можно найти	2	2
165	сказать что	5	2
166	ничем не	2	2
167	в основе	2	2
168	из них	9	2
169	в одной	5	2
170	и на	7	2
171	они не	2	2
172	этот вопрос	4	2
173	все эти	4	2
174	конечно не	6	2
175	все его	3	2
176	до сих	2	2
